Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
RightS45219,9.7773,12.3308,4.259e-18,5.240e-18,5.907e-18,0.0002,0.34,0
RightS45220,10.0445,12.2282,7.411e-17,7.360e-17,5.173e-17,0.0006,0.24,0
RightS45221,10.2086,12.2787,1.939e-16,1.727e-16,9.687e-17,0.0011,-0.84,0
RightS45222,9.9375,12.6798,8.139e-18,9.785e-18,9.911e-18,0.0006,-0.94,0
RightS45223,10.2046,12.3342,4.643e-18,5.725e-18,6.159e-18,0.0008,-1.2,0
RightS45224,10.1326,12.1546,1.023e-16,1.710e-16,3.593e-16,0.0011,-2.4,0
RightS45225,9.6999,12.1702,6.738e-17,6.615e-17,4.603e-17,0.0003,0.34,0
RightS45226,10.1748,12.3746,1.795e-17,1.944e-17,1.688e-17,0.0011,-2.05,0
RightS45227,10.1943,12.1518,4.959e-16,6.977e-16,1.020e-15,0.0004,-0.15,0
RightS45228,10.1370,12.2271,5.817e-17,5.791e-17,4.221e-17,0.0002,0.14,0
RightS45229,9.8325,12.4572,1.535e-11,1.302e-11,6.994e-12,0.0004,0.91,1
RightS45231,10.3438,12.0475,2.831e-18,3.620e-18,4.496e-18,0.0009,0.45,0
RightS45232,9.9996,12.3113,1.634e-16,1.574e-16,1.028e-16,0.0002,-1.74,0
RightS45233,10.2111,12.3220,9.338e-17,9.007e-17,5.910e-17,-0.0005,0.69,0
RightS45234,10.2506,12.0414,1.629e-15,1.330e-15,6.477e-16,0.0011,-0.81,0
RightS45235,10.1519,12.3316,1.694e-19,2.779e-19,5.689e-19,0.0011,-0.95,0
RightS45237,9.9761,12.2758,5.742e-19,8.516e-19,1.428e-18,0.001,-2.95,0
RightS45238,10.1754,12.2381,1.629e-19,2.817e-19,6.223e-19,-0.0007,0.96,0
RightS45239,10.1950,12.2787,6.162e-19,9.055e-19,1.413e-18,0.0,-2.71,0
RightS45240,10.2750,12.1131,5.361e-17,5.517e-17,4.005e-17,0.0008,-0.08,0
RightS45242,10.0388,12.4583,8.763e-17,8.487e-17,5.890e-17,0.0009,-0.83,0
RightS45244,10.0040,12.3615,1.095e-20,2.392e-20,8.740e-20,0.0011,-2.79,0
RightS45245,9.9283,12.3829,1.336e-16,1.220e-16,7.408e-17,-0.0004,-2.1,0
RightS45246,10.1081,12.4021,1.660e-15,1.318e-15,6.074e-16,0.0,-1.1,1
RightS45247,10.3086,12.4771,2.455e-16,3.909e-16,7.435e-16,0.0003,0.88,0
RightS45248,10.0010,12.4758,6.828e-18,8.315e-18,8.840e-18,0.0006,0.21,0
RightS45249,10.1197,12.5191,2.177e-16,3.765e-16,8.475e-16,0.0006,-0.54,0
RightS45251,9.9492,12.5078,1.212e-18,1.573e-18,1.959e-18,0.0007,0.29,0
RightS45252,10.0713,12.1839,3.324e-19,5.273e-19,1.018e-18,0.0009,-2.13,0
RightS45255,10.2781,12.4647,2.888e-16,6.358e-16,2.388e-15,0.0002,-3.0,0
RightS45256,10.1383,12.1991,5.373e-12,6.098e-12,5.741e-12,0.0002,-1.49,0
RightS45258,10.2979,12.3364,1.908e-17,2.043e-17,1.693e-17,-0.0004,-1.55,0
RightS45259,10.0362,12.4176,3.617e-19,5.267e-19,8.391e-19,0.0005,-1.07,0
RightS45260,10.2210,12.1134,1.688e-19,2.788e-19,5.560e-19,-0.0007,0.78,0
RightS45262,9.9091,12.4991,1.038e-11,7.764e-12,3.085e-12,0.0004,-2.36,0
RightS45263,9.8952,12.2325,3.663e-19,5.554e-19,9.306e-19,0.0001,-1.05,0
RightS45265,10.3033,12.4449,1.412e-15,1.144e-15,5.378e-16,0.0012,-1.06,0
RightS45267,10.0590,11.9255,1.391e-18,1.890e-18,2.562e-18,0.0014,-2.4,0
RightS45268,9.7801,12.3727,2.387e-18,3.061e-18,3.731e-18,0.0009,-1.47,0
RightS45270,10.1689,12.1500,1.073e-12,7.407e-13,2.486e-13,0.0002,-1.16,0
RightS45271,10.0803,12.2656,8.629e-16,2.268e-15,1.220e-14,0.0003,-0.95,0
RightS45273,10.1325,12.3503,4.916e-17,5.084e-17,3.959e-17,0.0011,0.17,0
RightS45274,10.2491,12.2557,5.839e-20,9.792e-20,2.061e-19,0.0007,-2.62,0
RightS45277,10.0171,12.3877,5.809e-18,7.312e-18,8.266e-18,0.0012,-0.37,0
RightS45279,10.2958,12.3921,5.042e-18,6.207e-18,6.963e-18,0.0012,-1.28,0
RightS45280,10.2162,12.4060,1.114e-16,2.356e-16,8.057e-16,0.0015,-1.83,0
RightS45282,10.1315,12.4845,2.212e-16,4.232e-16,1.163e-15,0.0002,-1.11,0
RightS45283,10.0576,12.2893,1.335e-20,2.905e-20,1.068e-19,0.0003,0.27,0
RightS45284,10.0006,12.4206,1.091e-17,1.327e-17,1.407e-17,0.0005,-0.34,0
RightS45285,9.9806,12.2766,2.216e-17,2.496e-17,2.324e-17,0.0006,-1.54,0
RightS45286,10.3246,12.1528,2.357e-17,2.469e-17,1.935e-17,0.0002,-0.38,0
RightS45287,9.8408,12.3966,2.763e-15,2.050e-15,8.018e-16,0.0007,0.23,0
