Time NormalisedFlux
0.0 1.0392881404792096
1.0 1.0647747146394824
2.0 1.0156746257041593
3.0 0.96810879660921
4.0 0.9542818975127263
5.0 0.9612677037119542
6.0 0.8826586597921835
7.0 0.881192482113533
8.0 0.8515783732227689
9.0 0.8298512325690967
10.0 0.9113597231900791
11.0 0.8794384999312698
12.0 0.9351499175151979
13.0 0.9479730864225779
14.0 1.0202439934156615
15.0 0.9984869185956784
16.0 1.0280068075893098
17.0 1.1242617428278276
18.0 1.097859587320074
19.0 1.1149110751868438
20.0 1.1289706878708705
21.0 1.0779139035635072
22.0 1.072243840686542
23.0 1.0784168897810982
24.0 1.015073664122455
25.0 1.00386291557007
26.0 0.9731576099241241
27.0 0.9315935919149678
28.0 0.9434166793955899
29.0 0.9032242381419459
30.0 0.893428740762956
31.0 0.8748350646998512
32.0 0.8683233098216726
33.0 0.9059444332950141
34.0 0.9178186632795442
35.0 0.931715231999258
36.0 1.00231304429201
37.0 1.0086758669030194
38.0 1.0557999017827382
39.0 1.0323071310637038
40.0 1.0612766456824518
41.0 1.1105293695563785
42.0 1.1253218136985754
43.0 1.1550548903406561
44.0 1.0871270161996083
45.0 1.0638861563023447
46.0 1.053214400143959
47.0 1.0104476526883819
48.0 0.981240372756557
49.0 0.9494100005070936
50.0 0.9557350310288132
51.0 0.9538207397352452
52.0 0.915151905294482
53.0 0.8775282040988992
54.0 0.846718319276566
55.0 0.9073418997949508
56.0 0.880780480964883
57.0 0.9186023097085605
58.0 0.935603716441702
59.0 1.004369372720791
60.0 1.0803535964455682
61.0 1.0607801791958056
62.0 1.1021181515455423
63.0 1.082327291851773
64.0 1.0951860163442544
65.0 1.1622948203535393
66.0 1.0964505339521187
67.0 1.160176569564182
68.0 1.0346539928193406
69.0 1.0434774722710891
70.0 1.0533343878961905
71.0 0.9751285126770375
72.0 0.9849473201338294
73.0 0.9113264597013914
74.0 0.8680348590874448
75.0 0.8908832771843765
76.0 0.8763119588779308
77.0 0.8302416944521562
78.0 0.9091053693049358
79.0 0.9265947369179135
80.0 0.9521357685803652
81.0 0.9733473156037188
82.0 0.9899302062824995
83.0 0.9989103274163851
84.0 1.0184698309274762
85.0 1.0527979272643981
86.0 1.0757377631854161
87.0 1.1125224633404456
88.0 1.1205581529255892
89.0 1.1585555374497625
90.0 1.0994490964364942
91.0 1.0769835689388225
92.0 1.0674229092791345
93.0 1.0283794827958799
94.0 1.0464416395786231
95.0 0.9556482615480237
96.0 0.8977876544180701
97.0 0.9456238571823823
98.0 0.9040127610186839
99.0 0.8467405900732694
100.0 0.8691007100213821
101.0 0.8859178123044279
102.0 0.9244689714971217
103.0 0.9627338943960416
104.0 1.0020705643259076
105.0 0.9804158703893869
106.0 0.9862633716027792
107.0 1.0068005206316881
108.0 1.0827956472919509
109.0 1.0760077197614348
110.0 1.1102624950082078
111.0 1.1607660679204888
112.0 1.1025323019622164
113.0 1.080997606134841
114.0 1.0896596108494263
115.0 1.0821289512507548
116.0 1.024336517979259
117.0 1.0449185943016452
118.0 0.9838908258234027
119.0 0.9419441745845955
120.0 0.9555297585298241
