Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS77255,32.6631,-28.2748,1.489e-18,2.026e-18,2.730e-18,0.0005,1.95,0
FrontS77256,32.1918,-28.0077,1.002e-16,9.570e-17,6.272e-17,-0.0001,1.97,0
FrontS77257,32.6379,-27.1993,4.255e-19,6.611e-19,1.198e-18,-0.0001,-1.04,0
FrontS77258,32.2186,-28.1950,9.045e-17,8.914e-17,6.081e-17,0.0007,0.3,0
FrontS77259,32.6887,-26.7238,5.017e-17,4.939e-17,3.474e-17,0.0007,-2.63,0
FrontS77263,32.6068,-27.7244,3.913e-17,4.187e-17,3.432e-17,0.0004,1.97,0
FrontS77264,31.9620,-28.6546,4.845e-19,7.632e-19,1.410e-18,0.0002,4.77,0
FrontS77265,33.2146,-27.4508,2.971e-18,3.716e-18,4.215e-18,0.0006,-3.81,0
FrontS77266,31.3995,-27.2451,2.582e-16,5.558e-16,2.068e-15,0.0001,1.75,0
FrontS77267,32.4759,-28.6273,9.564e-19,1.356e-18,2.031e-18,0.001,-0.1,0
FrontS77269,32.3299,-28.4374,1.194e-19,2.050e-19,4.670e-19,0.0007,3.27,0
FrontS77270,31.7469,-28.1706,9.393e-17,8.935e-17,5.994e-17,0.0005,-1.35,0
FrontS77271,32.2141,-28.0461,2.342e-16,3.336e-16,5.041e-16,0.0009,2.14,0
FrontS77272,32.5254,-28.0533,1.332e-18,1.856e-18,2.598e-18,0.0004,-0.52,0
FrontS77273,33.3806,-28.5238,3.381e-20,6.839e-20,2.146e-19,0.0005,2.31,0
FrontS77274,32.1141,-27.7720,3.584e-16,2.941e-16,1.479e-16,0.0011,-4.34,0
FrontS77275,32.7066,-28.5440,1.507e-18,1.926e-18,2.280e-18,0.0009,-1.32,0
FrontS77276,33.0008,-28.0572,3.195e-17,3.420e-17,2.910e-17,0.0007,-2.46,0
FrontS77278,31.9190,-28.4930,3.938e-16,7.526e-16,2.115e-15,0.0019,0.23,0
FrontS77279,31.9231,-27.5500,6.740e-20,1.278e-19,3.536e-19,0.0003,3.09,0
FrontS77280,31.6465,-27.5857,1.680e-13,1.099e-13,3.433e-14,-0.0,1.26,0
FrontS77281,32.7210,-27.9574,2.162e-15,1.693e-15,7.679e-16,0.0012,-1.67,1
FrontS77282,32.7716,-27.6481,2.497e-16,2.215e-16,1.246e-16,0.0005,-2.2,0
FrontS77284,31.6781,-28.0044,1.281e-19,2.210e-19,4.988e-19,0.0002,-0.12,0
FrontS77285,32.5175,-27.4276,1.747e-16,2.988e-16,6.363e-16,-0.0001,-2.9,0
FrontS77286,33.4642,-28.3547,9.178e-20,1.584e-19,3.570e-19,0.0009,-4.95,0
FrontS77287,32.6280,-27.8527,3.710e-16,3.266e-16,1.789e-16,0.0013,-2.42,0
FrontS77288,32.4151,-27.5814,2.165e-17,2.420e-17,2.197e-17,0.0002,-1.13,0
FrontS77290,32.3229,-28.9662,2.348e-18,3.000e-18,3.549e-18,0.0002,-4.54,0
FrontS77291,32.5197,-27.8782,1.858e-17,2.191e-17,2.153e-17,0.0005,-0.22,0
FrontS77292,31.2070,-27.1935,3.672e-20,6.966e-20,1.975e-19,0.0003,3.59,0
FrontS77293,33.1407,-27.7440,1.497e-15,1.144e-15,4.636e-16,0.0006,5.01,0
FrontS77294,32.4307,-27.7665,2.403e-20,4.714e-20,1.383e-19,0.0006,-1.12,0
FrontS77295,32.9492,-28.4607,6.460e-16,5.372e-16,2.574e-16,-0.0003,2.68,0
FrontS77296,32.2609,-28.5549,1.702e-16,2.812e-16,5.791e-16,-0.0005,-2.38,0
FrontS77298,31.8326,-26.7048,9.497e-18,1.131e-17,1.159e-17,0.0009,3.25,0
FrontS77301,32.9405,-27.4692,2.609e-16,2.307e-16,1.291e-16,0.0,-3.4,0
FrontS77302,31.9032,-28.6022,1.280e-17,1.432e-17,1.324e-17,0.0006,-2.02,0
FrontS77304,32.8119,-28.4341,4.989e-16,4.205e-16,2.122e-16,-0.0002,-0.78,0
FrontS77306,33.2207,-27.0888,8.579e-12,6.160e-12,2.334e-12,-0.0005,0.78,0
FrontS77307,34.3447,-27.6697,5.805e-16,4.814e-16,2.420e-16,0.0004,1.02,0
FrontS77308,32.7387,-27.9748,1.785e-16,1.592e-16,9.302e-17,0.0002,-1.06,0
FrontS77309,32.4633,-27.8862,4.119e-12,3.171e-12,1.355e-12,0.0002,2.58,0
FrontS77310,34.1226,-29.0301,7.736e-17,1.389e-16,3.242e-16,0.0007,5.07,0
FrontS77311,32.7649,-28.3908,2.894e-18,3.546e-18,3.986e-18,0.0007,-3.72,0
FrontS77312,32.5138,-27.8591,1.196e-16,2.775e-16,1.129e-15,0.0004,0.51,0
FrontS77315,32.1356,-26.6828,9.080e-19,1.222e-18,1.665e-18,-0.0004,3.34,0
FrontS77316,33.0328,-28.1263,2.438e-16,2.163e-16,1.240e-16,0.0007,-1.66,0
FrontS77317,31.3685,-28.6280,8.144e-16,1.304e-15,2.445e-15,0.0007,-3.91,0
FrontS77318,31.8200,-27.2951,5.458e-17,5.411e-17,3.746e-17,0.0001,2.45,0
FrontS77319,32.7568,-27.6299,9.548e-20,1.765e-19,4.414e-19,0.0002,3.17,0
FrontS77321,32.3257,-26.8982,1.718e-18,2.391e-18,3.227e-18,0.0002,-0.24,0
FrontS77322,32.1454,-27.4549,2.278e-16,3.995e-16,9.537e-16,0.0004,-2.31,0
FrontS77323,32.0109,-27.1312,9.089e-19,1.253e-18,1.789e-18,0.0005,2.63,0
FrontS77325,31.8356,-28.4253,1.961e-16,4.202e-16,1.464e-15,-0.0003,4.89,0
FrontS77326,32.7909,-28.7220,3.067e-16,6.477e-16,2.154e-15,0.0005,3.1,0
FrontS77327,33.4523,-28.1634,2.684e-16,4.701e-16,1.122e-15,0.0012,-2.02,0
FrontS77328,32.6488,-28.5300,2.730e-16,2.377e-16,1.268e-16,-0.0,1.62,0
FrontS77329,33.2551,-28.1857,5.965e-20,1.126e-19,3.112e-19,0.0008,-4.65,0
FrontS77330,31.7661,-27.4899,2.659e-17,2.875e-17,2.336e-17,0.0008,2.88,0
FrontS77331,31.8538,-27.8089,1.574e-12,1.046e-12,3.325e-13,0.0001,0.93,0
FrontS77332,31.8903,-27.1320,1.337e-16,1.271e-16,7.983e-17,0.0005,-0.5,0
FrontS77334,31.7486,-27.7279,5.866e-17,5.966e-17,4.481e-17,0.0011,-2.44,0
FrontS77335,32.3760,-28.4290,1.960e-17,2.261e-17,2.161e-17,0.0009,1.09,0
FrontS77336,33.0747,-27.8613,8.524e-20,1.485e-19,3.403e-19,-0.0006,-3.4,0
FrontS77337,31.8466,-26.9601,3.199e-16,2.806e-16,1.562e-16,0.0008,-2.87,0
FrontS77339,31.0822,-26.5597,9.889e-18,1.102e-17,1.013e-17,-0.0001,-4.76,0
FrontS77341,31.5669,-28.5642,9.873e-20,1.699e-19,3.791e-19,-0.0004,2.14,0
FrontS77343,32.8343,-28.0079,1.575e-16,2.868e-16,6.797e-16,0.0003,1.46,0
FrontS77344,31.9100,-27.3837,2.190e-16,3.485e-16,6.502e-16,0.0012,-0.84,0
FrontS77345,33.5514,-28.9361,3.079e-17,3.323e-17,2.812e-17,0.0005,-3.53,0
FrontS77347,32.5021,-28.1150,1.213e-11,1.094e-11,6.677e-12,0.0003,0.11,1
FrontS77348,32.1220,-26.8669,1.149e-15,2.743e-15,1.228e-14,-0.0006,-2.73,0
FrontS77351,32.8527,-27.5897,6.030e-17,5.980e-17,4.345e-17,-0.0,2.17,0
FrontS77352,32.2432,-27.3046,6.634e-17,1.172e-16,2.739e-16,0.0001,0.2,0
FrontS77353,32.1750,-27.4477,1.126e-15,9.055e-16,4.315e-16,-0.0003,1.57,0
FrontS77354,32.9577,-27.7487,2.337e-20,4.813e-20,1.491e-19,0.0006,2.33,0
FrontS77356,31.9336,-27.4974,6.750e-16,5.721e-16,3.002e-16,0.0008,0.43,0
FrontS77357,33.0498,-27.3955,1.939e-16,3.091e-16,5.975e-16,0.0005,0.67,0
FrontS77358,32.7732,-28.0421,4.005e-16,6.191e-16,1.126e-15,0.0007,2.73,0
FrontS77361,31.7783,-27.6594,1.061e-18,1.540e-18,2.393e-18,0.0003,-1.78,0
FrontS77362,32.4584,-27.8736,2.454e-17,2.735e-17,2.453e-17,0.0003,0.87,0
FrontS77363,31.8246,-28.4028,1.842e-16,1.702e-16,1.032e-16,0.0008,-0.25,0
FrontS77364,32.6905,-28.5688,1.004e-18,1.445e-18,2.180e-18,0.0002,-1.03,0
FrontS77366,32.4998,-28.1125,9.025e-18,1.013e-17,9.260e-18,0.001,-0.53,0
FrontS77367,32.7923,-27.6003,6.868e-16,1.495e-15,5.238e-15,0.0015,2.24,0
FrontS77368,32.1102,-28.0775,9.004e-12,7.009e-12,3.084e-12,0.0008,-1.87,1
FrontS77369,33.2941,-28.4908,9.724e-20,1.706e-19,3.912e-19,0.0007,0.21,0
FrontS77370,31.8399,-27.4715,1.619e-16,1.451e-16,8.174e-17,0.0011,2.57,0
FrontS77371,32.0576,-26.9256,8.222e-17,8.070e-17,5.513e-17,0.0013,2.77,0
FrontS77372,31.8482,-27.6311,2.779e-17,2.866e-17,2.242e-17,0.0,-0.19,0
FrontS77374,31.7940,-27.6324,6.943e-19,9.559e-19,1.333e-18,0.001,2.87,0
FrontS77375,32.9638,-28.7198,3.350e-20,6.307e-20,1.694e-19,0.0001,2.83,0
FrontS77376,32.5418,-28.1273,1.146e-16,1.051e-16,6.396e-17,0.0003,3.49,0
FrontS77377,32.9730,-28.9164,6.214e-17,6.090e-17,4.332e-17,0.0006,-2.07,0
FrontS77378,33.1328,-27.7422,1.908e-16,3.286e-16,7.544e-16,0.0003,2.86,0
FrontS77379,32.1168,-27.4171,1.944e-18,2.645e-18,3.648e-18,0.0003,2.62,0
FrontS77382,33.0120,-28.4322,1.576e-15,1.246e-15,5.342e-16,-0.0004,-2.56,1
FrontS77383,32.5680,-28.3593,2.015e-17,2.038e-17,1.564e-17,0.0009,1.59,0
FrontS77384,32.4733,-27.2609,5.509e-12,5.891e-12,4.815e-12,0.0011,-3.33,1
FrontS77386,33.2787,-27.3031,2.518e-18,3.181e-18,3.752e-18,0.0004,-4.84,0
FrontS77387,33.3226,-28.2512,1.234e-17,1.456e-17,1.433e-17,0.0006,-4.17,0
FrontS77388,32.2710,-27.3389,4.104e-16,7.995e-16,2.336e-15,0.0002,-0.45,0
FrontS77391,32.6560,-27.2706,1.730e-17,1.908e-17,1.769e-17,0.0001,-0.57,0
FrontS77400,32.4567,-27.5931,6.556e-20,1.136e-19,2.539e-19,-0.0001,-5.16,0
FrontS77401,32.7075,-27.9532,1.616e-16,1.478e-16,9.004e-17,0.0012,4.05,0
FrontS77404,31.8392,-28.5611,5.702e-17,5.658e-17,3.927e-17,0.0004,4.89,0
FrontS77406,32.0981,-27.3142,7.269e-20,1.283e-19,2.970e-19,0.0007,2.98,0
FrontS77407,32.2868,-27.1494,6.219e-16,1.373e-15,5.415e-15,0.0014,2.66,0
FrontS77408,32.5763,-27.5886,9.844e-20,1.759e-19,4.435e-19,0.0011,-0.09,0
FrontS77409,33.0006,-28.3252,1.762e-19,2.992e-19,6.564e-19,0.0003,-0.48,0
FrontS77410,32.5827,-28.4372,4.456e-17,4.236e-17,2.845e-17,0.0008,1.22,0
FrontS77411,32.6468,-28.8688,3.562e-17,3.587e-17,2.583e-17,-0.0007,3.0,0
FrontS77412,31.6599,-27.4492,3.351e-16,3.059e-16,1.804e-16,0.0007,-0.82,0
