Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
LeftS062104,-39.1699,-3.7405,1.101e-18,1.798e-18,3.485e-18,0.0003,157.65,0
LeftS062112,-39.0677,-3.7293,1.841e-20,2.434e-20,3.104e-20,0.0,157.34,0
LeftS062115,-39.1040,-3.7841,7.084e-20,7.938e-20,7.277e-20,0.0011,157.48,0
LeftS062119,-39.1125,-3.8113,1.301e-18,2.314e-18,5.582e-18,0.0002,157.56,0
LeftS062123,-39.1374,-3.8589,1.105e-18,1.796e-18,3.615e-18,0.0004,159.71,0
LeftS062124,-39.1186,-3.8156,1.458e-18,2.333e-18,4.480e-18,-0.001,157.75,0
LeftS062125,-39.1685,-3.8517,7.612e-20,8.225e-20,6.937e-20,-0.0001,159.15,0
LeftS062128,-39.1116,-3.8356,1.514e-19,1.538e-19,1.125e-19,0.0001,159.42,0
LeftS062136,-39.1225,-3.8378,1.640e-19,1.679e-19,1.253e-19,-0.0007,159.22,0
LeftS062138,-39.0690,-3.7827,1.351e-20,1.757e-20,2.189e-20,-0.0004,157.61,0
LeftS062150,-39.1053,-3.7891,1.662e-19,1.708e-19,1.357e-19,-0.0002,157.46,0
LeftS062157,-39.0688,-3.8580,1.941e-19,2.033e-19,1.611e-19,0.0013,159.25,0
LeftS062160,-39.1160,-3.8275,8.327e-20,9.567e-20,9.017e-20,0.0,158.17,0
LeftS062165,-39.0659,-3.7918,7.007e-14,5.190e-14,1.971e-14,-0.0003,157.62,0
LeftS062167,-39.1036,-3.8458,3.467e-14,3.312e-14,2.182e-14,0.0001,159.37,1
LeftS062176,-39.0642,-3.7662,8.034e-19,1.427e-18,3.476e-18,0.0007,157.59,0
LeftS062177,-39.1057,-3.8333,5.146e-19,4.828e-19,3.136e-19,-0.0009,158.66,0
LeftS062184,-39.0858,-3.7885,2.782e-20,3.375e-20,3.603e-20,-0.0001,157.59,0
LeftS062187,-39.0904,-3.8693,9.686e-15,6.363e-15,1.927e-15,0.0001,159.78,0
LeftS062188,-39.0593,-3.8395,3.210e-19,2.986e-19,1.863e-19,-0.0001,158.73,0
LeftS062189,-39.0985,-3.8466,1.484e-20,1.846e-20,2.121e-20,-0.0013,159.42,0
LeftS062190,-39.0325,-3.8412,2.266e-19,2.220e-19,1.558e-19,0.001,158.81,0
LeftS062192,-39.1154,-3.8351,3.016e-20,3.516e-20,3.596e-20,-0.0001,159.35,0
LeftS062195,-39.1187,-3.8338,1.828e-20,2.134e-20,2.224e-20,-0.0009,158.94,0
LeftS062197,-39.1325,-3.8320,4.078e-18,8.935e-18,3.175e-17,-0.0008,158.71,0
LeftS062199,-39.1388,-3.7345,4.186e-19,3.995e-19,2.623e-19,0.0004,157.38,0
LeftS062200,-39.1055,-3.8331,6.203e-20,6.878e-20,6.249e-20,0.0001,158.6,0
LeftS062203,-39.2460,-3.8940,8.863e-20,9.663e-20,8.330e-20,0.0003,159.28,0
LeftS062204,-39.0649,-3.8923,3.402e-20,4.047e-20,4.227e-20,0.0008,159.74,0
LeftS062213,-39.1131,-3.7964,1.962e-20,2.466e-20,2.731e-20,-0.0002,157.45,0
LeftS062214,-39.0181,-3.8278,4.941e-20,5.467e-20,4.813e-20,0.0008,158.43,0
LeftS062220,-39.1346,-3.8520,1.970e-19,1.977e-19,1.421e-19,0.0,159.67,0
LeftS062228,-39.1114,-3.8358,5.103e-14,4.108e-14,1.918e-14,-0.001,159.17,1
LeftS062229,-39.1392,-3.8480,1.247e-19,1.308e-19,1.051e-19,-0.0003,159.25,0
LeftS062230,-39.0742,-3.8524,1.371e-20,1.730e-20,1.943e-20,-0.0008,159.22,0
LeftS062234,-39.1059,-3.8344,7.150e-20,7.717e-20,6.680e-20,0.0001,158.71,0
LeftS062238,-39.1574,-3.8577,4.208e-20,4.642e-20,4.108e-20,0.0002,159.57,0
LeftS062246,-39.1479,-3.8365,3.624e-19,3.673e-19,2.693e-19,-0.0003,158.9,0
LeftS062248,-39.1370,-3.8919,2.220e-20,2.798e-20,3.237e-20,0.0002,159.96,0
LeftS062249,-39.1149,-3.8956,2.666e-19,2.650e-19,1.859e-19,0.0006,160.02,0
LeftS062251,-39.1300,-3.8366,3.550e-19,3.444e-19,2.368e-19,0.0007,158.95,0
LeftS062261,-39.1350,-3.8395,8.418e-20,9.695e-20,9.414e-20,-0.0001,159.07,0
LeftS062263,-39.1139,-3.8340,2.572e-19,2.441e-19,1.611e-19,-0.0002,159.12,0
LeftS062265,-39.0901,-3.8810,4.994e-20,5.638e-20,5.214e-20,0.0012,159.57,0
LeftS062267,-39.0246,-3.8499,1.026e-20,1.415e-20,1.939e-20,0.0008,158.86,0
LeftS062270,-39.1055,-3.8375,2.827e-14,1.989e-14,7.330e-15,0.0006,159.37,0
LeftS062272,-39.1493,-3.8320,1.000e-19,1.030e-19,8.193e-20,0.0002,158.59,0
LeftS062283,-38.9243,-4.0958,3.583e-19,3.477e-19,2.296e-19,-0.0005,159.66,0
LeftS062285,-39.1149,-3.8403,5.598e-14,4.025e-14,1.517e-14,-0.0001,159.46,0
LeftS062287,-39.0836,-3.8335,2.220e-19,2.169e-19,1.490e-19,0.0,158.75,0
LeftS062288,-39.1079,-3.8513,2.343e-20,2.920e-20,3.171e-20,0.0006,159.53,0
LeftS062293,-39.1969,-3.8461,3.741e-19,6.796e-19,1.608e-18,-0.0,158.84,0
LeftS062300,-39.1284,-3.8239,1.190e-20,1.553e-20,1.983e-20,0.0003,158.14,0
LeftS062302,-39.1131,-3.8332,1.766e-19,1.964e-19,1.750e-19,0.0013,158.78,0
LeftS062304,-39.1779,-3.8978,9.488e-20,9.899e-20,7.883e-20,0.0006,159.76,0
LeftS062305,-39.1104,-3.8316,6.634e-19,1.388e-18,4.763e-18,-0.0,158.26,0
LeftS062310,-39.0871,-3.8190,2.183e-19,2.148e-19,1.546e-19,-0.0006,157.76,0
LeftS062312,-39.2406,-3.8315,1.564e-20,1.892e-20,2.025e-20,0.0005,158.9,0
LeftS062315,-39.1337,-3.9117,3.190e-18,2.512e-18,1.088e-18,-0.0001,159.98,0
LeftS062325,-39.1429,-3.8822,2.412e-19,2.491e-19,1.856e-19,-0.0004,159.83,0
LeftS062326,-39.1252,-3.8741,3.032e-19,3.002e-19,2.107e-19,-0.0001,159.95,0
LeftS062327,-39.1142,-3.8324,1.074e-19,1.100e-19,8.218e-20,0.0004,158.43,0
LeftS062329,-39.1175,-3.8159,7.002e-14,5.270e-14,2.070e-14,0.0,157.64,0
LeftS062342,-39.1185,-3.8196,7.937e-19,7.299e-19,4.249e-19,0.0011,157.94,0
LeftS062343,-39.1212,-3.8231,6.479e-19,1.256e-18,3.590e-18,-0.0001,158.04,0
LeftS062344,-39.1274,-3.8144,1.344e-18,1.143e-18,5.950e-19,0.0,157.91,0
LeftS062349,-39.1348,-3.7685,1.185e-20,1.552e-20,1.932e-20,-0.0002,157.34,0
LeftS062353,-38.9174,-3.8076,2.502e-20,2.932e-20,2.982e-20,0.0002,158.46,0
LeftS062354,-39.2099,-3.7324,1.544e-20,1.898e-20,2.114e-20,-0.0007,157.65,0
LeftS062362,-39.0734,-3.8267,4.579e-19,9.989e-19,3.629e-18,-0.0,158.55,0
LeftS062363,-39.1261,-3.8666,2.958e-20,3.494e-20,3.574e-20,-0.0001,159.99,0
LeftS062370,-39.0895,-3.8708,4.359e-20,5.065e-20,4.855e-20,-0.0,159.83,0
LeftS062379,-39.1325,-3.8367,9.331e-19,1.295e-18,1.881e-18,0.001,159.06,0
LeftS062381,-39.1181,-3.8335,3.501e-18,9.108e-18,4.936e-17,0.0003,158.87,0
LeftS062385,-39.0955,-3.8316,1.610e-18,2.405e-18,4.048e-18,0.0003,158.63,0
LeftS062388,-39.0899,-3.8920,8.826e-18,7.417e-18,3.738e-18,-0.0011,159.69,0
LeftS062389,-39.1197,-3.8496,2.392e-20,2.841e-20,2.873e-20,-0.0,159.6,0
LeftS062391,-39.1215,-3.8257,5.324e-20,5.846e-20,5.196e-20,-0.0002,158.06,0
LeftS062393,-39.1590,-3.8349,6.413e-20,7.635e-20,8.022e-20,-0.0005,158.76,0
LeftS062395,-39.0465,-3.8267,3.058e-18,4.863e-18,9.019e-18,-0.0004,158.55,0
LeftS062406,-38.9825,-3.7878,1.887e-18,3.122e-18,6.419e-18,0.0004,158.02,0
LeftS062407,-39.1132,-3.8346,2.421e-19,4.443e-19,1.147e-18,0.0011,159.05,0
LeftS062410,-39.1226,-3.8334,6.553e-14,4.880e-14,1.967e-14,0.0004,158.77,0
LeftS062414,-39.0504,-3.8330,1.239e-20,1.537e-20,1.751e-20,0.0003,158.66,0
LeftS062416,-39.0739,-3.8038,1.586e-19,1.604e-19,1.180e-19,0.0002,157.95,0
LeftS062421,-39.1079,-3.8207,1.836e-19,1.960e-19,1.593e-19,-0.0004,157.63,0
LeftS062423,-39.1600,-3.8704,1.034e-19,1.079e-19,8.495e-20,0.0005,159.57,0
LeftS062425,-39.1376,-3.8232,1.099e-18,1.887e-18,4.215e-18,0.0,158.41,0
LeftS062428,-39.1418,-3.8023,1.082e-19,1.155e-19,9.531e-20,0.0006,157.85,0
LeftS062434,-39.2098,-3.8645,1.250e-20,1.561e-20,1.773e-20,0.0002,159.3,0
LeftS062436,-39.1227,-3.8397,3.556e-14,2.432e-14,8.477e-15,-0.0001,159.37,0
LeftS062437,-39.0782,-3.8225,3.179e-19,3.063e-19,2.032e-19,-0.0011,158.24,0
LeftS062438,-39.1070,-3.9061,2.614e-15,1.063e-14,1.431e-13,0.0003,159.99,0
LeftS062439,-39.0821,-3.8042,3.107e-20,3.733e-20,3.849e-20,-0.0005,157.72,0
LeftS062443,-39.0785,-3.8164,2.969e-18,5.897e-18,1.698e-17,0.0003,157.97,0
LeftS062451,-39.1205,-3.9214,3.234e-18,4.476e-18,6.213e-18,0.0003,159.91,0
LeftS062452,-39.1003,-3.8333,2.964e-14,2.052e-14,7.225e-15,-0.0007,158.78,0
LeftS062456,-39.1213,-3.8131,1.203e-20,1.525e-20,1.732e-20,0.0004,157.66,0
LeftS062457,-39.0980,-3.6722,6.552e-20,7.741e-20,7.789e-20,0.0004,157.18,0
LeftS062458,-39.1220,-3.8451,5.575e-19,1.254e-18,4.826e-18,-0.0001,159.59,0
LeftS062461,-39.1064,-3.8046,2.727e-20,3.454e-20,4.213e-20,0.0004,157.67,0
LeftS062462,-39.1118,-3.8480,7.016e-19,6.298e-19,3.534e-19,-0.0006,159.69,0
LeftS062463,-39.1907,-3.7967,1.129e-20,1.559e-20,2.066e-20,0.0014,158.04,0
LeftS062468,-39.1134,-3.8279,8.682e-19,7.771e-19,4.382e-19,-0.0009,158.0,0
LeftS062473,-38.7885,-3.8672,1.438e-17,1.086e-17,4.513e-18,-0.0005,158.7,1
LeftS062478,-39.0809,-3.8322,5.814e-20,6.476e-20,5.789e-20,-0.0002,158.57,0
LeftS062483,-39.1161,-3.8469,2.791e-19,2.841e-19,2.125e-19,-0.0003,159.66,0
LeftS062485,-39.0821,-3.8343,1.171e-19,1.252e-19,1.019e-19,0.0004,158.59,0
LeftS062486,-39.0994,-3.8154,1.903e-19,1.962e-19,1.535e-19,-0.0003,157.76,0
LeftS062487,-39.0954,-3.8350,2.436e-19,2.293e-19,1.506e-19,0.0002,158.8,0
LeftS062495,-39.0628,-3.8245,3.758e-19,3.694e-19,2.638e-19,-0.0003,158.64,0
LeftS062505,-39.1093,-3.6531,4.278e-14,2.962e-14,1.033e-14,0.0001,157.48,0
LeftS062508,-39.1278,-3.8132,8.306e-19,7.550e-19,4.375e-19,0.0,157.81,0
LeftS062509,-39.1410,-3.7936,5.680e-14,4.468e-14,1.930e-14,0.0004,157.76,1
LeftS062510,-39.1427,-3.8238,1.010e-20,1.327e-20,1.723e-20,0.0003,158.48,0
LeftS062522,-39.1214,-3.8814,3.372e-19,3.334e-19,2.482e-19,-0.0009,159.9,0
LeftS062523,-39.0298,-3.8021,4.716e-19,4.943e-19,3.943e-19,0.0001,158.13,0
LeftS062524,-39.1438,-3.8631,3.937e-20,4.483e-20,4.148e-20,0.0007,159.68,0
LeftS062526,-39.0875,-3.8670,7.226e-20,8.330e-20,8.043e-20,0.0,159.69,0
LeftS062528,-39.1034,-3.8253,6.433e-14,4.816e-14,2.007e-14,-0.0003,158.07,1
LeftS062529,-39.1654,-3.7865,1.734e-20,2.232e-20,2.707e-20,0.0,157.93,0
LeftS062530,-39.0579,-3.8682,3.200e-18,6.864e-18,2.498e-17,0.0003,159.4,0
LeftS062535,-39.1156,-3.8214,1.368e-20,1.835e-20,2.347e-20,-0.0009,157.81,0
