Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
LeftDG0185,4.8663,-11.0749,6.330e-18,5.490e-18,2.396e-18,88.7739,1718.69
LeftDG0186,4.8864,-11.1533,6.216e-18,6.022e-18,2.588e-18,41.9912,1717.25
LeftDG0187,4.8210,-11.0044,9.500e-18,8.391e-18,3.738e-18,47.0828,1717.39
LeftDG0188,4.8876,-11.0591,9.460e-18,7.939e-18,3.656e-18,46.178,1717.98
LeftDG0189,4.9044,-11.1512,9.631e-18,7.888e-18,3.960e-18,48.9096,1715.23
LeftDG0190,4.7700,-11.0792,1.002e-17,7.387e-18,3.765e-18,49.5193,1716.11
LeftDG0191,4.9408,-11.0630,9.492e-18,7.985e-18,3.430e-18,32.1767,1716.77
LeftDG0234,-21.6193,9.4212,2.830e-16,2.246e-16,7.979e-17,257.6809,415.37
LeftDG0235,-22.4535,10.1950,7.351e-17,5.945e-17,2.619e-17,210.7799,407.72
LeftDG0236,-19.9610,9.3594,1.102e-16,9.477e-17,3.859e-17,137.6205,413.5
LeftDG0237,-21.2679,9.7919,7.791e-17,6.461e-17,3.087e-17,179.3214,413.93
LeftDG0238,-21.9232,10.5673,1.241e-16,9.585e-17,4.083e-17,161.2853,408.27
LeftDG0239,-22.3149,8.6847,1.167e-16,9.204e-17,3.667e-17,168.1103,411.09
LeftDG0240,-22.5253,9.3074,1.205e-16,9.912e-17,4.626e-17,161.7157,415.28
LeftDG0241,-21.3038,9.1228,1.134e-16,9.626e-17,3.978e-17,200.8928,410.03
LeftDG0242,-20.8227,10.6671,1.011e-16,8.541e-17,3.515e-17,142.468,413.97
LeftDG0243,-21.8450,8.6903,1.212e-16,9.920e-17,4.174e-17,192.6431,409.78
LeftDG0244,-21.0227,10.6266,1.308e-16,1.051e-16,4.541e-17,192.6599,412.82
LeftDG0245,-22.0806,8.2575,1.080e-16,9.175e-17,3.280e-17,145.5047,413.46
LeftDG0246,-22.4059,9.0303,7.090e-17,6.512e-17,2.792e-17,250.1807,414.81
LeftDG0247,-22.6237,8.2543,1.067e-16,9.292e-17,4.036e-17,138.3657,416.04
LeftDG0248,-21.5383,10.7521,1.159e-16,8.701e-17,3.818e-17,163.3225,415.14
LeftDG0249,-22.4348,8.4466,1.185e-16,9.944e-17,4.285e-17,193.3133,413.38
LeftDG0250,-20.5511,9.7744,1.245e-16,1.053e-16,4.831e-17,164.34,410.62
LeftDG0251,-20.9875,8.4435,1.069e-16,8.636e-17,3.979e-17,146.8756,410.09
LeftDG0252,-21.1931,10.4468,1.173e-16,1.033e-16,4.041e-17,160.7781,410.7
LeftDG0253,-22.2743,10.1650,6.574e-17,6.147e-17,2.468e-17,210.4766,405.75
LeftDG0254,-22.3000,9.1619,1.125e-16,8.512e-17,3.905e-17,148.561,409.19
LeftDG0255,-21.4955,9.1768,7.727e-17,7.026e-17,3.020e-17,298.5314,408.83
LeftDG0256,-21.2557,8.9041,1.136e-16,8.481e-17,3.904e-17,158.2016,405.63
