Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
FrontDG044,4.0355,26.8660,2.886e-17,2.447e-17,7.795e-18,108.7563,-1559.89
FrontDG045,4.0487,27.0510,1.041e-17,9.213e-18,4.246e-18,46.6233,-1559.99
FrontDG046,4.2213,26.7758,8.715e-18,7.598e-18,3.564e-18,49.55,-1559.69
FrontDG047,3.9588,27.0265,1.159e-17,8.977e-18,4.310e-18,53.5015,-1559.79
FrontDG048,4.0131,26.7373,9.651e-18,8.569e-18,3.862e-18,40.0812,-1559.76
FrontDG049,4.1159,26.6956,1.023e-17,7.718e-18,3.723e-18,44.1798,-1559.93
FrontDG050,3.8844,26.9830,1.011e-17,9.622e-18,4.086e-18,53.5809,-1559.94
FrontDG051,4.1301,26.7882,1.030e-17,7.405e-18,3.530e-18,41.1038,-1559.89
FrontDG052,3.9948,27.0987,6.997e-18,6.242e-18,2.965e-18,48.2152,-1559.68
FrontDG053,4.1221,27.0449,9.894e-18,7.966e-18,3.817e-18,40.6228,-1559.52
FrontDG054,3.8937,26.6526,9.661e-18,8.420e-18,3.879e-18,42.9593,-1560.05
FrontDG055,3.8891,26.9079,1.061e-17,9.204e-18,4.106e-18,51.3755,-1559.8
FrontDG056,4.1296,26.7489,9.633e-18,8.708e-18,3.790e-18,50.1123,-1559.66
FrontDG057,29.4583,-34.6996,1.283e-17,1.001e-17,5.322e-18,58.4233,-1448.27
FrontDG058,29.5277,-34.8269,1.208e-17,1.203e-17,4.624e-18,51.5558,-1448.16
FrontDG060,36.0726,-26.7295,8.190e-17,6.238e-17,2.258e-17,162.4107,-890.36
FrontDG061,36.4291,-26.8690,3.086e-17,2.697e-17,1.147e-17,75.3753,-890.3
FrontDG062,36.0036,-26.6446,2.991e-17,2.084e-17,9.916e-18,73.1459,-890.0
FrontDG063,35.9839,-27.0488,4.364e-17,3.484e-17,1.215e-17,81.8627,-890.5
FrontDG064,36.1787,-26.4989,3.084e-17,2.567e-17,1.243e-17,75.7219,-890.26
FrontDG065,35.9549,-26.3015,2.273e-17,1.838e-17,8.286e-18,87.5458,-890.38
FrontDG066,36.2433,-26.6064,2.716e-17,2.372e-17,1.034e-17,72.9541,-890.3
FrontDG067,36.3383,-27.0988,3.189e-17,2.482e-17,1.013e-17,84.5352,-890.26
FrontDG068,36.3571,-26.8432,3.187e-17,2.798e-17,1.208e-17,87.332,-890.52
FrontDG069,36.0031,-26.4043,4.455e-17,3.334e-17,1.391e-17,69.3897,-889.96
FrontDG070,36.4946,-27.2648,2.915e-17,2.248e-17,1.077e-17,74.9326,-890.59
FrontDG178,-17.7879,3.7936,1.182e-17,9.769e-18,3.850e-18,39.7779,-1720.4
FrontDG179,-17.7432,3.8181,9.161e-18,7.379e-18,3.457e-18,38.1365,-1720.61
FrontDG180,-17.7735,3.7750,8.508e-18,7.090e-18,3.143e-18,37.5433,-1720.86
FrontDG181,-17.7619,3.8672,5.829e-18,5.102e-18,2.408e-18,47.9145,-1720.51
FrontDG492,44.0536,17.2539,9.315e-18,8.175e-18,3.878e-18,57.6811,-1266.74
FrontDG604,-7.9368,8.4474,1.346e-16,9.751e-17,3.118e-17,286.7602,-654.45
FrontDG605,-7.9832,8.1776,4.592e-17,3.992e-17,1.659e-17,100.8817,-654.29
FrontDG606,-7.9530,8.4130,5.663e-17,3.886e-17,1.946e-17,106.6721,-653.99
FrontDG607,-7.9916,8.2466,4.687e-17,3.815e-17,1.581e-17,99.1754,-654.44
FrontDG608,-7.8735,8.6118,3.438e-17,2.930e-17,1.238e-17,126.8438,-654.01
FrontDG609,-8.1270,8.4946,4.655e-17,4.388e-17,1.678e-17,101.5719,-654.52
FrontDG610,-7.8856,8.1030,4.485e-17,3.563e-17,1.609e-17,98.8434,-654.61
FrontDG611,-7.7529,8.7504,5.222e-17,4.136e-17,2.078e-17,102.7778,-654.14
FrontDG612,-8.0233,8.4982,3.218e-17,2.692e-17,1.184e-17,212.9462,-654.32
FrontDG613,-7.7763,8.4984,3.359e-17,2.925e-17,1.215e-17,135.9899,-654.14
FrontDG614,-7.6327,8.3282,5.472e-17,4.151e-17,1.868e-17,120.8103,-654.43
