Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS11675,6.8361,-7.2401,3.619e-18,3.078e-18,1.638e-18,0.0003,-91.36,0
FrontS11676,6.7611,-7.2735,2.793e-19,2.758e-19,1.974e-19,0.0003,-90.69,0
FrontS11677,6.8579,-7.2393,1.986e-18,1.745e-18,9.683e-19,0.0004,-91.5,0
FrontS11679,6.8401,-7.2496,1.410e-20,1.918e-20,2.527e-20,0.0001,-90.96,0
FrontS11680,6.8681,-7.2148,2.229e-18,4.954e-18,1.839e-17,0.0,-91.76,0
FrontS11684,6.8610,-7.2073,8.924e-19,8.129e-19,4.896e-19,0.0002,-91.87,0
FrontS11685,6.8728,-7.2477,3.503e-20,4.178e-20,4.225e-20,0.0001,-91.04,0
FrontS11687,6.8475,-7.2568,5.215e-19,4.974e-19,3.204e-19,-0.0006,-90.7,0
FrontS11689,6.8121,-7.2801,5.411e-20,6.082e-20,5.603e-20,-0.0004,-90.44,0
FrontS11690,6.8741,-7.2685,1.093e-20,1.534e-20,2.253e-20,0.0011,-90.46,0
FrontS11697,6.8152,-7.2142,1.460e-18,2.484e-18,5.470e-18,-0.0002,-91.33,0
FrontS11698,6.8592,-7.2548,9.263e-19,8.758e-19,5.787e-19,-0.0002,-91.08,0
FrontS11699,6.8598,-7.2606,1.001e-18,9.038e-19,5.077e-19,0.0006,-90.48,0
FrontS11702,6.8537,-7.2512,6.922e-20,8.085e-20,7.974e-20,-0.0003,-91.1,0
FrontS11703,6.8592,-7.2530,1.027e-18,1.719e-18,3.787e-18,-0.0007,-91.17,0
FrontS11705,6.8372,-7.1666,2.324e-18,4.136e-18,9.823e-18,0.0,-91.8,0
FrontS11708,6.8499,-7.2796,8.052e-19,7.477e-19,4.607e-19,0.0011,-89.9,0
FrontS11709,6.8491,-7.2602,1.873e-18,3.408e-18,8.629e-18,-0.0007,-90.44,0
FrontS11711,6.8397,-7.2649,2.356e-18,3.980e-18,8.649e-18,-0.0005,-90.46,0
FrontS11715,6.8047,-7.3085,2.552e-19,2.586e-19,1.871e-19,0.0007,-90.13,0
FrontS11716,6.8617,-7.1951,1.550e-19,1.700e-19,1.548e-19,-0.0,-91.81,0
FrontS11723,6.8498,-7.2769,2.727e-18,4.764e-18,1.091e-17,0.0003,-90.07,0
FrontS11729,6.8096,-7.3063,5.931e-19,5.696e-19,3.754e-19,0.0008,-90.24,0
FrontS11733,6.8452,-7.1893,2.020e-14,1.290e-14,3.931e-15,-0.0005,-91.75,0
FrontS11734,6.8442,-7.2586,1.791e-19,2.022e-19,1.900e-19,0.0003,-90.59,0
FrontS11735,6.8651,-7.2403,1.568e-19,1.692e-19,1.402e-19,0.0004,-91.43,0
FrontS11742,6.8778,-7.3241,1.229e-18,2.261e-18,5.705e-18,-0.0001,-89.91,0
FrontS11744,6.8767,-7.3006,6.811e-20,7.796e-20,7.367e-20,-0.0001,-89.96,0
FrontS11745,6.8580,-7.2512,1.852e-18,1.682e-18,9.881e-19,0.001,-91.14,0
FrontS11752,6.7784,-7.0506,9.344e-19,8.489e-19,5.262e-19,0.0003,-91.51,0
FrontS11753,6.9063,-7.2299,2.900e-18,6.063e-18,2.039e-17,-0.0,-91.13,0
FrontS11760,6.8487,-7.2526,8.936e-19,8.116e-19,4.886e-19,-0.0001,-91.28,0
FrontS11762,6.8408,-7.2273,2.246e-20,3.004e-20,3.806e-20,0.0002,-91.44,0
FrontS11763,6.8656,-7.2742,2.103e-16,7.114e-16,6.733e-15,0.0002,-90.29,1
FrontS11764,6.8889,-7.2548,1.008e-13,8.025e-14,3.638e-14,0.0009,-90.83,1
FrontS11765,6.8598,-7.1906,3.640e-20,4.271e-20,4.194e-20,-0.0006,-91.81,0
FrontS11767,6.8548,-7.2736,8.275e-19,7.829e-19,5.069e-19,0.0,-90.1,0
FrontS11768,6.8588,-7.2801,7.020e-20,8.132e-20,8.024e-20,-0.0004,-89.89,0
FrontS11769,6.8537,-7.2470,1.133e-20,1.626e-20,2.463e-20,-0.0001,-91.29,0
FrontS11775,6.8833,-7.3010,3.297e-18,4.855e-18,7.885e-18,-0.0006,-90.06,0
FrontS11777,6.8400,-7.2399,1.571e-20,2.082e-20,2.649e-20,-0.0005,-91.25,0
FrontS11779,6.8649,-7.2829,2.007e-20,2.645e-20,3.368e-20,-0.0004,-89.96,0
FrontS11782,6.8500,-7.3176,1.967e-19,2.155e-19,1.900e-19,0.0006,-89.77,0
FrontS11785,6.8587,-7.2464,1.974e-18,1.684e-18,8.676e-19,-0.0002,-91.26,0
FrontS11790,6.8649,-7.2359,7.290e-19,7.303e-19,5.144e-19,-0.0004,-91.57,0
FrontS11791,6.8325,-7.2401,1.220e-20,1.611e-20,2.079e-20,0.0004,-91.1,0
FrontS11792,6.8497,-7.1859,1.649e-20,2.115e-20,2.491e-20,0.0002,-91.81,0
FrontS11801,6.8510,-7.2756,2.812e-18,4.951e-18,1.107e-17,0.0008,-90.06,0
FrontS11802,6.8388,-7.2452,8.897e-20,1.058e-19,1.082e-19,-0.0004,-91.11,0
FrontS11804,6.8568,-7.2467,8.456e-19,7.914e-19,5.156e-19,0.0012,-91.28,0
FrontS11806,6.8538,-7.2394,7.755e-20,8.702e-20,8.022e-20,0.0012,-91.58,0
FrontS11810,6.8106,-7.2315,1.855e-18,2.715e-18,4.414e-18,0.0001,-91.06,0
FrontS11814,6.8800,-7.2795,3.557e-20,4.367e-20,4.767e-20,0.0001,-90.25,0
FrontS11821,6.8568,-7.2573,6.321e-20,7.381e-20,7.216e-20,-0.0003,-90.56,0
FrontS11825,6.8068,-7.3022,1.063e-20,1.506e-20,2.213e-20,0.0009,-90.27,0
FrontS11829,6.8644,-7.2560,1.282e-19,1.360e-19,1.106e-19,-0.0,-90.75,0
FrontS11830,6.8482,-7.2138,2.179e-20,2.886e-20,3.783e-20,0.0006,-91.72,0
FrontS11840,6.8682,-7.2528,9.086e-20,1.098e-19,1.178e-19,0.0004,-90.88,0
FrontS11844,6.8084,-7.3175,1.357e-18,2.346e-18,5.348e-18,0.0008,-90.11,0
FrontS11849,6.8537,-7.2539,5.203e-20,5.786e-20,5.243e-20,-0.0003,-90.91,0
FrontS11854,6.8265,-7.2720,1.011e-20,1.423e-20,2.083e-20,0.0009,-90.45,0
FrontS11857,6.8055,-7.3170,6.315e-20,7.169e-20,6.821e-20,0.0003,-90.11,0
FrontS11864,6.8618,-7.2455,2.970e-20,3.831e-20,4.836e-20,0.0001,-91.35,0
FrontS11866,6.8496,-7.2471,4.672e-19,4.553e-19,3.270e-19,0.0002,-91.21,0
FrontS11868,6.8560,-7.2496,2.166e-20,2.824e-20,3.531e-20,-0.0002,-91.24,0
FrontS11869,6.8664,-7.2576,2.179e-20,2.854e-20,3.544e-20,-0.0009,-90.71,0
FrontS11871,6.8585,-7.2567,1.153e-19,1.229e-19,1.032e-19,0.0005,-90.69,0
FrontS11876,6.8457,-7.3094,3.084e-18,7.167e-18,2.870e-17,0.0007,-89.76,1
FrontS11883,6.8528,-7.3312,5.034e-14,3.554e-14,1.302e-14,-0.0007,-89.86,0
FrontS11891,6.8784,-7.2493,8.633e-14,6.272e-14,2.392e-14,0.0003,-91.0,0
FrontS11892,6.8281,-7.2136,9.067e-14,6.702e-14,2.632e-14,-0.0001,-91.74,0
FrontS11895,6.8634,-7.2194,5.080e-17,3.761e-17,1.541e-17,-0.0004,-91.74,0
FrontS11897,6.8479,-7.2660,1.777e-19,1.927e-19,1.592e-19,-0.0004,-90.45,0
FrontS11898,6.8836,-7.2645,4.266e-18,3.593e-18,1.930e-18,0.0008,-90.65,0
FrontS11899,6.8371,-7.2220,8.457e-19,8.119e-19,5.533e-19,-0.0011,-91.58,0
FrontS11904,6.8744,-7.2507,8.745e-19,8.312e-19,5.573e-19,0.0001,-90.89,0
FrontS11905,6.8335,-7.2559,1.342e-18,1.234e-18,7.576e-19,0.0004,-89.92,0
FrontS11906,6.8811,-7.2481,2.070e-18,4.171e-18,1.297e-17,-0.0012,-91.8,0
FrontS11907,6.8477,-7.2162,4.521e-17,1.320e-16,8.855e-16,0.0009,-91.72,1
FrontS11908,6.8547,-7.2419,1.719e-17,1.361e-17,6.201e-18,-0.0001,-91.49,0
FrontS11910,6.8466,-7.2205,3.729e-17,2.909e-17,1.342e-17,0.0007,-91.79,1
FrontS11911,6.8598,-7.2639,6.136e-19,1.072e-18,2.374e-18,-0.0001,-90.47,0
FrontS11914,6.8511,-7.2760,5.101e-18,7.926e-18,1.367e-17,-0.0,-90.04,0
FrontS11917,6.8660,-7.2330,1.190e-19,1.303e-19,1.175e-19,0.0009,-91.63,0
FrontS11919,6.8416,-7.2342,4.521e-18,3.609e-18,1.732e-18,0.0003,-91.62,0
FrontS11921,6.8330,-7.2505,4.977e-19,5.138e-19,4.013e-19,0.0001,-90.91,0
FrontS11922,6.8346,-7.2546,2.977e-19,3.092e-19,2.360e-19,0.0006,-90.69,0
FrontS11924,6.8516,-7.2473,4.563e-18,1.092e-17,4.604e-17,0.0001,-91.15,1
FrontS11925,6.8685,-7.2574,1.079e-18,1.012e-18,6.609e-19,-0.0003,-90.33,0
FrontS11926,6.8461,-7.2411,5.016e-19,5.056e-19,3.834e-19,0.0003,-91.19,0
FrontS11930,6.8541,-7.2312,6.699e-18,5.326e-18,2.423e-18,0.0005,-91.52,0
FrontS11932,6.8558,-7.2389,3.481e-18,2.965e-18,1.506e-18,-0.0006,-91.24,0
FrontS11936,6.8680,-7.2269,3.212e-18,2.853e-18,1.592e-18,0.0009,-91.48,0
FrontS11937,6.8653,-7.2656,3.417e-20,4.234e-20,4.813e-20,0.0005,-90.05,0
FrontS11940,6.8678,-7.2371,1.477e-17,1.109e-17,4.385e-18,-0.0003,-91.41,0
FrontS11942,6.8323,-7.2575,9.818e-19,9.280e-19,5.962e-19,0.0003,-90.62,0
FrontS11944,6.8622,-7.2766,3.709e-19,3.747e-19,2.798e-19,-0.0005,-90.02,0
FrontS11945,6.8883,-7.2642,2.095e-19,2.229e-19,1.818e-19,0.0004,-90.64,0
FrontS11947,6.8421,-7.2563,4.466e-20,5.458e-20,5.851e-20,-0.001,-90.6,0
FrontS11948,6.8416,-7.2442,7.868e-20,9.108e-20,8.745e-20,-0.0002,-91.08,0
FrontS11950,6.8448,-7.2277,4.348e-19,4.388e-19,3.253e-19,0.0004,-91.73,0
FrontS11951,6.8356,-7.2730,7.936e-20,9.584e-20,1.014e-19,-0.0005,-90.16,0
FrontS11953,6.8417,-7.2732,2.067e-14,1.399e-14,4.650e-15,0.0001,-90.15,0
FrontS11954,6.8343,-7.2636,6.853e-20,8.037e-20,7.908e-20,-0.0004,-90.42,0
FrontS11956,6.8807,-7.2805,8.664e-19,8.323e-19,5.598e-19,-0.0,-90.02,0
FrontS11957,6.8528,-7.2209,1.005e-17,2.585e-17,1.329e-16,0.0002,-91.72,1
FrontS11961,6.8550,-7.2652,1.738e-18,2.778e-18,5.358e-18,-0.0002,-90.35,0
FrontS11964,6.8829,-7.2814,6.539e-19,6.130e-19,3.829e-19,-0.0006,-89.89,0
FrontS11965,6.8466,-7.2620,1.520e-14,1.007e-14,3.275e-15,-0.0001,-90.07,0
FrontS11966,6.8778,-7.2491,3.291e-20,4.251e-20,5.214e-20,0.0003,-91.29,0
FrontS11969,6.8584,-7.2636,2.249e-19,2.276e-19,1.765e-19,-0.0,-90.14,0
FrontS11970,6.8473,-7.2523,3.776e-19,4.033e-19,3.207e-19,-0.0009,-91.18,0
FrontS11973,6.8773,-7.2384,7.524e-20,8.681e-20,8.696e-20,0.0004,-91.69,0
FrontS11974,6.8343,-7.2401,3.703e-19,3.671e-19,2.722e-19,-0.0001,-91.29,0
FrontS11975,6.8322,-7.2559,1.139e-17,8.586e-18,3.612e-18,0.0008,-90.71,0
FrontS11976,6.8416,-7.2597,2.103e-20,2.739e-20,3.472e-20,0.0003,-90.59,0
FrontS11977,6.8417,-7.2714,7.222e-20,8.338e-20,7.932e-20,-0.0005,-90.11,0
FrontS11978,6.8456,-7.2381,8.525e-19,1.395e-18,2.764e-18,0.0007,-91.49,0
FrontS11980,6.8673,-7.2495,2.098e-18,3.652e-18,8.118e-18,0.0006,-91.32,0
FrontS11983,6.8641,-7.2473,1.314e-18,1.250e-18,8.230e-19,0.0003,-91.29,0
FrontS11984,6.8687,-7.2779,1.463e-18,2.184e-18,3.711e-18,-0.0003,-90.3,0
FrontS11989,6.8653,-7.2364,1.783e-18,3.019e-18,6.356e-18,-0.0003,-91.52,0
FrontS11991,6.8647,-7.2422,3.440e-20,4.366e-20,4.898e-20,-0.0001,-91.5,0
FrontS11997,6.8374,-7.2350,1.071e-19,1.214e-19,1.132e-19,0.0003,-91.74,0
FrontS11999,6.8537,-7.2347,1.222e-18,1.092e-18,6.510e-19,0.0001,-91.53,0
FrontS12001,6.8477,-7.2580,8.010e-14,5.764e-14,2.173e-14,-0.0001,-90.6,0
FrontS12007,6.8663,-7.2156,1.088e-17,8.534e-18,3.910e-18,-0.0004,-91.75,1
FrontS12008,6.8868,-7.2905,6.825e-20,7.963e-20,7.841e-20,0.0009,-89.91,0
FrontS12011,6.8285,-7.2553,5.901e-18,1.288e-17,4.820e-17,-0.0001,-90.72,1
FrontS12013,6.8502,-7.2343,3.238e-18,7.007e-18,2.503e-17,0.0006,-91.69,0
FrontS12014,6.8720,-7.2559,1.631e-18,3.042e-18,7.816e-18,0.0008,-90.4,0
FrontS12015,6.8578,-7.2525,5.790e-19,5.778e-19,4.104e-19,0.0001,-91.05,0
FrontS12016,6.8681,-7.2372,1.972e-18,3.237e-18,6.335e-18,-0.0003,-91.53,0
FrontS12019,6.8683,-7.2499,1.627e-19,1.747e-19,1.475e-19,-0.0003,-91.31,0
FrontS12020,6.8403,-7.2445,4.728e-19,6.794e-19,9.990e-19,0.0002,-91.19,0
FrontS12023,6.8361,-7.2437,6.402e-19,1.188e-18,2.908e-18,-0.0002,-91.23,0
FrontS12027,6.8352,-7.2494,3.211e-19,5.598e-19,1.305e-18,0.0003,-90.88,0
FrontS12031,6.8707,-7.2550,1.506e-19,1.609e-19,1.336e-19,0.0004,-90.79,0
FrontS12032,6.8364,-7.2416,5.263e-19,5.363e-19,4.055e-19,-0.0002,-91.29,0
FrontS12033,6.8416,-7.2445,3.984e-20,4.652e-20,4.809e-20,0.0004,-91.16,0
FrontS12034,6.8625,-7.2632,1.443e-20,2.063e-20,3.131e-20,0.0005,-90.56,0
FrontS12035,6.8404,-7.2447,6.080e-18,5.150e-18,2.719e-18,-0.0006,-91.09,0
FrontS12036,6.8441,-7.2422,2.786e-20,3.725e-20,4.906e-20,0.0002,-91.24,0
FrontS12037,6.8414,-7.2427,2.070e-18,1.893e-18,1.173e-18,0.0012,-91.14,0
FrontS12038,6.8393,-7.2428,3.326e-19,3.364e-19,2.452e-19,-0.0003,-91.24,0
FrontS12039,6.8604,-7.2575,4.414e-18,3.722e-18,1.886e-18,0.0005,-90.7,0
FrontS12041,6.8538,-7.2532,7.777e-15,5.133e-15,1.644e-15,0.0008,-90.95,0
FrontS12047,6.8390,-7.2484,6.247e-18,5.130e-18,2.465e-18,0.0001,-90.98,0
FrontS12049,6.8356,-7.2399,1.482e-20,2.050e-20,2.852e-20,0.0003,-91.15,0
FrontS12052,6.8784,-7.2543,9.424e-20,1.077e-19,1.029e-19,0.0003,-90.87,0
FrontS12053,6.8397,-7.2527,4.955e-20,6.093e-20,6.828e-20,-0.0005,-90.82,0
FrontS12054,6.8644,-7.2631,1.747e-17,1.335e-17,5.556e-18,0.0008,-90.55,1
FrontS12055,6.8740,-7.2683,7.831e-19,7.334e-19,4.802e-19,0.001,-90.42,0
FrontS12056,6.8387,-7.2629,1.837e-19,1.916e-19,1.505e-19,0.0003,-90.46,0
FrontS12057,6.8647,-7.2715,1.025e-18,1.979e-18,5.549e-18,-0.0004,-90.21,0
FrontS12058,6.8469,-7.2450,1.779e-20,2.480e-20,3.542e-20,0.001,-91.13,0
FrontS12060,6.8320,-7.2470,6.477e-18,5.292e-18,2.577e-18,-0.0005,-91.0,0
FrontS12061,6.8749,-7.2588,1.063e-17,8.232e-18,3.632e-18,0.0003,-90.72,0
FrontS12064,6.8384,-7.2517,1.588e-19,1.723e-19,1.450e-19,-0.0002,-90.91,0
FrontS12065,6.8810,-7.2671,3.110e-19,3.161e-19,2.426e-19,0.0001,-90.47,0
FrontS12067,6.8323,-7.2386,1.018e-18,9.496e-19,5.798e-19,0.0011,-91.31,0
FrontS12068,6.8420,-7.2472,6.574e-20,7.629e-20,7.468e-20,0.0,-91.03,0
FrontS12070,6.8378,-7.2502,3.267e-20,3.916e-20,4.104e-20,-0.0004,-90.92,0
FrontS12071,6.8371,-7.2520,3.547e-19,3.646e-19,2.719e-19,-0.0008,-90.84,0
