Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BackS13153,17.3367,-11.4471,4.160e-14,3.107e-14,1.270e-14,-0.0003,2.87,0
BackS13154,17.3882,-11.4523,7.762e-19,6.653e-19,3.636e-19,-0.0,2.72,0
BackS13156,17.3783,-11.4588,4.259e-20,4.904e-20,4.765e-20,-0.0,3.51,0
BackS13157,17.3474,-11.4590,3.258e-20,3.854e-20,3.872e-20,-0.0007,3.24,0
BackS13158,17.3283,-11.4349,2.944e-17,2.192e-17,8.808e-18,-0.0006,3.53,0
BackS13160,17.3412,-11.4647,2.823e-19,2.850e-19,2.054e-19,0.0002,2.39,0
BackS13162,17.3061,-11.4942,2.845e-20,3.390e-20,3.496e-20,-0.0003,3.39,0
BackS13163,17.3396,-11.4568,1.418e-19,1.494e-19,1.168e-19,-0.0001,2.89,0
BackS13168,17.3719,-11.4584,3.288e-20,3.912e-20,3.864e-20,0.0003,3.57,0
BackS13172,17.3427,-11.4341,2.842e-18,4.928e-18,1.116e-17,0.001,3.08,0
BackS13173,17.3847,-11.4572,1.353e-20,1.747e-20,2.110e-20,0.0004,2.07,0
BackS13176,17.3415,-11.4467,1.224e-18,1.068e-18,5.783e-19,0.0003,3.4,0
BackS13177,17.3406,-11.4812,6.340e-19,1.322e-18,4.366e-18,-0.0003,2.96,0
BackS13182,17.3551,-11.4512,1.924e-19,1.951e-19,1.481e-19,0.0006,3.45,0
BackS13183,17.2979,-11.4479,2.773e-18,5.086e-18,1.276e-17,0.0003,3.77,0
BackS13186,17.3966,-11.4638,2.928e-18,2.217e-18,9.285e-19,0.0,2.41,0
BackS13187,17.4040,-11.4471,4.250e-14,3.056e-14,1.167e-14,0.0008,2.08,0
BackS13191,17.3647,-11.4471,5.076e-18,4.083e-18,1.849e-18,-0.0001,2.52,0
BackS13192,17.3430,-11.4734,4.644e-20,5.563e-20,5.811e-20,-0.0002,3.93,0
BackS13194,17.3615,-11.4527,2.229e-20,2.787e-20,3.246e-20,-0.0005,4.05,0
BackS13195,17.3194,-11.4821,1.891e-18,1.671e-18,9.272e-19,0.0004,3.54,0
BackS13196,17.3515,-11.4389,1.034e-20,1.348e-20,1.628e-20,0.0007,2.87,0
BackS13197,17.3307,-11.4390,1.924e-18,3.608e-18,9.901e-18,0.0004,2.46,0
BackS13198,17.3303,-11.4977,3.508e-19,3.271e-19,1.966e-19,0.0001,2.26,0
BackS13199,17.3574,-11.4444,4.881e-19,4.880e-19,3.535e-19,-0.0006,3.34,0
BackS13201,17.3750,-11.4562,1.410e-17,1.045e-17,4.147e-18,-0.0,2.68,0
BackS13203,17.3817,-11.4471,1.504e-20,1.917e-20,2.292e-20,0.0007,2.08,0
BackS13207,17.3617,-11.4721,5.378e-18,4.448e-18,2.208e-18,-0.0002,3.72,0
BackS13208,17.3663,-11.4799,1.178e-18,1.043e-18,6.048e-19,0.0008,2.38,0
BackS13212,17.3392,-11.4344,4.735e-19,9.938e-19,3.201e-18,0.0001,3.74,0
BackS13213,17.3422,-11.4682,5.632e-18,9.251e-18,1.865e-17,0.0002,3.71,0
BackS13216,17.3751,-11.4523,6.203e-20,7.066e-20,6.573e-20,0.0009,3.54,0
BackS13217,17.3268,-11.4555,5.278e-18,6.522e-18,7.329e-18,0.0002,3.62,0
BackS13218,17.3323,-11.4598,4.411e-17,3.180e-17,1.240e-17,-0.0002,3.93,0
BackS13222,17.3429,-11.4575,2.289e-19,2.402e-19,1.860e-19,-0.0001,2.96,0
BackS13223,17.3545,-11.4454,2.113e-18,1.805e-18,9.899e-19,0.0015,2.34,0
BackS13224,17.3452,-11.4521,3.180e-14,2.270e-14,8.316e-15,0.0,2.63,0
BackS13225,17.3152,-11.4337,6.925e-19,1.196e-18,2.584e-18,0.0005,2.56,0
BackS13227,17.3475,-11.4649,7.732e-20,8.640e-20,7.880e-20,0.0005,2.43,0
BackS13232,17.3716,-11.4762,3.392e-19,3.312e-19,2.208e-19,0.0013,2.59,0
BackS13234,17.3076,-11.4413,7.131e-20,7.919e-20,6.944e-20,0.0005,2.04,0
BackS13235,17.3458,-11.4629,1.364e-19,1.432e-19,1.157e-19,0.0001,2.33,0
BackS13236,17.3330,-11.4204,1.312e-18,2.180e-18,4.646e-18,0.0003,3.31,0
BackS13237,17.3767,-11.4321,4.366e-18,1.205e-17,7.229e-17,-0.0005,2.71,0
BackS13242,17.3352,-11.4450,1.139e-19,1.213e-19,1.017e-19,0.0001,3.64,0
BackS13244,17.3624,-11.4386,9.390e-20,1.051e-19,9.250e-20,-0.0007,3.43,0
BackS13245,17.3585,-11.4741,3.348e-19,3.379e-19,2.522e-19,-0.0001,2.42,0
BackS13247,17.3755,-11.4559,3.165e-19,6.104e-19,1.740e-18,0.0003,3.77,0
BackS13249,17.3399,-11.4647,2.737e-18,7.407e-18,4.315e-17,-0.0006,3.04,0
BackS13250,17.3376,-11.4710,8.892e-19,1.736e-18,4.927e-18,0.0005,4.04,0
BackS13251,17.3150,-11.4514,2.716e-18,2.301e-18,1.189e-18,-0.0004,2.3,0
BackS13261,17.3765,-11.4784,1.507e-19,1.547e-19,1.169e-19,-0.0006,3.29,0
BackS13262,17.3585,-11.4833,1.696e-18,2.968e-18,6.898e-18,-0.0008,2.56,0
BackS13263,17.3480,-11.4518,4.341e-19,7.351e-19,1.510e-18,-0.0002,2.77,0
BackS13264,17.3893,-11.4574,3.721e-14,2.583e-14,8.905e-15,0.0001,3.99,0
BackS13266,17.3364,-11.4447,2.362e-20,2.827e-20,2.941e-20,0.0003,2.1,0
BackS13267,17.3725,-11.4512,1.044e-20,1.323e-20,1.636e-20,-0.0002,4.02,0
BackS13269,17.3352,-11.4189,8.767e-19,1.656e-18,4.380e-18,-0.0004,4.1,0
BackS13274,17.3681,-11.4493,1.391e-18,1.233e-18,7.015e-19,0.0,3.93,0
BackS13275,17.3489,-11.4680,4.826e-19,4.376e-19,2.638e-19,-0.0,3.76,0
BackS13276,17.3472,-11.4433,2.403e-20,3.000e-20,3.449e-20,-0.0005,2.61,0
BackS13279,17.3436,-11.4591,2.653e-14,1.798e-14,6.217e-15,-0.0004,3.38,0
BackS13282,17.3531,-11.4304,1.300e-18,1.136e-18,6.171e-19,0.0004,3.7,0
BackS13284,17.3673,-11.4328,1.054e-20,1.325e-20,1.521e-20,0.0005,2.43,0
BackS13286,17.3351,-11.4644,4.297e-20,5.412e-20,6.130e-20,0.0004,3.75,0
BackS13289,17.3746,-11.4468,2.486e-19,2.538e-19,1.882e-19,-0.0001,2.22,0
BackS13293,17.3603,-11.4463,1.943e-18,3.776e-18,1.027e-17,0.0005,3.39,0
BackS13299,17.3451,-11.4178,1.061e-17,8.093e-18,3.407e-18,-0.0005,3.86,1
BackS13301,17.3455,-11.4892,3.187e-20,3.671e-20,3.543e-20,0.0005,3.31,0
BackS13304,17.3807,-11.4428,7.136e-20,8.072e-20,7.178e-20,0.0001,3.87,0
BackS13306,17.3328,-11.4670,1.029e-18,9.286e-19,5.375e-19,-0.0008,2.46,0
BackS13308,17.3503,-11.4339,1.066e-19,1.170e-19,1.013e-19,0.0009,3.58,0
BackS13309,17.3508,-11.4031,1.500e-18,1.325e-18,7.463e-19,0.0004,2.75,0
BackS13310,17.3531,-11.4899,7.873e-19,7.233e-19,4.416e-19,0.0006,2.5,0
BackS13313,17.3726,-11.4155,8.886e-19,7.895e-19,4.688e-19,0.0003,3.35,0
BackS13316,17.3484,-11.4418,1.267e-18,1.140e-18,6.583e-19,-0.0,3.37,0
BackS13317,17.3750,-11.4324,3.553e-18,5.673e-18,1.053e-17,0.0002,2.26,0
BackS13321,17.3177,-11.4502,4.584e-20,5.175e-20,4.894e-20,-0.0007,3.46,0
BackS13322,17.3357,-11.4875,9.731e-20,1.009e-19,8.137e-20,-0.0006,3.34,0
BackS13326,17.3481,-11.4706,7.093e-19,1.253e-18,2.907e-18,0.0001,2.69,0
BackS13328,17.3421,-11.4046,1.770e-19,1.830e-19,1.437e-19,-0.0001,4.02,0
BackS13330,17.3495,-11.4459,2.771e-19,2.788e-19,2.050e-19,-0.0,3.12,0
BackS13331,17.3726,-11.4556,1.375e-20,1.796e-20,2.239e-20,0.0012,3.61,0
BackS13332,17.3413,-11.4280,2.514e-18,2.207e-18,1.227e-18,0.0008,3.38,0
BackS13334,17.3694,-11.4853,2.601e-20,3.012e-20,3.003e-20,0.0001,3.16,0
BackS13335,17.3608,-11.4695,3.778e-18,3.286e-18,1.826e-18,-0.0011,3.44,0
BackS13338,17.3643,-11.4391,2.661e-20,3.196e-20,3.460e-20,-0.0008,2.53,0
BackS13340,17.3595,-11.4558,3.119e-20,3.745e-20,3.934e-20,0.0001,2.64,0
BackS13342,17.3399,-11.4433,8.783e-14,6.605e-14,2.646e-14,-0.0,3.42,0
BackS13346,17.3441,-11.4743,1.251e-18,2.061e-18,4.192e-18,-0.0002,4.13,0
BackS13347,17.3600,-11.4889,1.269e-18,2.056e-18,4.025e-18,-0.0005,3.15,0
BackS13348,17.3306,-11.4285,2.563e-19,4.056e-19,7.522e-19,0.0005,2.76,0
BackS13349,17.3802,-11.4419,2.424e-20,3.002e-20,3.337e-20,0.0,2.7,0
BackS13350,17.3533,-11.4366,1.251e-18,1.187e-18,7.530e-19,-0.0002,3.84,0
BackS13352,17.3570,-11.4323,1.204e-19,1.343e-19,1.184e-19,-0.0005,3.92,0
BackS13353,17.3403,-11.4631,2.452e-20,2.983e-20,3.256e-20,0.001,2.75,0
BackS13355,17.3700,-11.4816,8.137e-19,1.581e-18,4.403e-18,-0.0007,2.14,0
BackS13356,17.3508,-11.4906,3.354e-19,3.239e-19,2.178e-19,0.0,2.68,0
BackS13359,17.3490,-11.4646,1.722e-19,1.699e-19,1.220e-19,-0.0011,3.72,0
BackS13360,17.3412,-11.4418,1.346e-20,1.752e-20,2.115e-20,0.0011,3.55,0
BackS13361,17.3443,-11.4372,1.837e-20,2.315e-20,2.730e-20,0.0005,3.92,0
BackS13362,17.3283,-11.4710,3.593e-19,3.638e-19,2.585e-19,0.0001,3.44,0
BackS13364,17.3363,-11.4749,7.450e-18,5.708e-18,2.502e-18,0.0001,2.14,1
BackS13366,17.3370,-11.4612,1.084e-18,1.861e-18,4.010e-18,0.0009,3.48,0
BackS13367,17.3238,-11.4568,4.985e-19,4.768e-19,3.118e-19,-0.0003,3.71,0
BackS13370,17.3597,-11.4637,5.650e-18,4.529e-18,2.076e-18,-0.0006,4.0,0
BackS13373,17.3725,-11.4995,4.782e-18,3.906e-18,1.972e-18,0.0006,2.07,0
BackS13374,17.3432,-11.4861,4.253e-19,4.248e-19,3.059e-19,0.0007,4.15,0
BackS13375,17.3572,-11.4688,4.995e-14,3.609e-14,1.377e-14,0.0002,2.63,0
BackS13378,17.3511,-11.4619,4.313e-19,7.888e-19,1.909e-18,-0.0006,2.58,0
BackS13382,17.3711,-11.4269,8.047e-19,7.328e-19,4.437e-19,-0.0003,3.9,0
BackS13383,17.3481,-11.4410,2.196e-14,1.804e-14,8.828e-15,0.0002,3.56,0
BackS13385,17.3898,-11.4434,6.897e-19,6.193e-19,3.618e-19,0.0005,2.79,0
BackS13387,17.3615,-11.4785,5.245e-19,4.995e-19,3.249e-19,0.0,2.79,0
BackS13389,17.3713,-11.4722,1.012e-20,1.436e-20,2.100e-20,0.0007,3.81,0
BackS13390,17.3577,-11.4551,1.988e-19,2.100e-19,1.649e-19,0.0002,4.02,0
BackS13393,17.3304,-11.4338,5.117e-20,5.949e-20,5.723e-20,0.0005,3.63,0
BackS13394,17.3479,-11.4482,9.977e-18,7.789e-18,3.419e-18,-0.0003,3.19,1
BackS13395,17.3262,-11.4790,9.123e-19,1.439e-18,2.606e-18,-0.0004,2.06,0
BackS13397,17.3421,-11.4916,1.055e-19,1.144e-19,9.770e-20,-0.0002,2.39,0
BackS13398,17.3184,-11.4737,3.995e-20,4.548e-20,4.441e-20,-0.0,2.92,0
BackS13402,17.3460,-11.4410,1.277e-16,8.927e-17,3.068e-17,0.0001,2.32,0
BackS13404,17.3325,-11.4309,1.410e-20,1.799e-20,2.179e-20,0.0009,3.99,0
BackS13405,17.3537,-11.4596,4.698e-20,5.650e-20,5.986e-20,-0.0008,3.85,0
BackS13406,17.3083,-11.4359,3.714e-19,3.678e-19,2.735e-19,-0.0001,3.86,0
BackS13409,17.3944,-11.4484,5.457e-19,8.914e-19,1.748e-18,0.0006,3.13,0
BackS13410,17.3678,-11.4616,5.152e-20,6.206e-20,6.433e-20,-0.0002,3.92,0
BackS13413,17.3047,-11.4287,1.810e-18,3.078e-18,6.930e-18,0.0006,2.33,0
BackS13415,17.3199,-11.4635,1.187e-18,1.010e-18,5.151e-19,0.0005,2.73,0
BackS13416,17.3653,-11.4423,2.004e-20,2.417e-20,2.602e-20,-0.0003,3.45,0
BackS13419,17.3325,-11.4340,1.351e-18,2.580e-18,6.993e-18,-0.0001,3.27,0
BackS13421,17.3533,-11.4262,7.123e-18,5.692e-18,2.534e-18,0.0006,2.46,0
BackS13422,17.3629,-11.4609,2.290e-18,3.651e-18,6.672e-18,-0.0005,2.31,0
BackS13423,17.3584,-11.4789,1.226e-20,1.609e-20,2.009e-20,-0.0002,3.74,0
BackS13424,17.3125,-11.4531,2.419e-20,2.937e-20,3.174e-20,0.0004,2.38,0
BackS13425,17.3801,-11.4548,2.567e-20,3.315e-20,4.099e-20,-0.0002,3.06,0
BackS13428,17.3386,-11.4613,1.931e-18,3.404e-18,7.969e-18,-0.0002,4.1,0
BackS13432,17.3487,-11.4393,7.648e-19,6.802e-19,3.861e-19,-0.0006,2.56,0
BackS13434,17.3440,-11.4546,7.263e-14,6.194e-14,3.182e-14,-0.0003,3.44,1
BackS13437,17.3720,-11.4652,2.745e-14,1.933e-14,7.081e-15,-0.0,3.21,0
BackS13440,17.3615,-11.4461,2.558e-18,4.107e-18,7.944e-18,-0.0007,3.55,0
BackS13442,17.3680,-11.4197,4.015e-19,3.824e-19,2.427e-19,0.0003,2.84,0
BackS13443,17.3570,-11.4582,3.904e-19,5.884e-19,9.734e-19,-0.0003,2.88,0
BackS13447,17.3595,-11.4743,1.870e-20,2.452e-20,3.168e-20,-0.0006,2.44,0
BackS13452,17.3493,-11.4592,2.759e-19,3.066e-19,2.665e-19,-0.0004,3.86,0
BackS13453,17.3424,-11.4022,1.654e-20,2.006e-20,2.152e-20,-0.0001,2.88,0
BackS13454,17.3338,-11.4333,1.050e-17,8.046e-18,3.508e-18,0.0001,2.5,1
BackS13455,17.3674,-11.4847,2.655e-18,2.272e-18,1.186e-18,-0.0003,3.3,0
BackS13456,17.3317,-11.4268,5.221e-19,5.039e-19,3.353e-19,-0.0005,3.52,0
BackS13458,17.3641,-11.4607,9.622e-20,1.018e-19,8.295e-20,0.0007,3.01,0
BackS13459,17.3374,-11.4581,1.038e-19,1.167e-19,1.039e-19,0.0002,2.05,0
BackS13460,17.3467,-11.4657,6.789e-20,7.686e-20,6.831e-20,0.0008,2.31,0
BackS13462,17.3560,-11.4689,2.399e-18,2.019e-18,1.018e-18,0.0002,3.7,0
BackS13463,17.3569,-11.4329,1.135e-19,1.220e-19,1.027e-19,-0.0002,3.66,0
BackS13468,17.3590,-11.4276,4.718e-20,5.663e-20,5.862e-20,-0.0,3.75,0
BackS13472,17.3463,-11.4320,5.119e-19,4.854e-19,3.137e-19,0.0003,3.91,0
BackS13473,17.3534,-11.4531,7.206e-18,5.815e-18,2.770e-18,-0.0004,-0.83,0
