Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BackDG046,-17.0097,31.5013,7.301e-18,6.802e-18,3.206e-18,53.7669,492.59
BackDG058,36.6043,-3.5693,1.680e-17,1.300e-17,6.794e-18,93.6677,294.66
BackDG106,-28.0760,1.4946,9.688e-18,7.354e-18,3.414e-18,54.6423,443.2
BackDG107,-28.0806,1.4797,1.594e-17,1.171e-17,6.046e-18,58.6547,443.23
BackDG108,-28.1063,1.3642,1.317e-17,1.029e-17,5.239e-18,55.471,443.27
BackDG156,-26.4762,-42.0535,1.823e-17,1.564e-17,6.553e-18,52.0444,340.24
BackDG157,-26.7858,-42.1568,1.955e-17,1.639e-17,7.990e-18,66.3604,340.26
BackDG158,-26.5179,-42.0802,1.931e-17,1.700e-17,7.770e-18,70.3203,339.93
BackDG159,-26.8078,-42.2651,1.325e-17,1.075e-17,4.732e-18,70.175,340.07
BackDG160,-33.3414,-17.1953,9.171e-18,7.731e-18,3.380e-18,56.0315,365.04
BackDG192,-9.1672,1.7753,3.319e-17,2.377e-17,7.914e-18,76.7306,446.96
BackDG193,-9.0384,1.8828,9.509e-18,9.098e-18,4.251e-18,37.9269,446.64
BackDG194,-9.0844,1.5517,1.123e-17,9.441e-18,4.005e-18,49.3523,446.77
BackDG195,-9.2362,1.8119,9.822e-18,7.872e-18,3.763e-18,40.7355,447.05
BackDG196,-8.9661,1.5901,1.008e-17,8.368e-18,4.291e-18,44.711,446.94
BackDG197,-9.4301,1.8622,9.726e-18,9.467e-18,3.827e-18,42.3883,447.02
BackDG198,-9.0285,1.6219,7.201e-18,6.220e-18,2.765e-18,46.8238,446.81
BackDG199,-9.4538,1.5161,9.803e-18,8.912e-18,3.613e-18,51.8415,446.81
BackDG200,-9.2286,1.8384,1.067e-17,8.718e-18,3.855e-18,41.4853,446.62
BackDG201,-9.3005,1.7732,7.091e-18,6.379e-18,2.878e-18,58.3304,446.51
BackDG202,-9.3234,2.0431,9.815e-18,8.952e-18,4.324e-18,50.579,446.72
BackDG203,-9.2054,1.9970,1.033e-17,8.528e-18,3.624e-18,40.3936,446.55
BackDG204,-9.2879,1.8007,1.034e-17,9.329e-18,3.962e-18,42.9222,446.66
BackDG205,-9.3817,1.8704,1.172e-17,8.688e-18,4.466e-18,45.8827,446.59
BackDG206,-9.0897,1.9080,7.216e-18,5.619e-18,2.751e-18,78.7577,446.68
BackDG207,-9.1275,1.8995,7.753e-18,6.245e-18,2.967e-18,68.7248,446.79
BackDG208,-9.2612,1.7864,7.469e-18,5.868e-18,2.814e-18,101.2858,446.97
BackDG209,-8.9702,1.8533,1.123e-17,9.494e-18,4.414e-18,49.276,446.51
BackDG210,-9.2839,1.5040,1.128e-17,9.469e-18,3.689e-18,53.2823,446.59
BackDG211,-9.3489,1.9568,7.487e-18,6.147e-18,2.859e-18,46.6066,446.58
BackDG212,-9.4302,1.8357,1.026e-17,9.234e-18,4.386e-18,70.7015,446.59
BackDG213,-8.9556,1.6806,1.184e-17,8.732e-18,3.991e-18,46.5122,446.72
BackDG214,-8.9444,1.8452,9.053e-18,8.559e-18,3.811e-18,41.9843,446.67
BackDG215,-9.3970,1.8091,9.896e-18,8.890e-18,3.896e-18,40.8897,447.09
