Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS03129,27.5184,14.4005,7.215e-19,6.950e-19,4.793e-19,-0.0003,83.36,0
FrontS03130,27.5720,14.4569,3.647e-19,6.682e-19,1.742e-18,-0.0003,82.4,0
FrontS03131,27.5810,14.4698,9.569e-18,7.579e-18,3.470e-18,0.0008,81.65,0
FrontS03132,27.5755,14.3771,9.577e-19,8.570e-19,5.035e-19,-0.0001,83.88,0
FrontS03134,27.5896,14.4502,1.405e-19,1.511e-19,1.248e-19,0.0001,81.59,0
FrontS03135,27.5263,14.4654,2.678e-19,2.726e-19,2.035e-19,-0.0004,82.8,0
FrontS03136,27.5741,14.4750,1.676e-18,2.947e-18,6.805e-18,0.0007,82.65,0
FrontS03139,27.5053,14.4261,3.440e-18,3.080e-18,1.777e-18,-0.0006,82.29,0
FrontS03140,27.5682,14.4513,5.887e-17,4.249e-17,1.637e-17,-0.0004,81.62,0
FrontS03142,27.5222,14.4416,3.580e-18,3.121e-18,1.715e-18,-0.0004,82.29,0
FrontS03143,27.5799,14.4170,3.650e-18,3.104e-18,1.634e-18,0.0001,82.27,0
FrontS03144,27.5597,14.4440,1.057e-13,8.278e-14,3.724e-14,0.0001,81.87,1
FrontS03145,27.5584,14.3958,5.107e-14,5.224e-14,3.833e-14,0.0003,83.26,1
FrontS03146,27.5252,14.4199,3.787e-20,4.581e-20,4.850e-20,-0.0005,82.49,0
FrontS03148,27.6007,14.4206,1.365e-18,2.359e-18,5.220e-18,-0.0005,81.55,0
FrontS03149,27.5351,14.4744,6.515e-19,6.018e-19,3.688e-19,-0.001,81.44,0
FrontS03150,27.5403,14.4636,3.692e-19,3.607e-19,2.539e-19,-0.0005,83.56,0
FrontS03152,27.5421,14.4199,5.441e-20,6.132e-20,5.641e-20,0.0005,82.08,0
FrontS03153,27.5651,14.4468,3.602e-18,9.334e-18,5.012e-17,-0.0002,81.62,0
FrontS03155,27.4615,14.4401,3.443e-18,2.987e-18,1.608e-18,-0.0003,82.91,0
FrontS03161,27.5065,14.4673,4.834e-18,3.785e-18,1.669e-18,0.0002,83.04,0
FrontS03162,27.5254,14.4498,3.512e-19,3.560e-19,2.603e-19,0.0002,82.48,0
FrontS03163,27.5538,14.4777,9.049e-19,8.392e-19,5.228e-19,0.0003,82.28,0
FrontS03164,27.5139,14.4454,1.822e-18,1.622e-18,9.284e-19,-0.0009,82.95,0
FrontS03169,27.5727,14.4684,4.992e-19,9.736e-19,2.769e-18,-0.0007,83.48,0
FrontS03170,27.5652,14.4324,2.832e-18,6.143e-18,2.215e-17,0.0006,83.07,0
FrontS03172,27.5280,14.4392,5.804e-20,7.078e-20,8.003e-20,-0.001,81.55,0
FrontS03179,27.5013,14.4484,2.606e-20,3.165e-20,3.394e-20,0.0001,82.34,0
FrontS03180,27.5509,14.4254,7.437e-19,7.260e-19,4.841e-19,-0.0007,82.05,0
FrontS03182,27.5220,14.4111,2.383e-18,2.067e-18,1.146e-18,0.0005,81.61,0
FrontS03183,27.5422,14.4414,1.518e-19,1.624e-19,1.352e-19,-0.0002,81.89,0
FrontS03186,27.5523,14.4087,3.744e-18,7.544e-18,2.325e-17,0.0002,83.84,0
FrontS03187,27.5244,14.4219,8.045e-18,6.813e-18,3.595e-18,-0.0003,82.65,0
FrontS03188,27.5760,14.4753,4.320e-20,5.218e-20,5.549e-20,-0.0001,82.78,0
FrontS03191,27.5725,14.4261,1.581e-18,2.360e-18,3.850e-18,-0.0008,81.35,0
FrontS03193,27.5432,14.4709,1.675e-18,1.463e-18,8.019e-19,0.0003,81.64,0
FrontS03195,27.5629,14.4423,4.644e-14,3.280e-14,1.188e-14,-0.0003,82.79,0
FrontS03198,27.5533,14.4957,8.282e-20,9.293e-20,8.636e-20,0.0002,82.63,0
FrontS03199,27.5603,14.4153,8.530e-19,7.447e-19,4.206e-19,-0.0004,83.68,0
FrontS03202,27.5505,14.4402,1.832e-19,1.949e-19,1.600e-19,0.0001,82.13,0
FrontS03205,27.5047,14.4524,2.477e-20,3.250e-20,4.012e-20,-0.0003,83.1,0
FrontS03207,27.5658,14.4521,1.528e-18,1.381e-18,8.375e-19,0.0,83.05,0
FrontS03209,27.5399,14.4691,1.686e-18,2.726e-18,5.061e-18,0.0009,82.57,0
FrontS03210,27.5555,14.4327,6.979e-14,5.346e-14,2.314e-14,0.0007,83.62,1
FrontS03211,27.5384,14.4025,1.589e-18,3.249e-18,1.012e-17,-0.0013,83.68,0
FrontS03212,27.5565,14.4083,1.305e-18,1.116e-18,6.076e-19,-0.0001,83.01,0
FrontS03213,27.5443,14.3820,3.438e-20,4.263e-20,4.908e-20,-0.0,82.25,0
FrontS03215,27.5183,14.4119,1.644e-19,1.745e-19,1.427e-19,0.0002,82.15,0
FrontS03216,27.5360,14.4498,1.078e-20,1.492e-20,2.102e-20,0.0005,82.07,0
FrontS03217,27.5139,14.4312,1.347e-19,1.542e-19,1.472e-19,0.0007,83.0,0
FrontS03219,27.5395,14.4308,2.004e-19,2.033e-19,1.506e-19,0.0008,82.33,0
FrontS03220,27.5439,14.4583,1.938e-20,2.400e-20,2.736e-20,-0.0002,81.81,0
FrontS03222,27.5386,14.4115,1.864e-18,1.616e-18,8.734e-19,-0.0,83.55,0
FrontS03223,27.5250,14.4086,2.162e-20,2.854e-20,3.543e-20,-0.0006,82.88,0
FrontS03224,27.5684,14.4424,1.199e-18,1.126e-18,7.107e-19,-0.0002,83.54,0
FrontS03225,27.5428,14.4623,2.929e-18,6.080e-18,1.989e-17,-0.0,82.28,0
FrontS03227,27.5172,14.4756,1.209e-19,1.406e-19,1.404e-19,0.0001,82.85,0
FrontS03228,27.5598,14.4284,7.853e-20,9.093e-20,8.963e-20,0.0,82.38,0
