Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
LeftS28770,5.3833,1.9573,9.148e-14,6.951e-14,2.860e-14,0.0002,91.52,1
LeftS28772,5.3779,1.9465,4.150e-20,4.730e-20,4.572e-20,0.0002,90.96,0
LeftS28773,5.3784,1.9284,1.480e-20,1.999e-20,2.775e-20,-0.0001,90.76,0
LeftS28785,5.2955,1.9699,5.158e-20,6.413e-20,7.005e-20,-0.0009,91.58,0
LeftS28788,5.4417,1.9802,7.172e-14,5.233e-14,1.993e-14,0.0014,92.99,0
LeftS28789,5.3804,1.9436,8.185e-18,7.019e-18,3.599e-18,0.0001,90.8,0
LeftS28792,5.4307,1.9880,1.837e-20,2.413e-20,3.020e-20,-0.0002,92.79,0
LeftS28794,5.3833,1.9557,1.121e-20,1.392e-20,1.574e-20,0.0006,91.27,0
LeftS28796,5.4129,1.9595,2.133e-20,2.932e-20,4.065e-20,0.0003,92.87,0
LeftS28801,5.3929,1.9532,8.001e-19,1.385e-18,3.035e-18,-0.0001,90.96,0
LeftS28804,5.4686,1.9982,3.625e-14,2.526e-14,9.129e-15,-0.0003,92.84,0
LeftS28805,5.3764,1.9335,4.053e-20,5.031e-20,5.467e-20,0.0003,90.55,0
LeftS28807,5.4251,1.9268,9.122e-19,1.484e-18,2.895e-18,-0.0003,91.8,0
LeftS28810,5.4655,1.9783,7.074e-20,8.260e-20,8.274e-20,-0.0005,92.44,0
LeftS28816,5.3459,1.9555,2.545e-19,2.443e-19,1.653e-19,0.0007,91.5,0
LeftS28817,5.4042,1.9484,1.429e-20,2.003e-20,2.813e-20,-0.0006,91.97,0
LeftS28819,5.4123,1.9754,1.481e-20,1.990e-20,2.693e-20,0.0003,92.64,0
LeftS28820,5.4037,1.9448,6.293e-20,7.535e-20,7.764e-20,0.0,91.85,0
LeftS28823,5.3616,1.9461,9.108e-20,1.018e-19,8.917e-20,0.0003,90.95,0
LeftS28826,5.4047,1.9572,1.078e-20,1.464e-20,1.903e-20,0.0002,92.86,0
LeftS28828,5.4037,1.9517,1.209e-18,2.601e-18,9.186e-18,-0.0003,92.02,0
LeftS28829,5.3502,1.9104,1.233e-18,2.064e-18,4.387e-18,-0.0009,90.65,0
LeftS28830,5.3920,1.9461,8.615e-20,9.517e-20,8.215e-20,0.0001,90.8,0
LeftS28834,5.3532,1.9269,1.458e-20,1.876e-20,2.160e-20,-0.0005,90.48,0
LeftS28836,5.3709,1.9314,9.373e-19,8.722e-19,5.396e-19,-0.0012,90.51,0
LeftS28838,5.4227,1.9863,3.735e-18,3.165e-18,1.602e-18,-0.0,92.39,0
LeftS28841,5.3917,1.9451,5.284e-18,4.241e-18,2.006e-18,-0.0008,90.91,0
LeftS28843,5.4065,1.9599,4.077e-20,4.776e-20,4.632e-20,0.0,92.61,0
LeftS28844,5.4559,1.9658,8.704e-20,9.601e-20,8.810e-20,0.0004,92.28,0
LeftS28846,5.3984,1.9541,1.030e-19,1.104e-19,9.432e-20,0.0006,92.97,0
LeftS28850,5.4406,1.9939,2.601e-20,3.076e-20,3.090e-20,0.0004,92.77,0
LeftS28852,5.3864,1.9441,8.137e-19,7.687e-19,4.880e-19,0.0,90.96,0
LeftS28855,5.4056,1.9683,5.104e-19,5.087e-19,3.608e-19,0.0001,92.65,0
LeftS28856,5.3941,1.9486,1.216e-20,1.572e-20,1.957e-20,0.0004,91.02,0
LeftS28859,5.3771,1.9393,1.079e-18,1.859e-18,3.929e-18,-0.0002,90.57,0
LeftS28862,5.3591,1.9112,7.782e-20,8.945e-20,8.723e-20,0.0003,90.63,0
LeftS28867,5.4278,1.9465,1.505e-20,1.917e-20,2.256e-20,0.0003,92.09,0
LeftS28868,5.4036,1.9435,1.031e-20,1.340e-20,1.665e-20,-0.0008,91.87,0
LeftS28875,5.3993,1.9501,1.514e-20,2.025e-20,2.649e-20,0.0005,91.96,0
LeftS28877,5.4046,1.9616,4.935e-19,4.757e-19,3.329e-19,0.0006,92.95,0
LeftS28881,5.4423,1.9783,2.597e-20,3.402e-20,4.189e-20,-0.0005,93.03,0
LeftS28882,5.4649,2.0227,1.623e-20,2.061e-20,2.443e-20,0.0006,92.59,0
LeftS28883,5.3535,1.9406,2.424e-19,2.430e-19,1.754e-19,-0.0004,91.33,0
LeftS28884,5.4305,1.9903,2.183e-19,2.255e-19,1.804e-19,0.0009,92.85,0
LeftS28886,5.3650,1.9268,4.854e-20,5.726e-20,5.790e-20,0.0008,90.37,0
LeftS28887,5.3739,1.9391,4.509e-20,5.292e-20,5.424e-20,0.0003,90.41,0
LeftS28888,5.3843,1.9512,1.590e-20,2.036e-20,2.428e-20,0.0002,91.49,0
LeftS28890,5.4630,1.9815,2.738e-20,3.440e-20,3.981e-20,0.0007,92.68,0
LeftS28892,5.4276,1.9627,2.811e-20,3.181e-20,2.824e-20,0.0006,92.9,0
LeftS28894,5.3925,1.9430,5.856e-17,1.657e-16,1.031e-15,0.0004,90.78,0
LeftS28896,5.3983,1.9513,6.831e-19,6.554e-19,4.238e-19,-0.0005,92.7,0
LeftS28902,5.3682,1.9416,3.483e-19,3.325e-19,2.200e-19,-0.0003,90.78,0
LeftS28903,5.3707,1.9204,7.477e-19,6.977e-19,4.428e-19,-0.0003,90.86,0
LeftS28906,5.4203,1.9862,1.937e-19,1.977e-19,1.518e-19,0.0,92.22,0
LeftS28909,5.3965,1.9495,3.383e-20,3.921e-20,3.848e-20,-0.0004,91.8,0
