Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
LeftDG0002,0.8820,9.4242,3.946e-17,2.933e-17,1.047e-17,148.1905,1110.5
LeftDG0003,0.8461,9.3625,1.505e-17,1.257e-17,5.605e-18,55.5548,1110.51
LeftDG0004,1.0259,9.3802,9.240e-18,8.130e-18,3.865e-18,55.6656,1110.76
LeftDG0005,0.8225,9.2604,1.526e-17,1.171e-17,5.832e-18,64.3949,1110.51
LeftDG0006,0.9579,9.2962,1.500e-17,1.220e-17,5.504e-18,57.6185,1110.67
LeftDG0007,1.0118,9.5044,1.426e-17,1.224e-17,5.827e-18,48.9774,1110.54
LeftDG0008,0.9164,9.5732,1.498e-17,1.212e-17,4.594e-18,53.1173,1110.29
LeftDG0009,0.9721,9.4881,9.552e-18,7.864e-18,3.639e-18,52.6707,1110.5
LeftDG0010,0.9481,9.4767,1.798e-17,1.525e-17,6.232e-18,45.9071,1110.71
LeftDG0011,0.6945,9.4643,1.350e-17,1.132e-17,4.718e-18,56.0428,1110.77
LeftDG0012,0.8735,9.2935,1.308e-17,1.071e-17,4.630e-18,45.7899,1110.32
LeftDG0013,0.8969,9.5020,1.658e-17,1.225e-17,5.536e-18,54.6897,1110.78
LeftDG0014,0.9816,9.6206,1.306e-17,1.181e-17,5.342e-18,56.4164,1110.4
LeftDG0015,-21.2244,-13.2814,8.272e-18,6.895e-18,3.407e-18,56.904,1217.42
LeftDG0017,-7.0196,-25.8694,5.641e-17,3.923e-17,1.392e-17,158.3904,882.57
LeftDG0018,-6.6703,-25.9907,1.722e-17,1.639e-17,6.836e-18,56.7681,882.67
LeftDG0019,-6.9226,-25.7273,1.362e-17,1.128e-17,5.292e-18,77.9924,882.96
LeftDG0020,-7.1419,-25.8100,1.745e-17,1.537e-17,6.955e-18,59.4087,882.75
LeftDG0021,-7.1306,-25.5674,1.416e-17,1.085e-17,5.004e-18,71.5077,882.91
LeftDG0022,-6.7072,-25.7405,1.847e-17,1.459e-17,6.953e-18,59.0453,882.99
LeftDG0023,-7.2555,-25.9148,1.836e-17,1.592e-17,7.444e-18,57.4997,883.02
LeftDG0024,-7.0978,-26.1078,2.009e-17,1.636e-17,8.917e-18,71.3494,883.02
LeftDG0025,-7.1066,-26.1398,1.856e-17,1.542e-17,7.144e-18,54.7894,882.55
LeftDG0026,-7.1788,-26.2123,2.091e-17,1.524e-17,7.303e-18,66.618,883.04
LeftDG0027,-6.9282,-25.6056,1.790e-17,1.539e-17,7.624e-18,62.2737,882.93
LeftDG0028,-7.0881,-25.9935,2.070e-17,1.672e-17,7.949e-18,72.2915,882.62
LeftDG0029,-6.9916,-25.5037,2.042e-17,1.544e-17,7.108e-18,65.2183,882.8
LeftDG0030,-6.9559,-25.9755,1.885e-17,1.591e-17,7.085e-18,59.4825,883.22
LeftDG0031,-6.7088,-25.6885,1.868e-17,1.438e-17,7.235e-18,62.5858,882.88
LeftDG0101,13.2872,-38.1549,7.771e-18,6.052e-18,3.009e-18,58.3406,1190.4
LeftDG0102,13.3234,-38.1913,1.164e-17,8.935e-18,4.583e-18,41.2784,1190.81
LeftDG0103,13.3493,-38.2461,1.211e-17,1.120e-17,4.711e-18,60.9155,1190.71
LeftDG0125,-17.3371,42.7592,1.701e-17,1.544e-17,7.094e-18,75.6342,795.63
LeftDG0166,30.2561,-2.9090,2.971e-17,2.176e-17,7.496e-18,154.8221,1311.5
LeftDG0167,30.2039,-2.9142,1.027e-17,7.945e-18,3.685e-18,40.9514,1311.3
LeftDG0168,30.1262,-2.8417,8.908e-18,7.670e-18,3.822e-18,41.9736,1311.54
LeftDG0169,30.3381,-2.7851,1.005e-17,8.046e-18,3.699e-18,47.9853,1311.3
LeftDG0170,30.3148,-2.9063,6.626e-18,5.622e-18,2.487e-18,44.9071,1311.38
LeftDG0171,30.2481,-3.0128,9.921e-18,6.818e-18,3.803e-18,38.2917,1310.97
LeftDG0172,30.4741,-2.9641,8.355e-18,8.133e-18,3.691e-18,43.4609,1311.21
LeftDG0173,30.3305,-3.0300,9.771e-18,7.966e-18,3.453e-18,39.5153,1311.01
LeftDG0174,30.2507,-2.8327,6.532e-18,6.053e-18,2.831e-18,50.7893,1311.3
LeftDG0175,30.3587,-2.9168,1.004e-17,7.838e-18,3.363e-18,44.2985,1311.22
LeftDG0221,19.5141,33.8680,6.462e-18,5.624e-18,2.596e-18,59.1224,1422.02
LeftDG0222,19.4135,33.8134,8.474e-18,7.515e-18,3.217e-18,33.0664,1422.14
LeftDG0223,19.4247,33.8562,9.266e-18,7.720e-18,3.859e-18,42.4952,1422.23
LeftDG0224,19.5730,33.9071,8.974e-18,6.747e-18,3.296e-18,40.0388,1422.05
LeftDG0225,19.5093,33.8833,1.260e-17,1.147e-17,4.412e-18,41.3906,1421.97
LeftDG0230,24.0301,-23.4050,3.168e-17,2.338e-17,8.093e-18,153.47,1305.55
LeftDG0231,23.6531,-23.4180,9.419e-18,8.054e-18,4.058e-18,44.8577,1305.08
LeftDG0232,24.1323,-23.3825,9.849e-18,8.872e-18,3.638e-18,37.6048,1305.03
LeftDG0233,23.7479,-22.9994,1.073e-17,8.733e-18,3.977e-18,52.4697,1304.9
LeftDG0234,23.6445,-23.4524,1.156e-17,9.381e-18,4.329e-18,49.7705,1305.41
LeftDG0235,24.5032,-23.7250,1.056e-17,8.137e-18,4.114e-18,46.7252,1305.41
LeftDG0236,24.5244,-23.6662,7.726e-18,6.587e-18,2.605e-18,44.6975,1305.47
LeftDG0237,23.7988,-23.5623,1.054e-17,8.243e-18,3.706e-18,36.7001,1305.02
LeftDG0238,23.9677,-23.5318,1.557e-17,1.277e-17,5.219e-18,39.7519,1305.29
LeftDG0239,23.9642,-23.5803,8.520e-18,6.979e-18,3.380e-18,80.4423,1305.57
LeftDG0240,23.7368,-23.3910,1.215e-17,9.087e-18,4.215e-18,52.3907,1305.41
LeftDG0241,23.8193,-23.6841,1.155e-17,9.005e-18,4.366e-18,50.2808,1305.17
LeftDG0242,24.4066,-23.5751,1.185e-17,9.956e-18,4.641e-18,50.652,1305.22
LeftDG0243,23.9557,-23.3828,1.137e-17,1.099e-17,4.648e-18,44.522,1305.45
LeftDG0244,24.1654,-23.2839,1.173e-17,9.458e-18,4.268e-18,49.6378,1305.46
LeftDG0245,23.8327,-22.8768,1.110e-17,9.018e-18,4.046e-18,60.8796,1305.53
LeftDG0246,24.1058,-23.8403,1.080e-17,8.498e-18,4.091e-18,53.9738,1305.43
LeftDG0247,24.1971,-23.4543,8.602e-18,6.124e-18,3.068e-18,81.565,1305.26
LeftDG0248,24.4020,-23.4806,1.084e-17,8.951e-18,4.128e-18,51.3963,1305.21
LeftDG0249,24.5035,-23.7377,1.159e-17,9.049e-18,4.565e-18,54.1998,1305.46
LeftDG0250,23.5839,-23.5349,1.074e-17,8.552e-18,3.779e-18,43.4119,1305.45
LeftDG0251,24.2230,-23.5246,1.102e-17,8.808e-18,4.010e-18,51.5806,1305.34
LeftDG0252,24.1834,-23.5259,6.668e-18,5.802e-18,2.781e-18,93.6913,1305.5
LeftDG0253,24.1724,-23.5096,9.896e-18,8.791e-18,3.888e-18,46.3376,1305.28
LeftDG0254,23.7200,-23.2846,7.222e-18,5.989e-18,2.627e-18,56.4585,1305.26
LeftDG0255,23.8879,-23.6891,7.205e-18,5.975e-18,2.907e-18,75.5987,1305.27
LeftDG0256,24.2409,-23.3164,7.182e-18,5.582e-18,2.950e-18,75.3466,1305.68
LeftDG0257,23.5516,-23.1530,1.196e-17,8.335e-18,3.962e-18,40.0906,1305.69
LeftDG0290,34.5013,-36.5702,1.480e-17,1.258e-17,5.404e-18,124.12,882.7
LeftDG0291,34.3990,-36.3653,1.805e-17,1.643e-17,6.974e-18,61.9186,882.21
LeftDG0292,34.5345,-36.6714,2.009e-17,1.623e-17,7.109e-18,78.3368,882.48
LeftDG0293,34.3611,-36.5299,1.978e-17,1.714e-17,7.632e-18,61.6513,882.39
LeftDG0294,34.5971,-36.6785,1.472e-17,1.003e-17,4.942e-18,70.5706,882.27
LeftDG0295,34.6726,-36.7260,2.499e-17,2.209e-17,8.860e-18,68.5357,882.22
LeftDG0328,13.6591,15.0144,7.275e-18,6.153e-18,2.553e-18,54.0112,1321.46
LeftDG0393,18.2523,-8.0523,2.147e-16,1.860e-16,5.966e-17,316.3796,428.25
LeftDG0394,18.0464,-8.2763,8.177e-17,6.346e-17,2.968e-17,130.8369,428.09
LeftDG0395,18.0955,-7.8918,6.437e-17,5.650e-17,2.085e-17,154.7319,428.2
LeftDG0396,18.1484,-8.0962,6.326e-17,4.785e-17,2.081e-17,282.4027,428.27
LeftDG0397,18.2006,-8.1189,6.065e-17,4.674e-17,2.093e-17,145.5332,428.3
LeftDG0398,18.0686,-7.9926,8.377e-17,7.001e-17,2.852e-17,134.5711,428.36
LeftDG0399,18.5731,-8.4041,8.391e-17,6.521e-17,2.941e-17,145.0887,428.06
LeftDG0400,18.8046,-8.1160,9.556e-17,7.822e-17,3.424e-17,149.392,428.01
LeftDG0401,18.1423,-7.8547,9.829e-17,7.794e-17,3.405e-17,141.7086,428.15
LeftDG0402,18.0325,-8.2340,8.880e-17,6.407e-17,3.186e-17,144.428,428.0
LeftDG0432,-41.4495,29.9364,9.892e-18,7.721e-18,3.715e-18,114.6049,1090.24
LeftDG0433,-41.2723,29.8509,1.415e-17,1.068e-17,4.930e-18,48.7942,1090.3
LeftDG0434,-41.5514,30.0897,1.543e-17,1.326e-17,5.970e-18,54.7502,1090.23
LeftDG0435,-41.2251,29.9983,1.306e-17,1.083e-17,5.380e-18,43.2977,1090.17
LeftDG0436,-41.4772,29.9841,1.360e-17,1.146e-17,5.189e-18,47.7801,1090.12
LeftDG0437,-41.5275,29.7950,1.277e-17,1.196e-17,5.200e-18,49.3277,1089.99
LeftDG0438,-41.2520,30.0310,1.364e-17,1.182e-17,4.822e-18,52.6195,1090.34
