Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BackDG013,-35.4089,-12.9912,8.512e-18,6.151e-18,3.396e-18,34.513,1373.44
BackDG014,-35.3687,-12.9929,5.936e-18,4.802e-18,2.099e-18,46.1913,1373.95
BackDG015,-35.3053,-12.9151,8.176e-18,7.083e-18,3.288e-18,45.3306,1373.75
BackDG036,-0.9390,-9.0869,9.333e-18,7.778e-18,3.519e-18,125.5569,1047.63
BackDG037,-0.9212,-9.0155,1.461e-17,1.197e-17,5.832e-18,62.0594,1047.81
BackDG038,-1.0835,-9.0832,1.363e-17,1.159e-17,4.826e-18,70.9289,1050.74
BackDG039,-0.9350,-9.1386,1.392e-17,1.028e-17,4.743e-18,47.5146,1047.3
BackDG040,-1.0652,-9.1329,1.489e-17,1.186e-17,4.699e-18,64.9497,1047.07
BackDG041,-0.9148,-8.9850,1.320e-17,1.127e-17,4.818e-18,46.2206,1047.17
BackDG042,-0.8624,-9.1254,1.293e-17,1.198e-17,5.830e-18,57.6533,1049.49
BackDG043,-0.9872,-9.1301,1.357e-17,1.140e-17,4.992e-18,62.936,1050.86
BackDG069,-34.7938,-32.4424,6.983e-18,6.425e-18,2.597e-18,70.5589,1285.43
BackDG070,-34.7070,-32.3874,1.004e-17,8.784e-18,4.308e-18,50.5141,1286.06
BackDG071,-34.7498,-32.3765,7.243e-18,6.186e-18,2.601e-18,51.8188,1285.87
BackDG072,-34.6342,-32.4575,1.012e-17,8.148e-18,3.742e-18,36.2727,1287.67
BackDG073,-34.7955,-32.4452,1.178e-17,7.485e-18,4.161e-18,47.2565,1287.41
BackDG098,31.9697,20.2272,9.749e-18,8.193e-18,4.110e-18,53.2734,1320.72
BackDG099,31.9141,20.2389,9.496e-18,7.368e-18,3.644e-18,39.3018,1321.76
BackDG122,-27.6241,-5.1808,8.448e-18,6.292e-18,2.709e-18,48.212,1240.77
BackDG139,-1.4979,29.8769,1.237e-17,9.380e-18,4.629e-18,110.5318,951.23
BackDG140,-1.4930,29.8893,1.225e-17,1.001e-17,4.671e-18,56.0703,953.97
BackDG141,-1.7118,29.8209,1.101e-17,9.296e-18,4.383e-18,63.6895,951.64
BackDG142,-1.3120,29.8816,1.656e-17,1.285e-17,5.475e-18,50.3792,954.4
BackDG143,-1.4410,30.1125,1.765e-17,1.310e-17,6.093e-18,52.7293,950.79
BackDG144,-1.5535,29.8782,1.708e-17,1.385e-17,6.746e-18,67.1745,952.8
BackDG145,-1.5162,29.9741,1.251e-17,1.023e-17,4.384e-18,78.3123,954.36
BackDG146,-1.5462,29.9655,1.636e-17,1.338e-17,5.923e-18,54.3197,950.68
BackDG199,-29.6357,26.8107,1.287e-17,1.024e-17,4.923e-18,80.8545,853.36
BackDG200,-29.5696,26.7451,1.875e-17,1.647e-17,7.178e-18,71.8556,852.94
BackDG201,-29.5994,26.9414,2.088e-17,1.602e-17,6.893e-18,67.0379,852.87
BackDG202,-29.6521,26.8817,1.826e-17,1.434e-17,6.827e-18,60.1585,853.01
BackDG203,-29.6422,26.9285,1.870e-17,1.731e-17,7.910e-18,75.5147,853.1
BackDG306,-10.5900,22.3519,6.239e-18,5.447e-18,2.528e-18,67.8404,1327.3
BackDG307,-10.6727,22.3620,9.936e-18,7.152e-18,3.319e-18,37.6934,1327.39
BackDG308,-10.5775,22.2854,9.035e-18,7.235e-18,3.416e-18,32.3294,1327.4
BackDG309,-10.5674,22.3440,9.681e-18,7.498e-18,3.540e-18,35.7203,1327.87
BackDG310,-10.6635,22.3391,9.535e-18,8.050e-18,3.302e-18,38.0055,1327.35
BackDG338,1.5376,22.1290,1.563e-16,1.270e-16,4.532e-17,149.0452,449.99
BackDG339,2.0978,22.5660,6.351e-17,4.943e-17,1.995e-17,91.986,449.47
BackDG340,0.8392,22.7044,5.955e-17,4.697e-17,2.113e-17,119.9961,450.59
BackDG341,1.6959,22.9588,5.854e-17,4.602e-17,2.010e-17,101.6178,454.18
BackDG342,1.8577,22.6142,4.303e-17,3.289e-17,1.702e-17,156.082,454.28
BackDG343,2.2041,22.4683,4.657e-17,3.384e-17,1.529e-17,142.9403,451.15
BackDG344,1.5100,22.9468,6.360e-17,4.733e-17,2.280e-17,111.4158,453.04
BackDG345,1.1700,21.6862,4.032e-17,3.204e-17,1.611e-17,161.7497,454.87
BackDG346,1.3591,21.6622,3.859e-17,3.297e-17,1.622e-17,185.2895,457.97
BackDG347,1.0890,22.2778,6.049e-17,4.786e-17,2.152e-17,112.1672,452.66
BackDG348,1.6387,21.3472,6.440e-17,5.193e-17,2.448e-17,135.3662,455.21
BackDG349,1.4224,21.2107,5.871e-17,4.896e-17,1.959e-17,107.6612,458.69
BackDG350,1.7573,21.8645,4.458e-17,4.065e-17,1.681e-17,180.5647,456.07
BackDG351,1.0442,22.1510,6.002e-17,4.537e-17,2.243e-17,117.3115,449.58
BackDG352,1.9715,21.8410,6.520e-17,5.048e-17,2.177e-17,110.0478,452.29
BackDG353,1.0857,22.2734,5.117e-17,3.743e-17,1.605e-17,224.6318,459.16
BackDG354,1.3292,22.0644,6.690e-17,5.510e-17,2.251e-17,113.1719,451.78
BackDG355,1.8647,22.6056,6.430e-17,5.366e-17,2.398e-17,133.9897,454.32
BackDG356,1.5455,21.9673,4.741e-17,3.439e-17,1.506e-17,272.136,453.73
BackDG357,1.3627,22.1301,4.599e-17,3.476e-17,1.483e-17,218.7819,454.43
BackDG358,1.1067,22.7358,6.346e-17,5.251e-17,2.291e-17,126.8295,451.0
BackDG359,1.1093,22.3842,4.213e-17,3.185e-17,1.570e-17,191.8151,453.24
BackDG360,6.0497,30.4057,1.993e-17,1.406e-17,7.145e-18,84.6415,690.6
BackDG580,-33.1728,-17.0327,2.784e-17,1.985e-17,7.415e-18,82.8603,1321.54
BackDG581,-33.0140,-16.6442,9.353e-18,7.316e-18,3.558e-18,37.0252,1317.7
BackDG582,-33.5261,-17.0294,1.425e-17,1.093e-17,4.467e-18,42.5123,1321.86
BackDG583,-33.0063,-17.1392,6.347e-18,5.485e-18,2.468e-18,61.1597,1316.27
BackDG584,-33.4781,-16.8058,9.794e-18,8.251e-18,3.649e-18,38.6214,1324.43
BackDG585,-32.9214,-16.8892,9.736e-18,8.456e-18,3.525e-18,38.6958,1319.19
BackDG586,-33.0087,-16.7182,9.138e-18,7.578e-18,3.935e-18,40.5718,1323.4
BackDG587,-33.0340,-17.1247,1.021e-17,8.966e-18,4.280e-18,43.0031,1320.76
BackDG588,-32.9544,-16.8348,8.923e-18,8.414e-18,3.346e-18,49.0632,1316.56
BackDG589,-33.2625,-17.0698,9.654e-18,7.737e-18,3.524e-18,34.5559,1321.29
BackDG590,-32.9974,-16.6518,9.274e-18,7.810e-18,3.595e-18,39.2233,1324.84
BackDG591,-32.9527,-17.2279,1.028e-17,8.386e-18,4.092e-18,45.3146,1323.03
BackDG592,-33.4661,-17.0984,1.011e-17,8.690e-18,4.427e-18,49.3144,1322.25
BackDG593,-33.1866,-16.6735,1.039e-17,8.318e-18,3.836e-18,60.5314,1319.1
BackDG594,-33.4370,-16.8513,9.022e-18,7.536e-18,3.682e-18,38.9718,1322.72
BackDG595,-33.0118,-16.8091,8.692e-18,7.482e-18,3.311e-18,35.1649,1319.85
BackDG596,-33.4539,-17.1672,1.046e-17,8.704e-18,4.139e-18,49.8229,1317.6
BackDG597,-33.2508,-17.1608,7.495e-18,6.592e-18,2.871e-18,79.5479,1315.78
BackDG598,-33.1374,-16.6660,6.628e-18,5.750e-18,2.563e-18,49.566,1316.37
BackDG599,-32.9752,-17.1591,1.400e-17,1.177e-17,4.721e-18,38.679,1320.92
BackDG600,-33.5460,-17.2479,1.010e-17,8.324e-18,3.888e-18,47.1135,1325.1
BackDG601,-32.8189,-17.0158,9.454e-18,8.121e-18,3.732e-18,46.6119,1323.83
