Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S191315 89.4065 52.0689 3.616e-21 6.753e-21 1.7680000000000003e-20 0.0 -100.73 0.0
S191316 89.437 52.124 6.429e-18 5.99e-18 3.931e-18 0.0 -100.25 0.0
S191317 89.4163 52.0406 9.022e-21 1.6100000000000002e-20 3.9160000000000005e-20 0.0 -101.39 0.0
S191318 89.4146 52.0251 6.837999999999999e-22 1.502e-21 5.242e-21 0.0 -101.35 0.0
S191319 89.4151 52.0633 3.66e-22 7.876999999999999e-22 2.823e-21 0.0 -100.8 0.0
S191320 89.4164 51.969 1.584e-21 3.349e-21 1.1430000000000001e-20 0.0 -101.56 0.0
S191321 89.4417 52.0626 2.089e-18 2.194e-18 1.789e-18 0.0 -100.71 0.0
S191322 89.4128 52.034 2.473e-26 1.5590000000000002e-25 5.095e-24 0.0 -101.22 0.0
S191323 89.4194 52.0374 3.2219999999999996e-23 9.118999999999999e-23 5.753999999999999e-22 0.0 -101.28 0.0
S191324 89.4309 51.9666 1.7129999999999998e-22 4.482e-22 2.342e-21 0.0 -101.43 0.0
S191325 89.4468 52.041 1.882e-19 2.491e-19 3.196e-19 0.0 -100.97 0.0
S191326 89.4385 52.0455 1.553e-18 1.644e-18 1.334e-18 0.0 -101.45 0.0
S191327 89.437 52.0236 1.251e-19 1.806e-19 2.863e-19 0.0 -101.27 0.0
S191328 89.4298 52.0588 3.102e-22 7.373999999999999e-22 3.149e-21 0.0 -100.52 0.0
S191329 89.3994 51.9436 9.547e-19 1.029e-18 8.493e-19 0.0 -101.63 0.0
S191330 89.427 52.0533 1.536e-22 3.7749999999999996e-22 1.716e-21 0.0 -100.39 0.0
S191331 89.4014 51.9668 3.5590000000000003e-20 5.597e-20 1.037e-19 0.0 -101.56 0.0
S191332 89.4135 52.0642 1.924e-25 8.538e-25 1.366e-23 0.0 -100.71 0.0
S191333 89.4749 52.0684 1.881e-21 3.847e-21 1.206e-20 0.0 -100.78 0.0
S191334 89.4547 52.1278 2.604e-17 2.273e-17 1.207e-17 0.0 -100.25 0.0
