Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S462448 124.9511 77.3607 7.702e-21 5.515e-21 2.084e-21 0.0 -53.96 0.0
S462449 124.8597 77.3715 1.092e-15 1.128e-15 8.716e-16 0.0 -53.84 0.0
S462450 125.0356 77.3697 1.243e-21 2.71e-21 9.694e-21 0.0 -53.96 0.0
S462451 124.9219 77.4186 7.534e-18 8.049e-18 6.798e-18 0.0 -54.03 0.0
S462452 124.9351 77.7441 2.288e-22 6.784e-22 4.684e-21 0.0 -54.02 0.0
S462453 124.9001 77.3923 3.3489999999999997e-23 1.073e-22 8.855e-22 0.0 -53.92 0.0
S462454 124.8757 77.3409 2.3e-21 5.06e-21 1.829e-20 0.0 -53.83 0.0
S462455 124.6823 77.6326 1.881e-19 2.832e-19 4.835e-19 0.0 -53.93 0.0
S462456 124.8894 77.3911 1.114e-16 9.796e-17 5.295e-17 0.0 -53.86 0.0
S462457 124.8895 77.3813 7.421e-23 2.2819999999999996e-22 1.661e-21 0.0 -53.83 0.0
S462458 124.9276 77.4732 1.665e-23 6.22e-23 7.218999999999999e-22 0.0 -54.03 1.0
S462459 124.9511 77.3829 2.844e-18 3.237e-18 3.148e-18 0.0 -54.02 0.0
S462460 124.6329 77.3339 2.261e-19 3.292e-19 5.048e-19 0.0 -53.83 0.0
S462461 124.8733 77.3865 2.893e-19 4.186e-19 6.398e-19 0.0 -53.85 0.0
S462462 125.0321 77.4302 1.302e-22 3.3819999999999996e-22 1.785e-21 0.0 -54.0 0.0
S462463 125.001 77.4234 1.308e-18 1.697e-18 2.062e-18 0.0 -54.04 0.0
S462464 124.9292 77.5265 7.572e-17 6.554e-17 3.688e-17 0.0 -54.06 0.0
S462465 124.9161 77.3943 1.594e-19 2.379e-19 4.044e-19 0.0 -54.01 0.0
S462466 124.8957 77.3995 5.271e-18 5.829e-18 5.058e-18 0.0 -53.96 0.0
S462467 124.9539 77.4185 2.8080000000000003e-26 2.0460000000000002e-25 8.918e-24 0.0 -54.05 0.0
S462468 124.8461 77.2422 2.957e-17 2.926e-17 2.116e-17 0.0 -53.85 0.0
S462469 124.9693 77.3985 6.575e-20 1.09e-19 2.253e-19 0.0 -54.03 0.0
S462470 124.9615 77.3624 1.425e-20 2.705e-20 7.536e-20 0.0 -53.91 0.0
S462471 125.0012 77.3552 5.517e-18 6.369e-18 6.074e-18 0.0 -53.96 0.0
S462472 124.9367 77.3753 1.16e-19 1.852e-19 3.679e-19 0.001 -53.97 0.0
S462473 124.782 77.3492 2.151e-12 1.505e-12 5.326e-13 0.0 -53.84 0.0
S462474 124.8448 77.374 3.136e-17 3.11e-17 2.211e-17 0.0 -53.82 0.0
S462475 124.8995 77.4159 6.06e-19 7.79e-19 9.22e-19 0.0 -54.02 0.0
S462476 124.8386 77.402 9.458e-21 1.905e-20 5.902000000000001e-20 0.0 -53.84 0.0
S462477 124.9998 77.4132 1.11e-15 9.891e-16 5.705e-16 0.0 -54.02 0.0
S462478 124.7986 77.4208 1.961e-18 2.494e-18 2.884e-18 0.0 -53.91 0.0
S462479 124.9083 77.4048 5.832e-22 1.492e-21 7.562e-21 0.0 -54.02 0.0
S462480 125.0013 77.3905 1.338e-15 1.147e-15 6.07e-16 0.0 -54.03 0.0
S462481 124.9323 77.4206 2.1430000000000002e-21 5.109e-21 2.16e-20 0.0 -54.04 0.0
S462482 124.7938 77.2802 1.668e-16 1.382e-16 6.532e-17 0.0 -53.82 0.0
S462483 124.7741 77.4165 1.72e-19 2.706e-19 5.085e-19 0.0 -53.88 0.0
S462484 124.8829 77.254 1.02e-18 1.413e-18 2.062e-18 0.0 -53.85 0.0
S462485 124.9367 77.4296 2.89e-20 5.3470000000000003e-20 1.376e-19 0.0 -54.03 0.0
S462486 124.9924 77.262 1.448e-23 5.158e-23 5.319e-22 0.0 -53.93 0.0
S462487 124.8741 77.1354 4.921e-19 6.727e-19 9.206e-19 0.0 -53.89 0.0
S462488 124.8888 77.4107 5.409e-12 4.161e-12 1.793e-12 0.0 -53.99 1.0
S462489 124.8447 77.469 1.919e-16 1.647e-16 8.771e-17 0.0 -53.97 0.0
S462490 125.0822 77.4673 3.121e-12 2.576e-12 1.246e-12 0.0 -54.04 1.0
S462491 124.8049 77.4244 1.026e-17 1.061e-17 8.065e-18 0.0 -53.87 0.0
S462492 125.0805 77.4246 1.466e-21 3.109e-21 1.078e-20 0.0 -54.03 0.0
S462493 124.9105 77.4074 1.984e-18 2.437e-18 2.611e-18 0.0 -54.04 0.0
S462494 124.9889 77.3299 1.099e-22 2.9569999999999995e-22 1.643e-21 0.0 -53.99 0.0
S462495 124.8579 77.4448 1.548e-19 2.371e-19 4.201e-19 0.0 -53.95 0.0
S462496 124.866 77.2265 1.0289999999999999e-23 3.848e-23 4.4199999999999995e-22 0.0 -53.84 0.0
S462497 124.8999 77.4178 1.076e-22 2.813e-22 1.454e-21 0.0 -54.0 0.0
S462498 124.9922 77.0585 3.223e-21 6.718e-21 2.1990000000000003e-20 0.0 -53.91 0.0
S462499 124.8557 77.3317 1.618e-20 2.814e-20 6.752e-20 0.0 -53.83 0.0
S462500 125.0225 77.3745 3.233e-16 2.592e-16 1.178e-16 0.0 -53.97 0.0
S462501 124.7365 77.439 6.304e-19 8.738e-19 1.269e-18 0.0 -53.86 0.0
S462502 124.8805 77.3829 7.845e-18 8.85e-18 8.13e-18 0.0 -53.87 0.0
S462503 124.8051 77.5525 8.333e-21 1.629e-20 4.5510000000000005e-20 0.0 -53.97 0.0
S462504 124.8914 77.3983 2.288e-16 2.984e-16 3.609e-16 0.0 -53.86 0.0
S462505 124.8867 77.3678 7.635e-17 7.145e-17 4.561e-17 0.001 -53.85 0.0
S462506 124.9037 77.3932 2.574e-19 3.824e-19 6.279e-19 0.0 -54.0 0.0
S462507 124.8702 77.3345 4.773e-17 4.447e-17 2.882e-17 0.0 -53.83 0.0
S462508 125.0203 77.4804 7.084999999999999e-22 1.674e-21 7.221e-21 0.0 -54.03 0.0
S462509 124.9272 77.3628 3.491e-18 4.077e-18 4.024e-18 0.0 -53.88 0.0
S462510 124.999 77.3896 1.352e-21 3.168e-21 1.2830000000000001e-20 0.0 -54.01 0.0
S462511 124.8905 77.4164 6.887e-23 1.9399999999999998e-22 1.233e-21 0.0 -53.98 0.0
S462512 124.9085 77.4106 1.454e-15 1.27e-15 7.306e-16 0.0 -54.03 0.0
S462513 124.8912 77.4005 8.844999999999999e-23 2.756e-22 2.115e-21 0.0 -53.91 0.0
S462514 124.8703 77.3175 2.8109999999999997e-22 7.311999999999999e-22 3.869e-21 0.0 -53.82 0.0
S462515 124.8045 77.4938 8.799e-20 1.495e-19 3.206e-19 0.0 -53.9 0.0
S462516 124.8647 77.3603 5.1289999999999995e-23 1.437e-22 8.882e-22 0.0 -53.87 0.0
S462517 124.9234 77.3819 1.59e-18 1.987e-18 2.192e-18 0.0 -53.97 0.0
S462518 124.9203 77.3394 3.0029999999999996e-22 8.420999999999999e-22 5.185e-21 0.0 -53.88 0.0
S462519 124.6715 77.5499 7.059e-21 1.4960000000000002e-20 5.1730000000000004e-20 0.0 -53.92 0.0
S462520 124.8104 77.5403 3.6900000000000003e-20 6.486e-20 1.482e-19 0.0 -53.96 0.0
S462521 124.9241 77.4188 7.758e-24 2.914e-23 3.251e-22 0.0 -54.04 0.0
S462522 125.044 77.3752 3.733e-21 8.388e-21 3.259e-20 0.0 -54.01 0.0
S462523 124.8907 77.4723 1.5979999999999998e-22 4.488e-22 2.657e-21 0.0 -54.04 0.0
S462524 124.9062 77.3964 1.485e-22 4.0929999999999995e-22 2.501e-21 0.0 -54.01 0.0
S462525 124.8592 77.4279 5.816e-13 3.839e-13 1.233e-13 0.001 -53.91 0.0
S462526 124.8078 77.3432 1.817e-18 2.365e-18 2.854e-18 0.0 -53.84 0.0
S462527 124.8962 77.2097 9.216999999999999e-23 3.3429999999999995e-22 3.548e-21 0.0 -53.86 0.0
S462528 124.78 77.4445 3.674e-12 2.68e-12 1.027e-12 0.0 -53.85 0.0
S462529 124.6102 77.5915 1.031e-16 9.33e-17 5.468e-17 0.0 -53.91 0.0
S462530 124.81 77.2136 1.241e-18 1.616e-18 1.99e-18 0.0 -53.85 0.0
S462531 124.8722 77.3965 1.2229999999999999e-23 4.12e-23 3.542e-22 0.0 -53.85 0.0
S462532 124.8653 77.3491 8.307e-18 9.242e-18 8.394e-18 0.0 -53.84 0.0
S462533 124.909 77.3893 7.839e-19 1.079e-18 1.574e-18 0.0 -53.99 0.0
S462534 124.6321 77.4221 2.29e-19 3.441e-19 5.77e-19 0.0 -53.89 0.0
S462535 124.7551 77.3034 5.823e-22 1.491e-21 7.578e-21 0.0 -53.83 0.0
S462536 124.9357 77.2629 3.779e-18 4.603e-18 4.973e-18 0.0 -53.85 0.0
S462537 124.9422 77.3365 1.839e-15 1.605e-15 8.998e-16 0.0 -53.96 0.0
S462538 124.9015 77.4518 1.056e-20 7.351e-21 2.621e-21 0.0 -54.0 0.0
S462539 125.0353 77.4982 3.36e-21 7.027e-21 2.3580000000000003e-20 0.0 -54.02 0.0
S462540 125.1293 77.41 6.518e-19 9.279e-19 1.39e-18 0.0 -54.03 0.0
S462541 124.9173 77.4109 1.033e-16 1.279e-16 1.411e-16 0.0 -54.05 0.0
S462542 124.895 77.4021 2.852e-21 6.2110000000000004e-21 2.3090000000000003e-20 0.0 -54.05 0.0
S462543 124.9953 77.2791 7.452e-21 1.4440000000000002e-20 4.084e-20 0.0 -53.95 0.0
S462544 124.5668 77.7123 6.876e-19 8.974e-19 1.14e-18 0.0 -53.94 0.0
S462545 124.871 77.4268 4.44e-22 1.175e-21 6.579e-21 0.0 -53.92 0.0
S462546 124.8806 77.3859 3.9050000000000004e-21 8.259e-21 2.809e-20 0.0 -53.83 0.0
S462547 124.9099 77.3919 4.633e-17 4.261e-17 2.669e-17 0.0 -53.96 0.0
S462548 124.7536 77.4332 7.932999999999999e-22 2.115e-21 1.1570000000000001e-20 0.0 -53.87 0.0
S462549 124.8966 77.3623 4.758999999999999e-22 1.094e-21 4.3570000000000004e-21 0.0 -53.91 0.0
S462550 124.9938 77.4677 3.14e-17 3.034e-17 1.995e-17 0.0 -54.03 0.0
S462551 124.908 77.4284 3.989e-20 6.850000000000001e-20 1.519e-19 0.0 -54.01 0.0
S462552 124.9339 77.5776 1.033e-16 7.576e-17 2.962e-17 0.0 -54.01 0.0
S462553 125.0789 77.5164 1.5409999999999998e-23 5.1099999999999996e-23 4.6e-22 0.0 -54.0 0.0
S462554 124.8881 77.3835 8.76e-17 8.061e-17 5.047e-17 0.0 -53.86 0.0
S462555 125.0578 77.7219 1.629e-19 2.449e-19 4.206e-19 0.0 -54.01 0.0
S462556 125.0994 77.1008 2.707e-21 6.194e-21 2.5650000000000003e-20 0.0 -53.94 0.0
S462557 124.8803 77.3832 4.628e-23 1.4719999999999998e-22 1.185e-21 0.0 -53.82 0.0
S462558 124.8771 77.5659 1.4389999999999999e-22 4.157e-22 2.683e-21 0.0 -53.99 0.0
S462559 124.9326 77.4715 4.678e-22 1.1310000000000001e-21 5.227e-21 0.0 -54.05 1.0
S462560 124.5717 77.3762 9.691999999999998e-22 2.53e-21 1.398e-20 0.0 -53.87 0.0
S462561 124.9064 77.3944 2.291e-19 3.288e-19 4.891e-19 0.0 -54.04 0.0
S462562 124.4126 78.0309 2.6199999999999998e-23 8.022e-23 5.843999999999999e-22 0.001 -53.95 0.0
S462563 124.8917 77.2115 3.8689999999999997e-23 1.213e-22 9.284999999999999e-22 0.0 -53.87 0.0
S462564 124.9985 77.5068 9.471999999999999e-23 2.4979999999999996e-22 1.346e-21 0.001 -54.04 0.0
S462565 124.8555 77.4145 6.611e-19 8.888e-19 1.155e-18 0.0 -53.91 0.0
S462566 124.8905 77.4124 1.214e-19 1.893e-19 3.482e-19 0.0 -53.97 0.0
S462567 124.863 77.3735 1.641e-23 5.744999999999999e-23 5.619999999999999e-22 0.0 -53.85 0.0
S462568 124.9362 77.3396 1.148e-21 2.959e-21 1.521e-20 0.0 -53.9 0.0
S462569 124.8125 77.3645 2.324e-19 3.503e-19 5.818e-19 0.0 -53.81 0.0
S462570 124.8623 77.4377 4.123e-21 8.247e-21 2.5250000000000002e-20 0.001 -53.94 0.0
S462571 124.7713 77.7247 6.600999999999999e-22 1.497e-21 5.674e-21 0.0 -53.99 0.0
S462572 124.8097 77.6568 9.847e-19 1.278e-18 1.557e-18 0.0 -54.0 0.0
S462573 124.8636 77.4317 4.689e-18 5.38e-18 5.22e-18 0.001 -53.95 0.0
S462574 124.8787 77.3497 1.536e-21 3.293e-21 1.1020000000000001e-20 0.0 -53.86 0.0
S462575 124.7761 77.5451 1.435e-19 2.288e-19 4.134e-19 0.0 -53.99 0.0
