Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1206 194.8011 168.866 7.301e-17 6.39e-17 3.049e-17 110.4836 1184.64
DG1207 194.7812 168.9138 1.2e-16 1.009e-16 4.023e-17 46.2817 1183.96
DG1208 194.5216 168.7517 7.687e-17 6.355e-17 2.817e-17 46.7026 1184.66
DG1209 194.7652 169.0386 1.033e-16 8.551e-17 4.01e-17 41.8954 1184.82
DG1210 194.624 168.8814 2.299e-25 6.603e-27 3.008e-32 52.62 1184.49
DG1211 194.334 168.923 2.193e-25 6.416e-27 3.1790000000000003e-32 48.2827 1184.22
DG1212 194.7505 168.9632 1.097e-16 8.441e-17 4.187e-17 30.4866 1185.12
DG1213 194.887 168.842 9.828e-17 8.372e-17 3.885e-17 36.5468 1185.75
DG1214 194.462 168.9138 2.397e-25 6.229e-27 3.097e-32 49.0505 1184.6
DG1336 188.0307 151.9202 7.48e-17 6.051e-17 3.278e-17 42.1478 1208.4
