Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4526 128.9356 111.5638 6.378e-17 4.752e-17 1.594e-17 186.2193 908.33
DG4527 128.9142 111.4516 2.407e-17 2.061e-17 9.174e-18 64.1009 910.23
DG4528 128.9972 111.6263 2.475e-17 2.163e-17 8.987e-18 68.6058 908.61
DG4529 129.1151 111.4699 2.755e-17 2.361e-17 1.157e-17 63.7164 910.36
DG4530 128.9169 111.7168 2.162e-17 1.968e-17 8.391e-18 70.4384 908.53
DG4531 128.9261 111.4825 2.091e-17 1.727e-17 7.18e-18 63.8337 907.16
DG4532 129.0216 111.4435 2.352e-17 1.772e-17 8.896e-18 72.3111 908.57
DG4533 128.9172 111.7669 2.28e-17 1.798e-17 7.873e-18 51.2782 909.13
DG4534 128.6729 111.5593 2.299e-17 1.807e-17 7.845e-18 87.2228 910.96
DG4535 128.7692 111.5658 2.286e-17 1.791e-17 8.373e-18 70.4997 911.3
DG4536 128.6688 111.7593 2.217e-17 1.875e-17 9.166e-18 69.552 909.54
