Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0555 55.7777 30.6353 1.307e-15 8.791e-16 3.304e-16 161.5043 541.12
DG0556 55.3189 30.1593 4.906e-16 3.985e-16 1.86e-16 92.0507 543.37
DG0557 56.48 30.5875 6.719e-16 5.18e-16 2.228e-16 95.1227 539.1
DG0558 56.3136 30.2869 4.557e-16 3.953e-16 1.749e-16 95.0535 540.7
DG0559 55.0149 30.3642 6.268e-16 5.196e-16 2.014e-16 86.6111 545.1
DG0560 56.5419 30.1589 5.1e-16 3.966e-16 1.763e-16 108.7076 541.35
DG0561 57.2302 30.2332 4.827e-16 3.636e-16 1.518e-16 84.8863 543.04
DG0562 56.423 30.2352 3.163e-16 2.555e-16 1.155e-16 121.2643 544.14
DG0563 56.6501 30.8669 4.891e-16 4e-16 1.645e-16 91.0765 540.73
DG0564 55.5425 30.3615 3.548e-16 2.831e-16 1.251e-16 158.9023 543.48
DG0565 55.5168 30.7965 3.079e-16 2.661e-16 1.071e-16 183.6488 540.38
DG0566 54.3984 30.5203 6.691e-16 5.248e-16 2.126e-16 92.2562 540.96
DG0567 54.8909 30.366 3.313e-16 2.448e-16 1.12e-16 131.825 539.52
DG0568 57.184 30.6394 6.886e-16 5.49e-16 1.974e-16 93.7437 543.0
DG0569 56.3311 30.5577 5.936000000000001e-26 1.531e-27 6.876999999999999e-33 109.1949 539.46
DG0570 54.3344 30.4038 4.569e-16 3.862e-16 1.902e-16 90.3907 545.06
DG0571 56.6271 30.184 6.87e-16 4.966e-16 1.942e-16 79.4032 540.45
DG0572 54.4843 30.249 4.451e-16 3.668e-16 1.658e-16 91.3111 543.47
DG0573 55.7419 30.6503 2.978e-16 2.526e-16 1.113e-16 176.8484 541.85
DG0574 56.1916 30.7996 4.067e-16 3.559e-16 1.556e-16 76.0435 544.39
DG0575 55.6255 31.187 5.999000000000001e-26 1.56e-27 7.265e-33 98.0166 540.3
DG0576 56.6178 30.8563 3.08e-16 2.555e-16 1.105e-16 99.5938 544.34
DG0577 57.0299 30.855 2.816e-16 2.432e-16 1.098e-16 97.008 540.97
DG3180 73.7667 13.5656 4.219e-16 3.551e-16 1.516e-16 79.5964 525.64
DG3181 74.1754 13.5528 4.824e-16 3.448e-16 1.633e-16 75.1234 525.43
