Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3194 330.7853 67.4102 1.995e-15 1.395e-15 4.943e-16 940.1413 111.55
DG3195 329.3161 68.1596 7.572e-16 6.359e-16 2.422e-16 504.7446 114.58
DG3196 331.4171 68.5485 5.588e-16 4.798e-16 2.015e-16 759.5363 115.8
DG3197 330.8403 68.8026 7.042e-16 5.916e-16 2.634e-16 610.9255 109.75
DG3198 328.5481 67.4483 8.204e-16 6.537e-16 2.798e-16 542.0559 115.08
DG3199 329.3791 66.9389 8.329e-16 6.331e-16 2.589e-16 453.409 108.86
DG3200 330.0691 67.1905 4.672e-16 4.191e-16 1.798e-16 648.8432 109.68
DG3201 329.9949 68.3193 9.438e-16 7.239e-16 3.073e-16 428.5553 113.45
DG3202 329.4285 68.755 9.055e-16 7.138e-16 3.075e-16 438.1017 113.87
DG3203 330.6803 65.8012 7.883e-16 6.977e-16 2.769e-16 391.7892 113.76
DG3204 333.5304 67.4885 8.775e-16 6.817e-16 3.09e-16 471.328 115.25
DG3205 331.5231 65.1052 8.117e-16 6.699e-16 2.99e-16 530.0607 112.88
DG3206 331.1419 65.8232 8.347e-16 6.51e-16 2.996e-16 448.6175 114.44
DG3207 331.6874 68.711 6.164e-16 5.184e-16 2.374e-16 372.472 111.88
DG3208 332.6425 66.5949 1.109e-15 7.938e-16 3.147e-16 391.2762 115.72
DG3209 330.4597 69.2304 8.023e-16 6.978e-16 2.916e-16 444.9593 113.43
