Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0214 7.674 21.4293 3.843e-15 2.953e-15 8.843e-16 483.7517 263.7
DG0215 9.1212 21.8812 1.438e-15 9.965e-16 4.814e-16 165.9098 266.51
DG0216 7.9085 22.1354 1.375e-15 1.057e-15 4.975e-16 146.2049 267.13
DG0217 10.1112 21.439 1.441e-15 9.984e-16 4.462e-16 152.1829 265.45
DG0218 8.2265 21.3384 1.518e-15 1.152e-15 5.472e-16 196.1254 267.09
DG0219 9.3587 21.557 6.858e-26 1.55e-27 7.502e-33 133.6302 267.31
DG0220 5.4211 21.4641 1.404e-15 1.229e-15 5.462e-16 140.6094 267.72
DG0221 7.7597 20.4323 1.514e-15 1.248e-15 5.928e-16 162.4565 266.37
DG0222 7.8893 21.2011 1.57e-15 1.327e-15 5.28e-16 157.0694 267.62
DG0223 10.312 21.6716 1.326e-15 1.12e-15 4.573e-16 142.7946 265.05
DG0224 7.7637 21.0973 1.409e-15 9.994e-16 4.968e-16 153.9044 265.22
DG0225 8.6919 21.0094 1.074e-15 8.463e-16 3.979e-16 297.5052 266.15
DG0226 7.3934 21.1803 1.382e-15 9.883e-16 4.783e-16 164.0033 266.38
DG0227 6.2247 21.9448 1.329e-15 1.002e-15 4.776e-16 158.0856 266.65
DG4182 4.969 43.6312 1.324e-15 1.008e-15 5.006e-16 224.5296 279.48
