Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1613 25.3247 60.3251 8.46e-17 6.92e-17 3.269e-17 46.2437 1081.68
DG4107 39.6894 83.6721 3.532e-16 2.805e-16 8.655e-17 116.4884 1123.87
DG4108 39.4986 83.7855 1.7320000000000001e-25 4.842e-27 2.378e-32 53.2592 1126.57
DG4109 39.7499 83.5328 1.192e-16 1.041e-16 5.161e-17 46.4382 1120.38
DG4110 39.7745 83.396 1.114e-16 9.478e-17 4.701e-17 35.3173 1122.18
DG4111 39.8306 83.6781 1.874e-16 1.429e-16 6.052e-17 45.779 1121.84
DG4112 39.3498 83.5684 1.9680000000000002e-25 4.923e-27 2.4230000000000002e-32 44.0838 1121.58
DG4113 39.8949 83.7391 1.391e-16 1.234e-16 5.237e-17 41.7119 1123.94
DG4114 39.8568 83.8634 1.29e-16 1.116e-16 5.159e-17 48.2254 1121.52
DG4115 39.5827 83.5777 1.187e-16 1.077e-16 4.91e-17 42.9 1125.84
DG4116 39.5823 83.515 1.111e-16 9.312e-17 4.229e-17 41.6891 1125.09
DG4117 39.8718 83.5594 1.268e-16 1.141e-16 4.838e-17 51.6222 1120.51
DG4118 39.82 83.3816 2.037e-25 4.964e-27 2.4500000000000002e-32 47.2162 1120.3
DG4119 39.9375 83.6065 1.768e-16 1.454e-16 5.88e-17 42.7504 1122.1
DG4120 39.8334 83.8662 1.755e-25 5.106e-27 2.682e-32 53.2102 1120.5
DG4121 39.476 83.6561 1.245e-16 1.133e-16 4.315e-17 44.2266 1126.68
DG4122 39.9137 83.8055 1.8160000000000001e-25 4.809e-27 2.286e-32 43.7721 1124.79
