Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1400 268.8544 125.2069 1.43e-14 1.008e-14 3.264e-15 648.468 127.9
DG1401 270.2935 124.9145 1.179e-25 3.151e-27 1.456e-32 365.417 129.67
DG1402 266.9798 124.965 4.847e-15 3.856e-15 1.66e-15 279.0838 128.82
DG1403 268.2492 125.6311 5.295e-15 3.986e-15 1.748e-15 280.8511 129.37
DG1404 270.1632 124.3533 1.055e-25 3.0879999999999998e-27 1.381e-32 352.272 127.38
DG1405 268.6079 124.948 4.877e-15 3.418e-15 1.607e-15 272.4176 128.04
DG1406 267.3272 125.4422 1.13e-25 3.2099999999999998e-27 1.337e-32 367.0669 128.16
DG1407 268.7322 126.4834 5.676e-15 4.586e-15 1.901e-15 332.8276 127.55
DG1408 269.6143 124.0209 4.695e-15 3.608e-15 1.673e-15 283.8357 129.02
DG1409 270.5123 124.5296 1.157e-25 2.807e-27 1.403e-32 340.2825 128.36
DG1410 269.0832 126.1987 4.895e-15 4.443e-15 1.733e-15 269.1136 129.23
