Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4709 170.3337 29.8422 2.112e-14 1.577e-14 5.221e-15 936.2152 162.8
DG4710 169.7736 30.3583 6.091e-15 4.767e-15 1.993e-15 694.7262 163.82
DG4711 173.4694 29.8796 4.779e-15 3.906e-15 1.713e-15 456.8953 164.4
DG4712 170.7784 29.6721 6.545e-15 4.8e-15 1.892e-15 777.3306 164.92
DG4713 170.6649 27.6319 1.5810000000000001e-25 4.1e-27 1.9760000000000002e-32 411.1087 166.07
DG4714 166.995 31.6224 9.165e-15 6.818e-15 3.183e-15 366.0273 162.15
DG4715 172.2585 31.2088 6.39e-15 4.759e-15 2.325e-15 384.8653 162.01
DG4716 169.3079 27.9328 7.552e-15 5.469e-15 2.615e-15 364.7014 164.44
DG4717 176.9104 28.3931 6.57e-15 5.64e-15 2.445e-15 377.0782 165.28
DG4718 174.5236 30.6641 5.088e-15 4.219e-15 2.072e-15 602.5637 160.44
DG4719 171.0975 31.1095 8.24e-15 7.162e-15 3.061e-15 406.7462 164.18
DG4720 174.3928 27.9318 1.6570000000000001e-25 4.512e-27 1.681e-32 503.9687 166.56
DG4721 176.6773 30.228 7.598e-15 5.318e-15 2.323e-15 338.803 164.58
DG4722 174.4102 28.485 1.5670000000000002e-25 3.758e-27 1.775e-32 448.236 162.58
DG4723 167.1192 31.4198 1.6450000000000002e-25 4.366e-27 2.014e-32 508.1466 165.52
DG4724 167.3542 30.5972 7.561e-15 6.169e-15 2.928e-15 367.7192 164.79
DG4725 172.7333 27.5847 5.44e-15 4.445e-15 1.894e-15 496.7254 164.09
DG4726 171.2119 26.7041 7.503e-15 6.339e-15 2.66e-15 369.2872 162.7
DG4727 169.086 29.2975 7.895e-15 5.844e-15 2.667e-15 372.1568 165.73
DG4728 170.3633 31.9355 8.622e-15 7.339e-15 2.828e-15 376.131 164.06
DG4729 172.1367 27.003 1.473e-25 4.3459999999999996e-27 1.794e-32 441.0422 165.23
DG4730 172.7383 30.8514 7.835e-15 7.282e-15 2.791e-15 346.8859 164.39
DG4731 170.85 28.9205 5.699e-15 5e-15 1.929e-15 1063.5598 164.5
DG5690 179.275 43.1183 4.868e-15 3.557e-15 1.502e-15 281.5653 162.42
DG5691 179.3849 42.6044 4.808e-15 3.448e-15 1.568e-15 267.3482 163.06
DG5692 178.4904 42.6848 2.97e-15 2.608e-15 9.484e-16 360.1201 163.75
