Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2279 93.6286 101.6486 1.686e-15 1.334e-15 4.957e-16 310.3077 394.07
DG2280 93.5175 101.425 4.456e-16 3.444e-16 1.524e-16 208.1067 393.68
DG2281 94.2118 101.8186 6.471e-16 4.82e-16 2.163e-16 119.0759 392.99
DG2282 93.5865 102.0649 6.127e-16 4.93e-16 2.385e-16 91.9517 396.96
DG2283 93.373 101.0888 4.441e-16 3.659e-16 1.789e-16 112.0563 394.46
DG2284 93.2215 101.6177 7.218e-16 5.179e-16 2.203e-16 112.5796 393.79
DG2285 93.6663 102.1503 6.945e-16 6.236e-16 2.495e-16 123.0861 395.99
DG2286 93.5413 102.1232 6.568e-16 5.164e-16 2.923e-16 118.9483 396.66
DG2287 94.1423 101.5003 5.649000000000001e-26 1.521e-27 7.013999999999999e-33 140.8714 392.27
DG2288 93.6719 101.3194 5.850000000000001e-26 1.428e-27 6.473e-33 107.6837 390.81
DG2289 93.4569 100.8671 7.007e-16 5.604e-16 2.587e-16 109.1909 397.57
DG2290 93.8949 101.9288 5.18e-26 1.4449999999999999e-27 7.35e-33 122.7928 396.16
DG2291 93.101 102.105 5.434e-26 1.452e-27 6.067e-33 132.2547 391.55
DG2292 93.6402 101.7417 6.356e-16 4.581e-16 2.104e-16 113.1882 391.9
DG2293 93.4041 102.1114 9.32e-16 7.278e-16 3.055e-16 107.1541 396.17
DG2294 93.6759 101.0653 5.296e-26 1.461e-27 6.864e-33 109.0403 395.93
DG2295 93.6257 101.0942 7.202e-16 5.509e-16 2.454e-16 125.0224 392.22
