Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0628 220.4236 138.636 1.046e-16 8.146e-17 3.804e-17 33.4725 1208.83
DG0629 220.36 138.7128 1.225e-16 8.693e-17 4.22e-17 37.7081 1208.29
DG0630 220.3821 138.6671 1.109e-16 9.217e-17 3.83e-17 38.27 1208.06
DG0631 220.3003 138.694 2.271e-25 6.3709999999999996e-27 3.1710000000000003e-32 40.4462 1207.92
DG4187 233.5716 142.2426 8.716e-17 7.212e-17 3.003e-17 70.2266 1214.3
DG4188 233.5365 142.2529 2.261e-25 6.483999999999999e-27 3.3220000000000003e-32 36.5814 1214.14
DG4189 233.5076 142.1835 1.141e-16 9.688e-17 4.364e-17 47.2984 1213.73
DG4190 233.6227 142.1726 1.023e-16 9.008e-17 4.029e-17 38.6579 1213.92
DG4191 233.7339 142.1714 7.574e-17 6.034e-17 3.072e-17 43.1787 1212.29
DG4192 233.4049 142.2074 1.102e-16 8.977e-17 4.578e-17 40.5979 1212.79
