Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1202 53.2153 85.0291 4.826e-17 4.032e-17 1.261e-17 167.6551 1090.67
DG1203 53.2549 84.7941 1.863e-17 1.5e-17 6.249e-18 78.7218 1092.31
DG1204 53.3807 85.0316 1.667e-17 1.438e-17 6.681e-18 55.6916 1092.7
DG1205 53.1488 85.0444 1.716e-17 1.475e-17 6.594e-18 61.1313 1091.33
DG1206 53.2228 84.9393 1.786e-17 1.559e-17 6.607e-18 60.9524 1092.42
DG1207 53.1168 85.0288 1.681e-17 1.421e-17 5.944e-18 53.8621 1092.78
DG1208 53.2245 85.2924 2.576e-17 2.017e-17 7.921e-18 60.6594 1090.07
DG1209 53.1494 85.2688 1.874e-17 1.526e-17 6.313e-18 50.6764 1090.72
DG1210 53.1526 85.1809 1.699e-17 1.483e-17 6.272e-18 63.3695 1094.4
DG1211 53.0523 85.1287 1.764e-17 1.472e-17 6.32e-18 72.4463 1093.4
DG1212 53.3442 85.2269 1.878e-17 1.638e-17 7.675e-18 66.5482 1093.62
