Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2666 154.2757 158.014 8.983e-16 7.704e-16 3.484e-16 407.4318 332.12
DG2667 154.4169 158.4522 1.393e-15 1.016e-15 4.858e-16 145.0668 332.61
DG2668 152.8971 158.0761 1.388e-15 1.01e-15 4.687e-16 137.6789 332.4
DG2669 155.2985 158.2539 1.618e-15 1.235e-15 5.524e-16 190.5488 332.17
DG2670 154.4461 158.0383 1.311e-15 1.135e-15 4.82e-16 157.3864 332.97
DG2671 153.5607 158.2345 1.557e-15 1.175e-15 5.527e-16 176.4974 332.86
DG2672 154.6103 157.7263 1.301e-15 1.154e-15 5.033e-16 163.0935 332.23
DG2673 155.239 157.4621 1.395e-15 1.124e-15 4.674e-16 156.4521 333.48
DG2674 155.3458 158.1366 1.051e-15 7.91e-16 3.491e-16 184.9884 332.43
DG2855 190.5248 160.0489 7.062e-16 5.918e-16 2.666e-16 149.7458 331.04
