Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3325 26.78 120.3152 6.545e-15 4.458e-15 1.637e-15 547.7138 223.65
DG3326 26.88 119.4493 7.834e-26 2.087e-27 9.219e-33 219.3972 224.02
DG3327 26.3966 120.8006 7.385000000000001e-26 1.95e-27 9.341999999999999e-33 223.5661 223.47
DG3328 26.9115 121.1883 2.286e-15 1.934e-15 8.283e-16 220.5822 224.68
DG3329 27.4248 120.7404 3.804e-15 2.688e-15 9.55e-16 203.1596 224.54
DG3330 26.3317 121.1646 7.328e-26 1.955e-27 9.215e-33 217.7235 224.24
DG3331 28.0783 120.4017 8.100000000000001e-26 1.9719999999999998e-27 9.512e-33 274.8436 223.52
DG3332 26.7684 120.9543 2.15e-15 1.818e-15 7.98e-16 202.7992 225.71
DG3333 26.508 120.847 2.808e-15 2.113e-15 9.329e-16 242.7421 225.34
DG3334 27.3894 120.9599 2.257e-15 1.899e-15 8.471e-16 206.3282 222.38
DG3335 27.4433 120.0866 7.119e-26 1.816e-27 9.056e-33 218.5345 221.68
