Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2680 254.9787 51.8561 4.706e-16 3.943e-16 1.233e-16 113.8047 961.05
DG2681 255.0353 51.7705 1.185e-16 9.513e-17 4.719e-17 63.7467 961.03
DG2682 254.9745 51.8278 1.669e-16 1.346e-16 6.675e-17 42.2428 962.2
DG2683 254.7502 51.8472 2.365e-16 1.781e-16 7.771e-17 46.2241 963.46
DG2684 254.9316 51.8464 1.877e-16 1.458e-16 6.865e-17 55.8151 960.17
DG2685 255.123 51.8563 1.913e-16 1.525e-16 7.508e-17 54.9423 959.09
DG2686 255.3027 52.0608 1.633e-16 1.343e-16 6.057e-17 44.1455 963.02
DG2687 255.0539 51.7947 1.615e-16 1.332e-16 5.833e-17 52.4412 959.88
DG2688 254.7101 51.8563 1.711e-16 1.386e-16 6.329e-17 52.0455 959.31
DG2689 254.8366 51.811 1.744e-16 1.634e-16 6.859e-17 52.8159 960.92
DG2690 254.9904 51.9949 1.697e-16 1.271e-16 5.993e-17 53.122 961.39
DG2691 254.9147 51.8895 1.672e-16 1.328e-16 6.54e-17 53.573 961.53
DG2692 254.8968 51.6908 1.842e-16 1.412e-16 6.308e-17 43.758 962.91
