Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3903 57.4694 136.0562 7.317e-15 4.81e-15 1.763e-15 421.1578 191.93
DG3904 58.3916 135.7239 1.729e-15 1.381e-15 5.857e-16 227.6177 193.24
DG3905 58.1071 136.2499 1.862e-15 1.607e-15 6.153e-16 419.9476 191.28
DG3906 56.9998 134.8638 2.325e-15 2.048e-15 8.861e-16 198.9372 190.4
DG3907 55.7057 134.8358 8.090000000000001e-26 2.006e-27 1.003e-32 246.7307 195.83
DG3908 56.3267 137.0258 2.778e-15 2.361e-15 1.018e-15 246.501 192.26
DG3909 55.317 135.9769 2.534e-15 2.141e-15 8.792e-16 180.9721 192.25
DG3910 57.9086 135.3934 1.576e-15 1.356e-15 5.868e-16 378.7696 193.59
DG3911 54.6867 137.0875 2.632e-15 2.252e-15 8.995e-16 202.1438 194.21
DG3912 59.153 134.3654 2.428e-15 1.97e-15 8.766e-16 191.017 190.73
DG3913 59.6664 136.6999 2.555e-15 2.25e-15 9.12e-16 218.0003 196.28
DG3914 58.1264 136.9322 3.916e-15 3e-15 1.178e-15 246.582 193.76
DG3915 56.6292 137.7021 2.341e-15 2.039e-15 8.162e-16 204.7238 191.67
DG3916 57.6611 135.9405 1.756e-15 1.425e-15 6.276e-16 317.7493 194.44
DG3917 55.3991 137.2675 2.775e-15 1.972e-15 8.859e-16 228.4541 190.97
DG3918 55.3267 136.5196 3.296e-15 2.693e-15 1.066e-15 257.0443 192.07
DG3919 55.8284 134.6961 8.080000000000001e-26 2.013e-27 1.011e-32 235.9785 192.34
DG3920 57.8303 136.2145 1.839e-15 1.546e-15 7.112e-16 479.0876 196.22
DG3921 59.7322 136.2736 3.048e-15 2.308e-15 1.111e-15 242.8561 192.7
DG3922 56.3416 136.1177 8.005e-26 2.059e-27 8.842e-33 255.8555 194.18
