Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0866 220.8409 99.8692 2.857e-16 2.32e-16 1.076e-16 118.3645 589.1
DG0867 220.7654 99.8632 5.995e-26 1.595e-27 7.121e-33 90.9047 589.74
DG0868 220.7939 99.8442 4.135e-16 3.336e-16 1.416e-16 78.9701 587.86
DG0869 220.9044 99.8453 4.326e-16 3.568e-16 1.837e-16 74.1589 589.5
DG0870 220.8634 100.0226 3.837e-16 3.416e-16 1.447e-16 79.9644 588.95
DG0954 238.4837 119.8264 6.928e-16 5.497e-16 1.942e-16 91.4625 544.88
DG0955 238.6161 119.8533 4.432e-16 3.374e-16 1.642e-16 89.37 544.93
DG1589 231.6017 106.24 1.253e-15 1.076e-15 3.174e-16 291.8917 558.37
DG1590 230.841 106.0066 3.371e-16 2.457e-16 1.294e-16 96.27 563.0
DG1591 231.8443 106.8348 3.665e-16 2.622e-16 1.29e-16 90.7558 564.76
DG1592 231.0204 106.4178 4.096e-16 3.457e-16 1.737e-16 88.7183 564.32
DG1593 231.2862 106.6336 5.229e-16 4.654e-16 1.94e-16 96.0667 566.36
DG1594 232.2356 106.2154 5.339e-16 4.45e-16 2.138e-16 94.4771 563.35
DG1595 231.7695 105.9368 5.128e-16 4.123e-16 1.886e-16 99.3019 562.1
DG1596 232.4133 105.8523 4.626e-16 3.789e-16 1.638e-16 85.4325 566.71
DG1597 231.8816 106.4639 3.741e-16 3.267e-16 1.279e-16 139.2166 564.77
DG1598 231.7718 106.0223 3.321e-16 2.826e-16 1.214e-16 132.6052 560.14
DG1599 232.299 106.0007 6.005e-16 4.28e-16 1.977e-16 91.0515 566.76
DG1600 231.1089 106.5318 5.068e-16 4.651e-16 1.846e-16 101.1699 563.98
DG1601 231.5709 106.0847 3.705e-16 2.677e-16 1.19e-16 201.9225 566.73
DG1602 231.2383 105.7738 5.599000000000001e-26 1.499e-27 6.831e-33 105.2277 561.39
DG1603 231.041 105.5643 4.316e-16 3.99e-16 1.652e-16 85.1645 563.28
DG1604 231.4466 105.7768 3.7e-16 3.243e-16 1.447e-16 164.9504 566.73
DG1605 231.2168 106.5806 2.838e-16 2.213e-16 1.102e-16 104.8554 567.22
DG1606 231.1709 105.4452 3.382e-16 2.73e-16 1.222e-16 92.7157 564.11
DG1607 232.1597 105.9867 5.742000000000001e-26 1.492e-27 7.064e-33 98.0007 564.8
DG1608 231.2147 106.9044 6.697e-16 5.346e-16 2.106e-16 88.6268 563.99
DG1609 231.6462 106.3673 3.577e-16 2.852e-16 1.284e-16 203.182 566.7
DG1610 231.3564 105.5322 4.274e-16 3.63e-16 1.62e-16 85.8845 566.05
DG1611 232.0709 105.7871 4.94e-16 3.774e-16 1.599e-16 82.2129 564.63
DG4765 220.9589 111.8209 3.066e-16 2.463e-16 1.031e-16 104.6718 566.92
