Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1659 322.1798 136.5403 1.041e-15 8.196e-16 2.603e-16 276.6049 615.84
DG1660 321.5892 136.5689 3.048e-16 2.309e-16 1.096e-16 137.4078 615.79
DG1661 321.9201 137.2092 5.432e-16 4.293e-16 1.791e-16 74.9286 615.97
DG1662 321.664 136.1501 2.839e-16 2.49e-16 1.07e-16 94.2554 615.94
DG1663 322.2126 136.2021 3.134e-16 2.419e-16 1.062e-16 140.2676 615.92
DG1664 322.9148 136.7244 5.666e-26 1.68e-27 6.74e-33 85.7087 615.13
DG1665 322.457 136.2995 2.73e-16 2.262e-16 9.647e-17 98.2986 617.26
DG1666 322.1881 136.5533 3.926e-16 3.502e-16 1.489e-16 87.5147 617.85
DG1667 322.1668 136.8241 2.512e-16 2.008e-16 9.013e-17 102.6872 613.66
DG1668 322.9973 136.6984 3.647e-16 2.956e-16 1.362e-16 71.5452 620.95
DG1669 322.9468 136.4225 3.891e-16 3.393e-16 1.484e-16 78.669 620.4
DG1670 322.4061 136.6193 2.7e-16 1.957e-16 8.653e-17 97.0776 615.64
DG1671 322.3259 136.5576 2.505e-16 2.183e-16 9.325e-17 154.4244 618.95
DG1672 321.4173 136.7335 4.22e-16 3.339e-16 1.576e-16 74.5619 614.27
DG1673 321.697 136.2477 4.344e-16 3.671e-16 1.672e-16 89.2263 618.2
DG1674 321.3445 136.5013 2.398e-16 2.101e-16 8.79e-17 106.0199 616.13
DG1675 322.2926 136.6002 2.405e-16 2.12e-16 9.411e-17 235.953 614.18
DG1676 322.1978 136.3377 2.524e-16 2.139e-16 1.045e-16 122.2594 619.23
DG1677 321.8617 136.1346 3.504e-16 3.109e-16 1.291e-16 78.7865 614.29
DG1678 322.9118 136.3723 5.986000000000001e-26 1.524e-27 7.806999999999999e-33 88.8016 614.46
DG1679 321.6457 136.8299 5.746e-26 1.639e-27 7.678e-33 92.5907 615.19
DG1680 321.9146 136.6394 5.864e-26 1.51e-27 7.468e-33 96.7939 614.55
DG1681 321.7217 136.7864 4.161e-16 3.234e-16 1.523e-16 90.2914 617.33
DG1682 322.6376 136.3584 3.808e-16 2.679e-16 1.471e-16 78.4195 619.53
