Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1452 213.7812 82.1021 2.713e-15 2.258e-15 8.206e-16 246.7882 317.49
DG1453 213.7449 82.2462 8.707e-16 6.635e-16 2.755e-16 398.2094 317.63
DG1454 214.0238 82.373 1.103e-15 9.249e-16 4.041e-16 131.0658 315.68
DG1455 213.4464 81.8764 1.364e-15 1.005e-15 4.415e-16 150.4356 315.62
DG1456 213.7276 81.7778 5.562e-26 1.591e-27 6.943e-33 173.3808 314.71
DG1457 213.9772 81.833 1.094e-15 9.72e-16 4.323e-16 134.0041 316.07
DG1458 213.6711 82.3584 1.104e-15 8.942e-16 3.717e-16 142.8297 316.33
DG1459 213.5674 82.4312 5.668e-26 1.513e-27 7.358e-33 154.6438 318.38
DG1460 214.0871 81.9647 1.163e-15 9.455e-16 4.035e-16 138.5122 316.34
DG1461 213.741 82.7164 1.215e-15 1.085e-15 4.438e-16 172.6659 317.34
