Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0018 16.4742 107.9946 7.784e-17 7.145e-17 2.254e-17 255.404 747.4
DG0019 16.5215 108.4975 3.103e-17 2.509e-17 1.123e-17 83.3752 747.82
DG0020 16.8037 107.8999 3.05e-17 2.507e-17 1.162e-17 74.1241 745.9
DG0021 16.4563 108.1032 2.894e-17 2.637e-17 1.118e-17 85.6751 750.68
DG0022 16.5669 108.2178 3.003e-17 2.393e-17 1.101e-17 74.3433 748.6
DG0023 16.6958 107.8885 5.091e-17 3.543e-17 1.42e-17 68.8161 752.06
DG0024 16.1303 107.941 2.981e-17 2.52e-17 1.196e-17 73.5035 748.22
DG0025 16.1566 108.2319 3.049e-17 2.857e-17 1.147e-17 62.4331 750.2
DG0026 16.2221 107.5566 3.531e-17 3.188e-17 1.272e-17 90.311 748.37
DG0027 16.612 108.1518 3.324e-17 2.654e-17 1.139e-17 69.55 749.12
DG0028 16.3414 108.2997 3.575e-17 2.92e-17 1.261e-17 101.2465 748.05
DG0029 16.3091 107.6442 3.336e-17 2.637e-17 1.213e-17 99.4528 749.2
DG0030 16.9405 108.0437 3.686e-17 3.018e-17 1.342e-17 86.4829 746.59
DG0031 16.1224 107.6303 3.642e-17 2.661e-17 1.122e-17 115.6396 747.14
DG2166 8.6114 116.7706 4.124e-17 3.07e-17 1.442e-17 97.1707 756.32
