Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1134 63.1438 109.4654 5.719e-16 4.206e-16 1.663e-16 136.4025 755.94
DG1135 62.9901 109.7566 8.906e-26 2.442e-27 1.065e-32 75.4311 758.37
DG1136 63.0012 109.4087 1.468e-16 1.247e-16 5.5e-17 123.0896 753.75
DG1137 63.5161 109.5162 3.272e-16 2.65e-16 1.051e-16 56.7099 755.38
DG1138 63.243 109.3496 1.561e-16 1.369e-16 5.685e-17 63.3036 755.24
DG1139 63.2747 109.7681 2.384e-16 1.728e-16 7.033e-17 60.4211 756.26
DG1140 63.0872 109.5222 1.592e-16 1.322e-16 6.236e-17 127.2035 754.09
DG1141 63.2713 109.1101 2.334e-16 1.913e-16 8.488e-17 76.3603 757.57
DG1142 62.8854 109.3169 2.367e-16 2.012e-16 8.438e-17 67.493 756.09
DG1143 63.3137 109.4887 1.705e-16 1.461e-16 7.146e-17 101.3832 757.23
DG1144 63.2883 109.7151 1.924e-16 1.638e-16 8.096e-17 62.3254 755.44
DG1145 62.7823 109.2718 2.16e-16 1.807e-16 7.676e-17 57.318 753.36
DG1146 63.1592 109.7079 1.403e-16 1.174e-16 5.664e-17 87.9402 756.12
DG1147 63.0553 109.5251 1.486e-16 1.386e-16 5.956e-17 95.9507 757.61
DG1148 63.0075 109.871 2.137e-16 1.707e-16 7.052e-17 60.1555 754.4
DG1149 63.2819 109.3571 7.810000000000001e-26 2.288e-27 1.01e-32 79.4721 757.69
DG1150 63.1045 109.717 1.523e-16 1.223e-16 5.46e-17 93.6493 757.53
DG2559 65.6253 112.9891 1.677e-16 1.458e-16 6.229e-17 60.0455 751.49
