Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1563 305.9029 50.8922 2.601e-15 1.731e-15 6.419e-16 340.1087 452.59
DG1564 305.7582 50.9995 1.101e-15 8.989e-16 3.732e-16 153.9423 452.41
DG1565 305.6647 51.05 1.342e-15 1.093e-15 4.37e-16 128.5002 452.86
DG1566 305.682 51.2887 8.627e-16 7.247e-16 3.007e-16 122.7459 449.93
DG1567 305.7818 51.4349 1.058e-15 8.327e-16 3.807e-16 128.1201 452.66
DG1568 306.227 50.6463 1.027e-15 7.617e-16 2.865e-16 102.7917 451.71
DG1569 305.7599 50.4047 8.49e-16 7.429e-16 3.157e-16 139.8142 451.39
DG1570 305.9274 50.6161 1.065e-15 8.851e-16 4.042e-16 132.6512 451.7
DG1571 305.38 51.3475 1.016e-15 8.511e-16 3.979e-16 129.7452 449.48
DG1572 306.3967 50.4824 9.525e-16 6.869e-16 3.359e-16 132.4333 452.63
DG1573 305.9811 51.5101 5.823000000000001e-26 1.49e-27 6.849e-33 145.1289 449.87
