Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0807 97.3092 11.9391 4.208e-15 3.193e-15 1.049e-15 444.6153 270.49
DG0808 93.1479 11.6629 1.636e-15 1.476e-15 6.761e-16 211.8269 270.13
DG0809 99.3612 12.7817 6.773e-26 1.5409999999999999e-27 7.689999999999999e-33 169.8526 270.35
DG0810 92.144 11.6878 6.234e-26 1.641e-27 7.478e-33 190.2987 270.37
DG0811 101.1555 12.6913 1.215e-15 8.916e-16 4.29e-16 201.1016 270.04
DG0812 93.9316 11.8676 6.297e-26 1.581e-27 7.62e-33 196.7904 271.35
DG0813 96.1155 11.7668 1.64e-15 1.389e-15 5.125e-16 160.9508 272.04
DG0814 96.0934 12.0413 1.738e-15 1.511e-15 6.779e-16 197.559 270.32
DG0815 100.5395 11.4029 1.89e-15 1.371e-15 7.044e-16 197.0129 272.18
DG0816 94.8518 12.5773 1.514e-15 1.215e-15 5.411e-16 141.3897 271.84
DG0817 97.3776 12.3784 6.43e-26 1.814e-27 7.611e-33 203.6117 271.7
DG0818 97.5702 10.9046 1.584e-15 1.29e-15 5.895e-16 180.878 269.88
DG0819 96.0693 11.916 1.87e-15 1.467e-15 6.486e-16 177.5899 271.5
