Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2859 79.9473 72.8248 3.503e-14 2.653e-14 8.528e-15 1184.3737 83.09
DG2860 82.6687 75.7539 1.179e-14 9.09e-15 4.626e-15 454.8841 82.65
DG2861 78.041 73.8463 2.413e-25 6.062e-27 2.86e-32 538.2489 86.78
DG2862 80.8622 74.8166 1.38e-14 1.048e-14 4.977e-15 513.1663 87.43
DG2863 80.5034 74.4737 2.292e-25 6.4569999999999996e-27 2.9450000000000003e-32 615.6381 88.26
DG2864 77.7712 72.8717 1.361e-14 1.247e-14 5.7e-15 522.6848 85.57
DG2865 79.2493 70.4053 1.405e-14 1.176e-14 4.533e-15 495.733 85.48
DG2866 82.3339 72.817 7.679e-15 6.68e-15 2.87e-15 848.3882 85.52
DG2867 79.5772 76.2601 1.506e-14 1.144e-14 4.99e-15 581.8723 81.34
DG2868 80.2651 71.9106 1.634e-14 1.321e-14 4.872e-15 477.097 85.95
DG2869 82.5998 72.5769 1.273e-14 1.058e-14 4.532e-15 497.0686 86.81
DG2870 78.7696 69.5167 1.364e-14 1.022e-14 4.468e-15 485.1082 83.31
DG2871 79.9874 69.708 1.322e-14 1.018e-14 4.343e-15 475.681 85.01
DG2872 82.7819 71.232 1.289e-14 1.203e-14 4.64e-15 566.9667 87.54
DG2873 79.1126 72.0171 7.782e-15 5.898e-15 2.745e-15 619.1508 85.28
DG2874 79.6189 73.4985 9.284e-15 7.711e-15 3.051e-15 1087.0325 81.96
DG2875 82.4297 75.4197 1.356e-14 1.17e-14 5.025e-15 591.6537 82.63
