Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0233 9.7256 114.629 1.265e-16 9.552e-17 4.615e-17 50.7161 920.55
DG2885 28.044 154.521 4.578e-16 4.008e-16 1.207e-16 150.8475 922.8
DG2886 28.4436 154.8392 1.89e-16 1.58e-16 7.478e-17 61.2857 924.37
DG2887 28.5181 154.6294 2.653e-16 2.097e-16 8.304e-17 55.4831 923.34
DG2888 27.8253 154.5573 1.79e-16 1.426e-16 5.883e-17 54.1308 923.11
DG2889 27.676 154.4519 2.506e-16 1.977e-16 7.995e-17 52.2361 922.75
DG2890 27.8298 154.8348 1.857e-16 1.45e-16 6.439e-17 51.5378 924.26
DG2891 28.2212 154.4053 1.344e-16 1.085e-16 4.913e-17 65.3966 922.74
DG2892 28.5122 154.2688 1.058e-25 2.758e-27 1.301e-32 67.8543 922.73
DG2893 28.6579 154.5749 2.21e-16 1.501e-16 7.229e-17 54.0484 925.79
DG2894 27.7775 154.308 1.792e-16 1.386e-16 6.28e-17 52.8448 923.22
DG2895 28.5176 154.3584 2.101e-16 1.661e-16 7.82e-17 57.4917 923.08
DG2896 27.804 154.6049 1.652e-16 1.444e-16 6.568e-17 49.8896 922.87
DG2897 28.652 154.5784 2.608e-16 2.109e-16 8.722e-17 56.0894 925.12
DG2898 27.905 154.7638 1.826e-16 1.625e-16 7.259e-17 53.1133 923.93
