Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2476 226.0845 107.655 3.124e-15 2.274e-15 7.278e-16 402.4482 335.49
DG2477 226.4395 108.2147 1.159e-15 9.443e-16 3.844e-16 133.293 336.67
DG2478 226.8239 107.2311 1.165e-15 8.926e-16 3.941e-16 124.4363 336.72
DG2479 225.6719 107.8897 1.05e-15 8.655e-16 3.839e-16 128.2781 337.74
DG2480 225.3557 107.5412 9.079e-16 7.024e-16 3.096e-16 180.2633 339.89
DG2481 226.1854 107.0681 1.165e-15 8.715e-16 3.818e-16 111.1477 337.63
DG2482 226.3403 107.4106 1.165e-15 8.957e-16 4.032e-16 141.4302 335.33
DG2483 225.9526 108.4019 1.188e-15 8.773e-16 4.644e-16 146.285 338.99
DG2484 226.4416 107.6728 8.422e-16 6.942e-16 3.274e-16 278.4347 338.87
DG2485 225.9222 107.9631 1.104e-15 8.966e-16 4.421e-16 141.3582 337.29
DG2486 225.9931 107.8355 5.831e-26 1.377e-27 6.845999999999999e-33 154.7674 336.94
DG2487 226.6198 107.8413 5.1390000000000005e-26 1.662e-27 6.8e-33 98.1534 337.96
DG2488 226.3646 107.6494 5.571000000000001e-26 1.52e-27 7.29e-33 191.1545 338.23
