Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5030 9.8183 147.8548 1.534e-16 1.236e-16 4.212e-17 267.3643 515.7
DG5031 10.0368 148.1913 5.833e-17 4.956e-17 2.202e-17 96.0861 517.36
DG5032 9.2647 147.7404 5.933e-17 4.899e-17 1.881e-17 107.4299 514.95
DG5033 9.197 147.9303 6.165e-17 4.74e-17 2.047e-17 106.5759 514.57
DG5034 9.8672 147.8683 6.411e-17 5.012e-17 2.238e-17 120.5163 514.45
DG5035 9.3273 147.5113 5.68e-17 5.123e-17 1.858e-17 100.6213 516.39
DG5036 9.5782 147.7496 6.266e-17 4.784e-17 2.146e-17 136.4387 515.62
DG5037 10.2149 147.4696 8.972e-17 6.307e-17 2.706e-17 99.8689 514.03
DG5038 9.4435 148.2447 6.143e-17 5.235e-17 2.164e-17 126.7006 515.14
DG5039 10.4091 148.0213 6.065e-17 4.3e-17 1.991e-17 108.9819 514.65
DG5040 10.7875 147.5362 6.279e-17 5.265e-17 2.2e-17 142.6835 514.87
DG5041 9.5614 148.078 5.942e-17 5.046e-17 1.992e-17 102.3041 515.62
