Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4738 340.7686 100.2007 1.883e-15 1.405e-15 5.388e-16 197.3827 438.37
DG4739 340.3605 99.6739 5.547e-26 1.373e-27 6.245e-33 137.4428 436.36
DG4740 341.3337 100.4308 8.127e-16 6.73e-16 3.049e-16 122.9637 441.01
DG4741 341.1418 100.2083 6.914e-16 6.047e-16 2.497e-16 117.1112 435.07
DG4742 341.2344 99.6355 5.319e-26 1.222e-27 6.0689999999999994e-33 114.7836 435.61
DG4743 340.9326 100.4875 7.892e-16 6.729e-16 3.24e-16 125.776 435.75
DG4744 341.0609 100.1244 7.995e-16 6.431e-16 2.456e-16 103.8053 442.11
DG4745 340.974 100.8692 4.905e-16 4.374e-16 1.845e-16 125.1176 436.71
DG4746 340.9906 100.037 5.26e-16 4.361e-16 2.025e-16 122.8015 437.42
DG4747 341.4562 100.086 5.515e-26 1.385e-27 6.741e-33 131.5192 438.34
DG4748 340.1412 100.2509 6.753e-16 5.914e-16 2.588e-16 107.8358 438.62
DG4749 341.0888 99.6651 7.376e-16 5.827e-16 2.785e-16 108.4837 438.22
DG4750 340.8825 99.5252 7.785e-16 5.779e-16 2.532e-16 99.8338 438.55
DG4751 341.2474 99.8131 8.112e-16 6.264e-16 2.898e-16 109.6405 441.47
DG4752 340.4243 99.9532 7.948e-16 6.781e-16 2.776e-16 131.2432 435.85
DG4753 340.8528 99.6514 5.1450000000000004e-26 1.472e-27 6.665e-33 152.309 438.14
DG4754 341.0327 99.9467 7.159e-16 6.09e-16 2.425e-16 100.691 438.32
