Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0767 68.906 39.5474 3.992e-16 3.181e-16 1.114e-16 162.9376 1018.37
DG0768 68.92 39.6843 1.352e-25 3.672e-27 1.781e-32 59.1568 1023.41
DG0769 68.6158 39.8776 1.284e-16 1.224e-16 5.156e-17 46.4182 1021.87
DG0770 68.7878 39.2092 1.557e-16 1.204e-16 5.309e-17 43.6608 1019.23
DG0771 68.9366 39.3187 1.416e-16 1.017e-16 5.418e-17 47.3943 1018.87
DG0772 68.6372 39.6382 1.489e-16 1.134e-16 5.009e-17 39.9881 1020.94
DG0773 68.8278 39.4571 1.059e-16 7.844e-17 3.86e-17 100.2287 1018.79
DG0774 69.1376 39.9221 1.505e-16 1.266e-16 6.341e-17 52.4561 1022.92
DG0775 69.1334 39.5733 1.111e-16 8.96e-17 4.173e-17 74.5928 1021.58
DG0776 69.285 39.7983 1.602e-16 1.24e-16 6.387e-17 52.4612 1019.29
DG0777 69.3399 39.4955 1.418e-16 1.148e-16 5.059e-17 42.642 1020.52
DG0778 68.6506 39.7164 1.114e-16 9.572e-17 4.272e-17 89.357 1019.77
DG0779 69.2978 39.2412 1.476e-16 1.132e-16 4.772e-17 43.9258 1023.16
DG0780 68.7461 39.7593 1.467e-16 1.18e-16 5.335e-17 43.3102 1018.09
DG0781 69.4251 39.5538 1.349e-16 1.231e-16 5.119e-17 38.904 1023.22
DG0782 68.4113 39.2854 1.452e-16 1.191e-16 4.876e-17 46.4974 1021.85
DG0783 68.62 39.6663 9.401e-17 8.936e-17 3.638e-17 70.1945 1023.02
DG0784 69.1606 39.6807 1.513e-25 3.8279999999999996e-27 1.887e-32 49.6209 1019.87
DG0785 69.3467 39.7821 1.4010000000000002e-25 3.78e-27 1.847e-32 61.1034 1023.41
DG0786 68.6023 39.6237 1.323e-16 1.117e-16 5.312e-17 41.5739 1021.48
DG0787 68.3809 39.5089 1.3350000000000001e-25 3.809e-27 1.878e-32 53.0331 1020.54
DG5461 54.2238 38.4304 1.475e-16 1.287e-16 5.69e-17 50.1362 1043.63
DG5462 54.2664 38.3941 9.816e-17 7.219e-17 3.414e-17 61.29 1043.61
DG5463 54.1131 38.4151 1.278e-16 1.114e-16 4.799e-17 49.8621 1043.59
