Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2910 231.6284 52.9686 1.241e-14 8.948e-15 3.028e-15 610.4846 184.34
DG2911 231.734 54.3067 5.381e-15 4.067e-15 1.645e-15 284.5427 183.04
DG2912 231.461 53.3258 5.192e-15 4.097e-15 1.863e-15 330.013 184.45
DG2913 231.0647 53.3752 5.036e-15 4.029e-15 2.212e-15 332.5652 183.12
DG2914 232.2815 53.1768 4.735e-15 3.706e-15 1.564e-15 281.388 182.04
DG2915 232.1625 52.518 5.425e-15 4.736e-15 1.788e-15 302.6411 182.0
DG2916 231.7993 51.8853 4.441e-15 3.871e-15 1.735e-15 285.1114 182.16
DG2917 232.5296 53.2939 4.885e-15 4.279e-15 1.73e-15 274.6983 185.42
DG2918 231.7801 52.3231 3.619e-15 2.845e-15 1.267e-15 383.8016 181.54
DG2919 230.4509 52.2901 3.369e-15 2.817e-15 1.263e-15 378.5655 182.1
