Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1411 188.454 79.2903 1.478e-15 1.168e-15 3.919e-16 192.5867 436.46
DG1412 188.1562 78.8953 5.708e-16 4.144e-16 1.807e-16 91.296 434.97
DG1413 188.2619 78.5824 3.726e-16 3.205e-16 1.445e-16 99.4621 437.91
DG1414 188.1997 78.2312 7.937e-16 6.14e-16 2.635e-16 71.5364 434.56
DG1415 189.0457 78.8087 5.444e-26 1.383e-27 6.630999999999999e-33 89.2379 434.9
DG1416 188.7601 79.4304 3.636e-16 3.093e-16 1.422e-16 186.103 441.62
DG1417 188.1947 79.167 3.55e-16 2.782e-16 1.26e-16 213.1978 434.18
DG1418 188.9254 79.8236 5.163e-16 4.408e-16 2.031e-16 99.0708 440.68
DG1419 189.0171 79.2304 5.339e-16 3.998e-16 1.99e-16 97.4579 439.67
DG1420 188.2883 80.1227 6.202e-16 4.777e-16 2.292e-16 102.4728 440.48
DG1421 189.1375 79.2359 7.309e-16 5.848e-16 2.441e-16 95.7465 436.22
DG1422 188.101 79.6665 5.805e-16 5.321e-16 2.342e-16 109.5617 442.86
DG1423 188.8498 79.1034 4.576e-16 3.792e-16 1.536e-16 156.0048 441.79
DG1424 189.3377 79.8309 5.963e-16 4.743e-16 2.11e-16 97.427 443.02
DG1425 188.2667 80.3384 5.049e-16 4.205e-16 1.767e-16 79.2086 438.09
DG1426 188.5073 79.0954 5.412e-26 1.3609999999999999e-27 6.279e-33 108.8287 443.14
DG1427 187.7671 79.2937 5.762e-16 4.872e-16 2.293e-16 121.1424 435.23
DG1428 188.019 78.4607 5.38e-16 4.743e-16 1.854e-16 87.6483 433.79
DG1429 188.4611 78.9957 4.238e-16 3.51e-16 1.713e-16 160.8124 443.49
DG1430 187.5429 78.7669 6.161e-16 5.08e-16 2.126e-16 92.8284 442.16
DG1431 188.2607 78.5907 5.147e-16 4.388e-16 2.064e-16 91.5629 438.42
DG1432 188.9165 78.5894 3.688e-16 2.989e-16 1.199e-16 126.6606 432.71
DG1433 189.1491 79.5979 8.149e-16 7.206e-16 2.445e-16 93.3577 435.49
DG1434 188.9403 78.2048 5.384e-16 4.349e-16 1.877e-16 92.8296 432.8
DG1435 188.9343 79.8058 6.95e-16 6.344e-16 2.654e-16 101.574 440.29
DG1436 188.2858 78.276 5.247e-16 4.555e-16 1.981e-16 96.2837 434.56
DG1437 187.5309 79.0138 5.914e-16 5.152e-16 2.269e-16 92.5318 437.85
DG1438 188.5323 78.5819 5.428e-16 4.823e-16 2.223e-16 98.0132 439.33
