Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0415 50.3313 119.7177 1.932e-15 1.384e-15 5.35e-16 280.8016 414.13
DG0416 50.6478 119.0344 7.649e-16 6.453e-16 2.641e-16 103.2522 407.27
DG0417 50.8601 120.1794 4.728e-16 4.016e-16 1.864e-16 182.3612 410.81
DG0418 50.0821 120.1338 5.046e-16 4.063e-16 1.831e-16 167.6849 407.48
DG0419 50.228 120.126 9.074e-16 7.961e-16 3.249e-16 115.007 409.53
DG0420 51.0064 119.6091 8.96e-16 8.372e-16 3.233e-16 106.5061 412.33
DG0421 50.2193 119.816 5.288e-16 4.28e-16 1.746e-16 243.1316 409.8
DG0422 50.3828 119.4685 5.268e-16 3.943e-16 1.853e-16 274.0033 411.81
DG0423 51.2192 119.6211 7.418e-16 5.916e-16 2.241e-16 97.7515 411.59
DG0424 49.4585 119.5088 4.908e-16 4.603e-16 1.901e-16 139.0344 413.17
DG0425 51.1957 119.3477 6.6e-16 5.926e-16 2.611e-16 100.8327 412.33
DG0426 50.6273 120.2801 8.048e-16 6.56e-16 2.817e-16 136.0022 406.77
DG0427 50.093 119.8154 8.253e-16 7.374e-16 2.848e-16 124.8537 409.41
DG0428 50.7289 119.7462 7.328e-16 6.225e-16 2.499e-16 112.3845 408.25
DG0429 50.5367 119.0971 5.434e-26 1.314e-27 5.828e-33 149.9498 413.26
DG0430 49.3845 119.4031 7.597e-16 6.797e-16 2.797e-16 129.3181 407.6
DG0431 50.1249 120.5745 7.337e-16 5.908e-16 2.301e-16 108.6048 408.25
DG0432 50.3728 119.6244 8.77e-16 5.99e-16 2.841e-16 114.9505 414.15
DG0433 50.7444 120.4011 7.333e-16 5.65e-16 2.654e-16 106.1853 412.73
DG0434 49.9981 119.0505 5.523000000000001e-26 1.4739999999999999e-27 6.209e-33 145.3723 408.19
