Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5445 272.3523 124.024 4.024e-16 3.038e-16 9.87e-17 119.9666 982.23
DG5446 272.2529 123.8785 1.4880000000000001e-25 3.782e-27 1.983e-32 56.1046 982.18
DG5447 272.2913 124.2567 1.34e-16 1.108e-16 5.288e-17 47.7432 984.39
DG5448 272.3355 124.2396 1.395e-16 1.129e-16 5.157e-17 48.9534 983.79
DG5449 272.3454 123.7781 1.309e-16 1.183e-16 5.147e-17 45.8294 983.56
DG5450 272.68 123.92 1.25e-16 1.177e-16 5.258e-17 38.2183 984.65
DG5451 272.4252 124.2767 1.534e-25 3.622e-27 2.0030000000000002e-32 56.8243 983.95
DG5452 271.9713 123.9928 1.383e-25 3.806e-27 1.896e-32 58.6722 982.8
DG5453 272.4667 123.941 9.444e-17 8.401e-17 3.397e-17 97.3113 984.35
DG5454 272.4415 124.0036 1.099e-16 8e-17 3.925e-17 113.2156 983.88
DG5455 272.4058 123.9013 1.436e-16 1.281e-16 6.216e-17 49.3289 982.4
DG5456 272.3107 123.9442 1.534e-25 3.971e-27 1.7930000000000002e-32 55.5633 984.18
DG5457 272.6077 123.9515 1.088e-16 8.489e-17 3.611e-17 74.6617 985.25
DG5458 272.4985 124.0957 1.464e-25 3.855e-27 1.872e-32 45.1734 987.36
DG5459 272.3778 124.2461 1.494e-16 1.183e-16 5.117e-17 38.648 986.33
DG5460 272.3262 123.7581 1.361e-16 1.102e-16 4.843e-17 44.7859 983.91
