Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4205 344.8064 119.0084 7.932e-18 7.053e-18 2.895e-18 88.5802 1306.64
DG4206 344.8838 118.8852 1.395e-17 9.452e-18 4.4e-18 70.9803 1308.21
DG4207 344.7847 119.0069 1.716e-17 1.231e-17 5.704e-18 47.8547 1308.56
DG4208 344.7556 118.8969 1.124e-17 9.319e-18 4.112e-18 46.2224 1306.64
DG4209 344.8511 119.0576 1.02e-17 9.132e-18 4.098e-18 46.562 1307.02
DG4210 344.7412 118.9285 1.259e-17 1.087e-17 5.103e-18 57.1385 1309.76
DG4211 344.647 119.0433 1.172e-17 9.389e-18 4e-18 41.6117 1307.9
DG5151 336.5092 105.1273 1.342e-17 1.016e-17 4.427e-18 58.1908 1302.25
DG5152 336.5161 105.1373 1.314e-17 1.039e-17 4.511e-18 48.6641 1303.76
DG5153 336.4654 105.0596 8.152e-18 7.364e-18 3.357e-18 68.9816 1302.6
DG5154 336.5239 105.0893 1.193e-17 1.04e-17 4.566e-18 55.4393 1302.09
