Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2971 231.3216 78.6575 1.287e-15 1.026e-15 3.07e-16 258.1546 559.44
DG2972 230.7787 78.6381 3.174e-16 2.792e-16 1.169e-16 105.5057 561.71
DG2973 231.2471 78.8835 5.007e-16 4.627e-16 2.061e-16 98.9112 561.73
DG2974 231.1926 78.3238 4.27e-16 4.117e-16 1.599e-16 84.8117 560.52
DG2975 231.5922 78.7985 4.768e-16 4.355e-16 1.969e-16 100.5414 563.45
DG2976 231.5246 79.091 5.513e-16 4.064e-16 1.937e-16 112.8137 560.3
DG2977 231.2394 78.5742 3.622e-16 2.98e-16 1.14e-16 203.5257 564.57
DG2978 231.3737 78.805 5.619000000000001e-26 1.528e-27 6.88e-33 114.7096 563.86
DG2979 230.9863 78.9793 4.476e-16 4.069e-16 1.492e-16 84.2802 561.45
DG2980 231.8547 78.6118 4.864e-16 3.808e-16 1.605e-16 84.078 562.27
DG2981 231.2102 78.3593 4.384e-16 3.371e-16 1.585e-16 88.6262 559.15
DG2982 231.4347 78.6544 3.508e-16 2.457e-16 1.171e-16 131.1406 563.95
DG2983 231.136 78.712 4.719e-16 4.034e-16 1.467e-16 87.3775 563.43
DG2984 231.4105 78.6445 5.688e-26 1.55e-27 6.929e-33 119.2377 563.59
