Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0721 217.0393 137.704 4.248e-15 2.983e-15 9.537e-16 401.8994 238.84
DG0722 216.7019 138.3381 1.997e-15 1.581e-15 5.477e-16 176.8536 239.15
DG0723 217.3794 138.5122 6.088e-26 1.638e-27 7.197999999999999e-33 187.6232 238.83
DG0724 216.598 138.4638 6.088e-26 1.531e-27 7.715e-33 191.0874 238.59
DG0725 216.7789 137.9427 1.443e-15 1.137e-15 4.761e-16 152.0521 241.4
DG0726 217.7294 138.0048 9.55e-16 7.421e-16 3.598e-16 163.9021 238.41
DG0727 218.3522 137.3785 1.48e-15 1.372e-15 5.731e-16 171.6518 240.78
DG0728 215.9641 137.4741 1.521e-15 1.274e-15 5.509e-16 163.3034 238.11
DG0729 217.7941 137.6428 1.359e-15 1.098e-15 5.454e-16 161.4422 240.59
DG0730 217.297 137.6784 1.321e-15 1.013e-15 4.714e-16 144.472 240.04
DG0731 217.5089 137.6796 1.852e-15 1.437e-15 5.895e-16 138.5519 241.25
DG0732 217.1684 137.1918 6.071e-26 1.54e-27 7.525e-33 146.4991 238.95
DG0733 216.8257 138.0156 6.398e-26 1.707e-27 7.272e-33 157.6345 238.33
DG1816 209.8042 160.0503 2.827e-15 2.406e-15 1.031e-15 232.2912 244.0
DG4499 206.2504 145.6438 1.404e-15 1.162e-15 5.221e-16 225.4065 250.95
DG4500 206.01 145.7318 2.16e-15 1.887e-15 8.017e-16 212.5371 251.35
DG4501 206.1423 145.7852 7.008000000000001e-26 1.969e-27 8.619e-33 231.6309 250.55
