Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1246 115.8397 18.2405 1.072e-15 8.668e-16 2.698e-16 256.0854 624.08
DG1247 115.6382 18.1277 5.579e-16 4.196e-16 1.604e-16 75.0589 625.43
DG1248 116.8819 17.948 3.848e-16 3.194e-16 1.494e-16 72.3278 625.13
DG1249 117.0234 17.9841 5.448000000000001e-26 1.554e-27 7.793e-33 95.1531 625.33
DG1250 114.6572 18.1571 5.703e-26 1.435e-27 7.676e-33 94.7414 624.44
DG1251 116.5927 18.0747 3.555e-16 2.826e-16 1.428e-16 71.5969 624.36
DG1252 116.4669 18.2268 4.05e-16 3.306e-16 1.376e-16 106.7252 624.36
DG1253 115.7312 18.6401 4.258e-16 3.571e-16 1.388e-16 90.6124 623.99
DG1254 114.8442 18.1135 5.873000000000001e-26 1.577e-27 7.277999999999999e-33 101.3868 623.37
DG1255 116.1372 18.4373 5.848000000000001e-26 1.5409999999999999e-27 7.554e-33 103.9381 622.08
DG1256 115.5967 17.8606 4.471e-16 3.578e-16 1.572e-16 81.0172 622.23
DG1257 115.3854 18.1662 2.971e-16 2.254e-16 9.51e-17 83.8196 624.35
