Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4433 39.6161 53.6068 1.259e-15 9.108e-16 3.132e-16 278.023 567.84
DG4434 39.4664 53.8615 3.251e-16 2.331e-16 1.201e-16 103.8223 570.84
DG4435 39.9947 53.6582 4.81e-16 3.829e-16 1.905e-16 93.9001 571.04
DG4436 39.6244 53.8431 4.502e-16 3.555e-16 1.396e-16 80.2162 570.89
DG4437 39.3711 53.5186 5.717000000000001e-26 1.508e-27 7.04e-33 101.4875 570.49
DG4438 39.8102 53.3165 4.68e-16 3.668e-16 1.623e-16 84.2991 570.63
DG4439 39.9569 53.5257 4.146e-16 3.49e-16 1.499e-16 66.7359 568.79
DG4440 39.8334 53.3864 4.906e-16 4.032e-16 1.787e-16 99.3615 568.27
DG4441 39.5656 53.7984 3.943e-16 3.515e-16 1.625e-16 85.0735 569.17
DG4442 39.6076 53.5311 3.061e-16 2.556e-16 1.17e-16 192.9728 567.93
