Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5289 52.8678 55.8353 1.677e-15 1.369e-15 4.527e-16 202.8548 410.06
DG5290 52.7168 56.0065 5.491000000000001e-26 1.446e-27 7.197e-33 102.5727 410.67
DG5291 53.1769 55.7755 6.454e-16 5.489e-16 2.362e-16 111.5713 408.98
DG5292 53.3112 55.9641 6.178e-16 5.233e-16 2.182e-16 102.0869 412.54
DG5293 52.4454 56.082 6.101e-16 4.969e-16 2.469e-16 105.2661 409.22
DG5294 52.7792 55.7021 5.325000000000001e-26 1.446e-27 6.865e-33 118.167 411.8
DG5295 52.9917 55.6356 6.278e-16 5.343e-16 2.467e-16 111.016 409.79
DG5296 52.7455 55.5461 6.84e-16 5.464e-16 2.269e-16 99.6046 411.48
DG5297 53.3402 56.053 7.572e-16 5.878e-16 2.778e-16 116.9356 410.63
DG5298 53.3431 55.7405 5.472e-26 1.546e-27 7.186999999999999e-33 104.4691 413.38
DG5299 52.6118 56.3074 6.56e-16 5.218e-16 2.162e-16 108.1491 410.73
DG5300 53.3128 55.7708 6.328e-16 5.104e-16 2.323e-16 124.3386 411.3
