Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2349 274.7856 76.9034 3.264e-16 2.32e-16 1.186e-16 275.4157 211.3
DG2350 273.9841 76.8915 2.683e-16 2.176e-16 1.022e-16 296.3669 211.51
DG2351 273.9767 77.0403 2.926e-16 2.271e-16 1.009e-16 249.8911 211.08
DG2810 270.8474 76.1046 2.879e-16 2.514e-16 1.096e-16 641.4094 217.73
DG2811 270.499 76.6652 3.331e-16 2.435e-16 1.182e-16 375.6186 217.65
DG2812 271.0269 75.8024 4.612e-16 3.46e-16 1.446e-16 403.9324 217.59
DG2813 270.6741 76.6075 4.522e-16 3.506e-16 1.374e-16 326.73 216.62
DG2814 271.7704 75.9803 4.981e-16 3.684e-16 1.544e-16 374.5879 217.06
DG2815 270.2614 75.2882 3.938e-16 3.583e-16 1.282e-16 274.8769 215.48
DG2816 270.69 76.285 4.07e-16 3.214e-16 1.564e-16 290.8724 216.6
