Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0519 159.2347 108.7193 1.052e-15 7.762e-16 2.52e-16 224.5103 573.81
DG0520 159.1854 108.8201 5.707e-16 4.26e-16 1.795e-16 89.0941 574.67
DG0521 158.8397 108.6862 5.790000000000001e-26 1.6179999999999998e-27 7.236e-33 85.5356 574.02
DG0522 159.3601 108.6297 5.867e-26 1.468e-27 7.489e-33 101.1273 573.62
DG0523 159.0475 108.9144 6.243000000000001e-26 1.689e-27 6.389e-33 91.6116 570.17
DG0524 159.1085 108.78 6.126e-26 1.658e-27 7.502e-33 93.2557 570.21
DG0525 158.9815 108.7135 3.464e-16 3.245e-16 1.381e-16 66.0846 574.47
DG0526 159.2758 108.8621 3.743e-16 2.934e-16 1.361e-16 86.3405 572.56
DG0527 159.2591 108.7221 2.851e-16 2.166e-16 9.915e-17 100.622 570.0
DG0528 158.942 108.4315 6.32e-26 1.586e-27 7.749e-33 94.3195 571.97
DG5515 173.2871 76.3879 5.62e-26 1.505e-27 7.801e-33 97.575 576.41
DG5516 173.1256 76.4651 3.992e-16 3.437e-16 1.393e-16 83.2121 577.02
DG5517 173.1833 76.4205 5.773e-26 1.55e-27 7.283e-33 82.0121 576.92
