Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1921 335.8598 35.979 1.037e-16 7.798e-17 2.743e-17 181.3686 696.11
DG1922 335.7508 36.2049 3.896e-17 3.433e-17 1.64e-17 97.6666 695.47
DG1923 336.2764 35.5891 3.78e-17 2.975e-17 1.437e-17 100.9393 694.63
DG1924 336.1776 36.1235 3.739e-17 2.934e-17 1.228e-17 68.0958 695.88
DG1925 335.9132 36.2578 2.875e-17 2.554e-17 1.022e-17 177.0961 693.17
DG1926 336.1822 35.6444 3.346e-17 2.589e-17 1.197e-17 69.3481 694.73
DG1927 335.2978 35.5332 3.699e-17 2.82e-17 1.207e-17 90.9886 695.85
DG1928 335.3101 35.5771 3.687e-17 2.974e-17 1.351e-17 91.4607 695.38
DG1929 336.1523 36.1726 3.465e-17 3.07e-17 1.25e-17 87.6218 696.18
DG1930 336.2006 36.1044 3.802e-17 2.711e-17 1.299e-17 81.2494 696.0
DG1931 336.0949 36.0112 4.127e-17 3.237e-17 1.675e-17 102.5644 693.64
DG1932 335.792 35.7362 3.009e-17 2.784e-17 9.96e-18 151.5777 696.14
DG1933 336.6003 36.1256 3.902e-17 3.119e-17 1.284e-17 110.4373 696.13
DG1934 335.2563 35.9505 4.093e-17 3.345e-17 1.519e-17 96.9801 693.83
DG1935 335.5406 36.2224 5.214e-17 3.945e-17 1.74e-17 81.4916 693.02
DG2010 340.1146 59.3966 2.939e-17 2.353e-17 9.139e-18 106.5467 701.83
