Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3728 226.6868 42.2494 2.261e-15 1.828e-15 5.872e-16 422.4948 411.37
DG3729 226.4441 42.3079 5.797e-16 4.755e-16 2.138e-16 240.8245 408.45
DG3730 226.1656 42.8151 1.015e-15 6.952e-16 3.66e-16 134.5241 412.18
DG3731 226.6531 43.1396 8.592e-16 6.703e-16 3.115e-16 119.1312 411.31
DG3732 227.3644 42.8304 8.919e-16 8.022e-16 3.56e-16 151.4015 412.2
DG3733 227.2792 42.7659 6.557e-16 5.185e-16 2.312e-16 174.6618 407.65
DG3734 227.3581 42.4174 5.741e-16 5.186e-16 2.11e-16 179.0364 410.22
DG3735 226.3461 42.6055 9.482e-16 7.259e-16 3.201e-16 119.7097 410.53
DG3736 227.4096 42.2969 5.0990000000000006e-26 1.488e-27 6.732999999999999e-33 155.8546 411.37
DG3737 226.0022 42.4511 1.291e-15 9.521e-16 4.354e-16 112.3893 412.16
DG3738 227.2583 42.7962 8.419e-16 7.036e-16 2.692e-16 113.9908 410.72
DG3739 227.2948 42.4217 8.253e-16 7e-16 3.166e-16 116.0302 408.55
DG3740 227.3197 42.187 8.215e-16 7.034e-16 3.002e-16 116.0167 408.48
DG3741 225.6137 42.7437 5.957e-16 4.686e-16 2.108e-16 153.9619 409.16
DG3742 226.6075 41.9714 8.097e-16 6.639e-16 3.204e-16 118.4826 408.41
