Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3404 332.9346 151.2378 1.162e-14 8.961e-15 2.542e-15 542.6121 164.64
DG3405 331.3356 150.8646 3.884e-15 3.104e-15 1.457e-15 274.1118 164.57
DG3406 332.9614 150.9244 3.13e-15 2.72e-15 1.051e-15 671.6711 161.87
DG3407 330.187 150.932 3.775e-15 3.428e-15 1.427e-15 295.833 162.57
DG3408 332.5793 151.8346 6.072e-15 4.687e-15 1.802e-15 329.5866 161.98
DG3409 334.4135 151.8244 4.22e-15 3.374e-15 1.427e-15 269.2353 163.34
DG3410 330.6352 150.739 1.0210000000000001e-25 2.833e-27 1.295e-32 338.4347 163.35
DG3411 333.5684 150.1926 3.051e-15 2.586e-15 1.108e-15 393.5761 163.26
DG3412 332.8038 150.4933 5.838e-15 4.616e-15 1.737e-15 256.3178 162.75
DG3413 331.2143 150.8372 5.182e-15 3.863e-15 1.748e-15 338.7169 162.4
DG3414 332.7207 151.7302 1.0850000000000001e-25 2.876e-27 1.289e-32 335.6296 161.68
DG4469 349.415 147.5526 6.335e-15 5.311e-15 2.24e-15 298.6422 136.92
