Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4413 11.6608 51.9306 4.241e-17 3.293e-17 1.106e-17 139.6268 1173.8
DG4414 11.6673 52.0544 1.468e-17 1.158e-17 5.138e-18 55.819 1175.05
DG4415 11.619 52.2113 1.583e-17 1.198e-17 5.293e-18 56.7257 1175.16
DG4416 11.8093 51.8473 1.652e-17 1.149e-17 6.539e-18 71.2156 1174.91
DG4417 11.9223 52.0668 2.097e-17 1.54e-17 6.406e-18 50.5619 1174.86
DG4418 11.7465 51.8186 1.453e-17 1.166e-17 5.183e-18 42.8993 1173.86
DG4419 11.4585 52.0721 1.433e-17 1.216e-17 5.66e-18 52.0877 1172.88
DG4420 11.5239 52.1264 1.307e-17 1.167e-17 5.118e-18 50.3491 1174.51
DG4421 11.7644 51.7766 1.537e-17 1.128e-17 5.429e-18 43.1001 1174.01
DG4422 11.6114 51.9626 1.362e-17 1.239e-17 5.776e-18 58.2991 1174.8
DG4423 11.6117 51.8679 1.345e-17 1.218e-17 5.141e-18 47.3722 1175.56
DG4424 11.5765 51.7419 1.443e-17 1.215e-17 5.45e-18 57.2046 1174.93
