Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0906 289.7319 143.4955 2.712e-16 2.414e-16 7.676e-17 395.2855 391.29
DG0907 290.4673 143.6463 1.176e-16 9.693e-17 4.13e-17 141.4341 387.89
DG0908 290.6357 143.6728 1.136e-16 8.967e-17 4.042e-17 197.242 389.84
DG0909 289.4 143.4367 7.205e-17 6.481e-17 2.392e-17 185.7482 387.5
DG0910 290.8275 143.3021 1.716e-16 1.243e-16 4.719e-17 158.0627 388.92
DG0911 289.8996 142.7715 1.02e-16 8.301e-17 3.821e-17 148.9698 387.85
DG0912 290.3646 143.7989 7.749e-17 5.95e-17 2.55e-17 192.517 388.31
DG0913 290.9177 143.805 1.073e-16 8.664e-17 3.738e-17 142.5437 388.84
DG0914 290.341 143.884 1.091e-16 8.8e-17 4.208e-17 211.0301 388.64
DG0915 290.3053 143.8416 1.086e-16 8.65e-17 4.116e-17 163.4479 390.49
DG0916 289.1903 143.8848 1.033e-16 7.944e-17 3.31e-17 136.008 389.59
