Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1319 188.1494 100.4617 5.629e-18 5.157e-18 2.462e-18 85.0637 1652.02
DG1320 188.1277 100.3504 8.81e-18 7.7e-18 3.598e-18 41.7621 1649.76
DG1321 188.1589 100.4647 8.889e-18 6.997e-18 3.058e-18 34.4038 1651.15
DG1322 188.1742 100.3644 9.491e-18 7.94e-18 3.835e-18 43.0045 1649.7
DG1323 188.2223 100.4997 1.25e-17 1.014e-17 4.16e-18 38.1514 1651.39
DG1324 188.06 100.4393 9.591e-18 7.647e-18 3.748e-18 50.587 1650.53
DG1325 188.2136 100.4606 7.807e-18 6.471e-18 3.195e-18 35.9779 1652.95
DG2098 162.2368 114.3068 5.824e-18 4.708e-18 2.383e-18 66.1219 1646.93
DG2099 162.256 114.2869 8.43e-18 7.256e-18 2.791e-18 34.6491 1647.56
DG2100 162.224 114.3445 1.223e-17 9.954e-18 4.045e-18 38.718 1646.53
DG2101 162.1839 114.2443 8.037e-18 6.932e-18 3.315e-18 50.3646 1647.0
DG2102 162.1551 114.2921 8.9e-18 7.651e-18 3.365e-18 40.773 1648.4
DG4891 200.9279 77.0218 5.881e-18 5.075e-18 2.136e-18 41.7001 1671.48
