Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0326 94.5065 83.4884 5.667e-16 4.307e-16 1.25e-16 529.3588 343.93
DG0327 95.0737 83.5522 2.127e-16 1.725e-16 8.945e-17 271.1876 345.22
DG0328 94.3928 82.8049 1.983e-16 1.553e-16 6.524e-17 247.0666 345.59
DG0329 93.5796 83.5263 2.206e-16 1.922e-16 7.796e-17 247.2611 347.71
DG0330 93.916 84.4981 2.276e-16 1.862e-16 8.239e-17 230.4922 346.93
DG0331 95.3465 83.4618 1.861e-16 1.602e-16 6.911e-17 210.2427 345.78
DG0332 94.5574 82.9557 1.919e-16 1.455e-16 6.836e-17 230.9903 348.1
DG0333 95.0131 83.566 1.383e-16 1.3e-16 5.115e-17 245.2415 346.26
DG0334 94.578 82.674 1.429e-16 1.207e-16 4.926e-17 251.4145 345.13
DG0335 93.4854 83.172 2.242e-16 1.866e-16 8.045e-17 223.0216 345.38
DG0336 94.0094 84.4492 1.54e-16 1.173e-16 5.117e-17 292.775 346.13
