Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2354 268.0732 50.716 1.249e-15 9.041e-16 2.933e-16 700.8945 202.1
DG2355 270.1987 50.5374 4.822e-16 4.617e-16 1.715e-16 342.603 201.42
DG2356 266.2051 51.8276 4.9e-16 3.621e-16 1.598e-16 327.1787 199.82
DG2357 270.5034 50.4027 4.748e-16 3.719e-16 1.455e-16 301.4467 199.87
DG2358 267.2644 50.877 4.632e-16 3.968e-16 1.898e-16 357.0711 203.07
DG2359 269.248 50.6426 4.696e-16 3.682e-16 1.697e-16 319.2288 202.39
DG2360 270.0743 50.6596 7.046e-16 5.335e-16 2.093e-16 321.0333 201.2
DG2361 267.9597 51.8211 4.863e-16 3.865e-16 1.68e-16 308.0351 198.58
DG2362 269.5877 50.2309 3.139e-16 2.749e-16 1.153e-16 498.5024 199.98
DG2363 268.7765 49.5064 4.881e-16 3.733e-16 1.717e-16 309.8187 203.38
DG2364 269.5299 51.5454 4.166e-16 3.469e-16 1.617e-16 327.6044 202.84
DG2365 267.2045 51.2066 6.232e-16 5.543e-16 2.06e-16 360.6463 200.1
DG2366 269.6344 49.1939 5.459e-16 4.003e-16 1.752e-16 441.7734 203.42
DG2367 270.4924 52.2685 5.003e-16 3.752e-16 1.823e-16 343.1487 197.67
DG2368 268.3075 50.8796 4.972e-16 4.026e-16 1.62e-16 342.3821 203.63
