Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2987 11.1481 54.5468 4.433e-16 3.36e-16 1.09e-16 431.8192 373.4
DG2988 12.3618 54.1684 1.226e-16 9.272e-17 4.075e-17 240.5258 372.97
DG2989 10.7032 54.3164 1.759e-16 1.514e-16 6.418e-17 185.0338 372.74
DG2990 10.4146 54.3158 1.962e-16 1.452e-16 6.798e-17 183.2107 371.95
DG2991 10.5737 53.8638 2.363e-16 1.822e-16 7.392e-17 180.4842 370.2
DG2992 11.6404 54.5778 1.869e-16 1.425e-16 6.149e-17 211.0685 371.44
DG2993 11.6403 54.5129 1.484e-16 1.217e-16 5.697e-17 167.7885 368.22
DG2994 10.3676 54.047 1.684e-16 1.359e-16 6.88e-17 213.0023 368.45
DG2995 11.4553 54.2389 1.745e-16 1.411e-16 6.034e-17 169.684 371.91
DG2996 10.6584 54.0638 1.78e-16 1.316e-16 5.742e-17 194.8353 368.36
DG2997 12.5164 53.8482 1.526e-16 1.23e-16 5.386e-17 190.0698 372.94
DG2998 9.9357 54.6152 1.751e-16 1.388e-16 5.387e-17 249.4142 371.74
DG2999 10.9331 53.7579 1.68e-16 1.242e-16 6.362e-17 193.1439 367.7
DG3000 10.6795 54.9995 1.682e-16 1.24e-16 5.829e-17 160.0429 369.39
